,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W
43,  33RR20070204,  I08S,3.0,1.0,22.0,22.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    189.2,  -1.7249,  34.3578,2.0,  34.3572,2.0,    313.0,2.0,    314.4,2.0,    66.28,2.0,    30.53,2.0,     0.03,2.0,     2.11,2.0,    5.247,2.0,    2.825,2.0, -999.000,5.0,   2216.1,2.0,   2319.3,2.0,     43.4,2.0,    33.77,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
44,  33RR20070204,  I08S,3.0,1.0,21.0,21.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    239.7,  -1.4592,  34.3987,2.0,  34.3971,2.0,    303.3,2.0,    304.4,2.0,    68.69,2.0,    30.69,2.0,     0.06,2.0,     2.14,2.0,    4.747,2.0,    2.528,2.0, -999.000,5.0,   2221.4,2.0,   2322.9,2.0,     43.4,2.0,    33.94,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
45,  33RR20070204,  I08S,3.0,1.0,20.0,20.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    290.0,  -1.6217,  34.4119,2.0,  34.4138,2.0,    299.2,2.0,    312.5,2.0,    68.08,2.0,    30.73,2.0,     0.03,2.0,     2.12,2.0,    5.182,2.0,    2.738,2.0, -999.000,5.0,   2220.4,2.0,   2327.3,4.0,     43.4,2.0,    33.84,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
46,  33RR20070204,  I08S,3.0,1.0,19.0,19.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    340.5,  -0.9719,  34.4683,2.0,  34.4734,2.0,    284.7,2.0,    283.5,2.0,    73.92,2.0,    31.12,2.0,     0.02,2.0,     2.16,2.0,    4.101,2.0,    2.167,2.0, -999.000,5.0,   2228.0,2.0,   2325.4,2.0,     43.2,2.0,    34.37,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
47,  33RR20070204,  I08S,3.0,1.0,18.0,18.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    390.9,  -0.2332,  34.5408,2.0,  34.5390,2.0,    257.1,2.0,    257.2,2.0,    80.39,2.0,    31.31,2.0,     0.01,2.0,     2.18,2.0,    3.037,2.0,    1.600,2.0, -999.000,5.0,   2235.9,2.0,   2332.8,2.0,     43.0,2.0,    34.67,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
48,  33RR20070204,  I08S,3.0,1.0,17.0,17.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    441.3,   0.2176,  34.6037,2.0,  34.6029,2.0,    230.0,2.0,    237.2,2.0,    86.45,2.0,    31.46,2.0,     0.01,2.0,     2.17,2.0,    2.161,2.0,    1.124,2.0, -999.000,5.0,   2241.4,2.0,   2338.0,2.0,     42.9,2.0,    34.95,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
49,  33RR20070204,  I08S,3.0,1.0,16.0,16.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    491.7,   0.7329,  34.6638,2.0,  34.6629,2.0,    218.1,2.0,    217.0,2.0,    91.92,2.0,    31.55,2.0,     0.01,2.0,     2.18,2.0,    1.221,2.0,    0.659,2.0, -999.000,5.0,   2247.8,2.0,   2341.5,2.0,     42.7,2.0,    34.77,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
50,  33RR20070204,  I08S,3.0,1.0,15.0,15.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    577.4,   0.9561,  34.7007,2.0,  34.6997,2.0,    207.6,2.0,    207.4,2.0,    98.81,2.0,    31.61,2.0,     0.01,2.0,     2.18,2.0,    0.669,2.0,    0.356,2.0, -999.000,5.0,   2251.7,2.0,   2347.5,2.0,     42.7,2.0,    33.92,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
51,  33RR20070204,  I08S,3.0,1.0,14.0,14.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    678.2,   0.9365,  34.7076,2.0,  34.7060,2.0,    204.8,2.0,    206.4,2.0,   102.88,2.0,    31.66,2.0,     0.00,2.0,     2.18,2.0,    0.000,2.0,    0.270,2.0, -999.000,5.0,   2253.3,6.0,   2348.4,2.0,     42.4,2.0,    34.41,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
52,  33RR20070204,  I08S,3.0,1.0,13.0,13.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    779.2,   0.7964,  34.7006,2.0,  34.7016,2.0,    208.3,2.0,    209.0,2.0,   105.93,2.0,    31.76,2.0,     0.00,2.0,     2.20,2.0,    0.550,2.0,    0.289,2.0, -999.000,5.0,   2255.8,2.0,   2349.3,2.0,     42.0,2.0,    34.75,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
53,  33RR20070204,  I08S,3.0,1.0,12.0,12.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    880.1,   0.7218,  34.6990,2.0,  34.7001,2.0,    209.2,2.0,    209.3,2.0,   108.56,2.0,    31.91,2.0,     0.00,2.0,     2.21,2.0,    0.500,2.0,    0.262,2.0, -999.000,5.0,   2256.9,2.0,   2351.3,2.0,     41.9,2.0,    34.79,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
54,  33RR20070204,  I08S,3.0,1.0,11.0,11.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,    981.1,   0.6193,  34.6939,2.0,  34.6931,2.0,    212.1,2.0,    211.5,2.0,   111.41,2.0,    32.00,2.0,     0.00,2.0,     2.22,2.0,    0.533,2.0,    0.280,2.0, -999.000,5.0,   2258.0,2.0,   2351.5,2.0,     42.7,2.0,    34.51,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
55,  33RR20070204,  I08S,3.0,1.0,10.0,10.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1082.2,   0.5416,  34.6908,2.0,  34.6906,2.0,    213.2,2.0,    212.8,2.0,   113.23,2.0,    32.10,2.0,     0.00,2.0,     2.22,2.0,    0.538,2.0,    0.279,2.0, -999.000,5.0,   2258.0,2.0,   2351.3,2.0,     41.8,2.0,    33.83,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
56,  33RR20070204,  I08S,3.0,1.0,9.0,9.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1183.2,   0.4436,  34.6847,2.0,  34.6842,2.0,    215.6,2.0,    215.7,2.0,   114.24,2.0,    31.95,2.0,     0.00,2.0,     2.23,2.0,    0.629,2.0,    0.336,2.0, -999.000,5.0,   2257.3,2.0,   2350.2,2.0,     42.5,2.0,    33.43,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
57,  33RR20070204,  I08S,3.0,1.0,8.0,8.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1284.4,   0.3865,  34.6832,2.0,  34.6829,2.0,    216.7,2.0,    216.3,2.0,   116.07,2.0,    32.20,2.0,     0.00,2.0,     2.24,2.0,    0.610,2.0,    0.324,2.0, -999.000,5.0,   2257.5,2.0,   2351.3,2.0,     42.1,2.0,    33.69,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
58,  33RR20070204,  I08S,3.0,1.0,7.0,7.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1385.6,   0.3370,  34.6810,2.0,  34.6802,2.0,    217.4,2.0,    217.8,2.0,   117.89,2.0,    32.20,2.0,     0.00,2.0,     2.25,2.0,    0.653,2.0,    0.348,2.0, -999.000,5.0,   2257.8,2.0,   2351.0,2.0,     42.1,2.0,    33.78,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
59,  33RR20070204,  I08S,3.0,1.0,6.0,6.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1486.7,   0.2846,  34.6790,2.0,  34.6787,2.0,    219.1,2.0,    219.0,2.0,   117.07,2.0,    32.25,2.0,     0.00,2.0,     2.23,2.0,    0.685,2.0,    0.362,2.0, -999.000,5.0,   2256.6,2.0,   2350.7,2.0,     41.9,2.0,    33.53,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
60,  33RR20070204,  I08S,3.0,1.0,5.0,5.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1588.1,   0.2360,  34.6768,2.0,  34.6765,2.0,    220.4,2.0,    220.3,2.0,   118.08,2.0,    32.30,2.0,     0.00,2.0,     2.24,2.0,    0.740,2.0,    0.386,2.0, -999.000,5.0,   2257.4,2.0,   2349.8,2.0,     42.4,2.0,    33.92,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
61,  33RR20070204,  I08S,3.0,1.0,4.0,4.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1689.5,   0.2120,  34.6758,2.0,  34.6760,2.0,    221.2,2.0,    221.0,2.0,   118.07,2.0,    32.30,2.0,     0.00,2.0,     2.21,2.0,    0.763,2.0,    0.403,2.0, -999.000,5.0,   2256.9,2.0,   2350.9,2.0,     42.4,2.0,    34.01,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
62,  33RR20070204,  I08S,3.0,1.0,3.0,3.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1790.8,   0.1870,  34.6748,2.0,  34.6751,2.0,    221.9,2.0,    222.1,2.0,   118.87,2.0,    32.30,2.0,     0.00,2.0,     2.24,2.0,    0.793,2.0,    0.419,2.0, -999.000,5.0,   2256.7,2.0,   2350.7,2.0,     42.6,2.0,    34.06,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
63,  33RR20070204,  I08S,3.0,1.0,2.0,2.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   1892.3,   0.1511,  34.6737,2.0,  34.6742,2.0,    222.8,2.0,    223.1,2.0,   119.68,2.0,    32.35,2.0,     0.00,2.0,     2.24,2.0,    0.821,2.0,    0.424,2.0, -999.000,5.0,   2256.4,2.0,   2350.7,2.0,     42.1,2.0,    33.61,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
64,  33RR20070204,  I08S,3.0,1.0,1.0,1.0,2.0,20070215.0,2122.0,-65.7135,84.4493, 2005,   2013.8,   0.0943,  34.6722,2.0,  34.6719,2.0,   -999.0,9.0,   -999.0,9.0,   119.47,2.0,    32.35,2.0,     0.00,2.0,     2.25,2.0,    0.876,4.0,    0.463,2.0, -999.000,5.0,   2256.5,6.0,   2352.0,2.0,     42.2,2.0,    33.84,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
65,  33RR20070204,  I08S,4.0,1.0,31.0,31.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,      3.0,  -1.0112,  33.5263,2.0,  33.5270,2.0,    356.2,2.0,    359.0,2.0,    54.76,2.0,    22.60,2.0,     0.11,2.0,     1.56,2.0,    6.109,2.0,    3.356,2.0, -999.000,5.0,   2121.3,2.0,   2272.1,2.0,   -999.0,9.0,  -999.00,9.0,    0.243,2.0,    0.008,   1.8288,2.0,   0.0003,    -1.74,2.0,     0.18,    8.281,2.0,    0.011,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
66,  33RR20070204,  I08S,4.0,1.0,30.0,30.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,     29.4,  -1.0054,  33.8332,2.0,  33.8071,2.0,    355.8,2.0,    353.6,2.0,    56.75,2.0,    23.91,2.0,     0.09,2.0,     1.71,2.0,    5.757,2.0,    3.151,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.292,2.0,    0.008,   1.8244,2.0,   0.0003,    -1.52,2.0,     0.18,    8.221,2.0,    0.011,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
67,  33RR20070204,  I08S,4.0,1.0,29.0,29.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,     54.6,  -1.0541,  34.0371,2.0,  34.0411,2.0,    333.5,2.0,    334.4,2.0,    61.55,2.0,    26.10,2.0,     0.08,2.0,     1.91,2.0,    5.554,2.0,    3.042,2.0, -999.000,5.0,   2173.7,6.0,   2301.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.091,2.0,    0.005,   1.9324,2.0,   0.0005,    -1.06,2.0,     0.18,    8.569,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
68,  33RR20070204,  I08S,4.0,1.0,28.0,28.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,     79.8,  -1.7368,  34.2430,2.0,  34.2432,2.0,    309.4,2.0,    317.4,2.0,    63.75,2.0,    29.69,2.0,     0.09,2.0,     2.09,2.0,    5.370,2.0,    2.917,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.092,2.0,    0.005,   2.4686,4.0,   0.0008,    -0.60,3.0,     0.15,   10.417,4.0,    0.023,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
69,  33RR20070204,  I08S,4.0,1.0,27.0,27.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    104.9,  -1.7452,  34.2894,2.0,  34.2924,2.0,    314.2,2.0,    311.7,2.0,    65.14,2.0,    30.30,2.0,     0.10,2.0,     2.11,2.0,    5.120,2.0,    2.783,2.0, -999.000,5.0,   2210.7,2.0,   2314.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.147,2.0,    0.007,   5.0714,4.0,   0.0139,     0.48,3.0,     0.16,   17.105,4.0,    0.089,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
70,  33RR20070204,  I08S,4.0,1.0,26.0,26.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    155.1,  -1.6671,  34.3253,2.0,  34.3271,2.0,    314.2,2.0,    305.8,2.0,    66.15,2.0,    30.66,2.0,     0.07,2.0,     2.14,2.0,    4.934,2.0,    2.683,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.245,2.0,    0.007,   1.9416,2.0,   0.0005,     0.25,2.0,     0.18,    8.547,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
71,  33RR20070204,  I08S,4.0,1.0,25.0,25.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    205.5,  -1.6917,  34.3576,2.0,  34.3599,2.0,    315.9,2.0,    315.2,2.0,    66.14,2.0,    30.50,2.0,     0.08,2.0,     2.12,2.0,    5.277,2.0,    2.862,2.0, -999.000,5.0,   2215.3,2.0,   2318.8,2.0,   -999.0,9.0,  -999.00,9.0,    0.228,2.0,    0.007,   1.9648,2.0,   0.0005,    -0.79,2.0,     0.17,    8.700,2.0,    0.014,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
72,  33RR20070204,  I08S,4.0,1.0,24.0,24.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    255.8,  -1.4527,  34.4029,2.0,  34.4048,2.0,    302.4,2.0,    303.9,2.0,    68.55,2.0,    30.83,2.0,     0.04,2.0,     2.13,2.0,    4.834,2.0,    2.618,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9041,2.0,   0.0004,     0.24,3.0,     0.18,    8.487,2.0,    0.012,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
73,  33RR20070204,  I08S,4.0,1.0,23.0,23.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    306.2,  -1.5556,  34.4226,2.0,  34.4250,2.0,    306.0,2.0,    308.2,2.0,    69.14,2.0,    30.83,2.0,     0.04,2.0,     2.14,2.0,    5.141,2.0,    2.799,2.0, -999.000,5.0,   2222.4,2.0,   2323.3,2.0,   -999.0,9.0,  -999.00,9.0,    0.233,2.0,    0.007,   1.8992,2.0,   0.0005,    -0.17,2.0,     0.18,    8.498,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
74,  33RR20070204,  I08S,4.0,1.0,22.0,22.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    356.5,  -0.9351,  34.4854,2.0,  34.4949,0.0,    270.8,2.0,    279.1,2.0,    76.38,2.0,    31.17,2.0,     0.03,2.0,     2.15,2.0,    3.959,2.0,    2.134,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.215,2.0,    0.007,   1.9607,2.0,   0.0005,     1.64,2.0,     0.17,    8.725,2.0,    0.014,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
75,  33RR20070204,  I08S,4.0,1.0,21.0,21.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    407.0,   0.3754,  34.6203,2.0,  34.6198,2.0,    232.9,2.0,    231.1,2.0,    87.85,2.0,    31.60,2.0,     0.01,2.0,     2.18,2.0,    1.901,2.0,    1.014,2.0, -999.000,5.0,   2241.5,2.0,   2337.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.099,2.0,    0.006,   1.8913,2.0,   0.0005,     5.54,2.0,     0.18,    8.350,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
76,  33RR20070204,  I08S,4.0,1.0,20.0,20.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    457.3,   0.6734,  34.6590,2.0,  34.6606,2.0,    217.5,2.0,    218.2,2.0,    91.88,2.0,    31.70,2.0,     0.01,2.0,     2.18,2.0,    1.283,2.0,    0.696,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.055,2.0,    0.005,   1.8778,2.0,   0.0005,     6.65,2.0,     0.19,    8.285,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
77,  33RR20070204,  I08S,4.0,1.0,19.0,19.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    507.9,   0.7190,  34.6757,2.0,  34.6775,2.0,    215.1,2.0,    215.0,2.0,    97.14,2.0,    31.64,2.0,     0.00,2.0,     2.19,2.0,    1.022,2.0,    0.558,2.0, -999.000,5.0,   2247.2,2.0,   2344.6,2.0,   -999.0,9.0,  -999.00,9.0,    0.061,2.0,    0.004,   1.8902,2.0,   0.0005,     7.10,2.0,     0.18,    8.271,2.0,    0.012,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
78,  33RR20070204,  I08S,4.0,1.0,18.0,18.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    608.6,   0.7815,  34.6884,2.0,  34.6897,2.0,    211.6,2.0,    211.9,2.0,    99.76,2.0,    31.69,2.0,     0.00,2.0,     2.19,2.0,    0.819,2.0,    0.444,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9164,2.0,   0.0005,     7.12,2.0,     0.18,    8.375,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
79,  33RR20070204,  I08S,4.0,1.0,17.0,17.0,2.0,20070216.0,326.0,-65.5238,84.4812, 2721,    709.5,   0.7219,  34.6904,2.0,  34.6920,2.0,    213.0,2.0,    211.8,2.0,   103.81,2.0,    31.83,2.0,     0.00,2.0,     2.20,2.0,    0.724,2.0,    0.394,2.0, -999.000,5.0,   2250.8,2.0,   2348.6,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9471,3.0,   0.0005,     7.08,2.0,     0.17,    8.506,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
