,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
362,  33LG20060321,  SR01,20.0,1.0,363.0,4.0,2.0,20060327.0,1407.0,-61.746,-62.699, 3549,   2030.1,   0.7400,  34.7150,2.0,  34.7110,2.0,    212.0,2.0,   124.73,2.0,    24.46,2.0,     0.02,2.0,     2.03,2.0,   2263.7,2.0,    497.3,2.0,     0.74,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6203
363,  33LG20060321,  SR01,20.0,1.0,364.0,5.0,2.0,20060327.0,1418.0,-61.746,-62.699, 3549,   1520.4,   1.0700,  34.7250,2.0,  34.7220,2.0,    204.6,2.0,   115.63,2.0,    24.60,2.0,     0.02,2.0,     1.99,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9828
364,  33LG20060321,  SR01,20.0,1.0,365.0,6.0,2.0,20060327.0,1428.0,-61.746,-62.699, 3549,   1012.0,   1.4800,  34.7340,2.0,  34.7310,2.0,    196.3,2.0,   100.32,2.0,    24.42,2.0,     0.03,2.0,     2.08,2.0,   2260.5,2.0,    515.3,2.0,     1.48,   -999.0,9.0,   -999.0,     0.39,2.0,   1.4229
365,  33LG20060321,  SR01,20.0,1.0,366.0,7.0,2.0,20060327.0,1433.0,-61.746,-62.699, 3549,    808.8,   1.6700,  34.7320,2.0,  34.7270,2.0,    190.8,2.0,    93.31,2.0,    24.07,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6245
366,  33LG20060321,  SR01,20.0,1.0,367.0,8.0,2.0,20060327.0,1437.0,-61.746,-62.699, 3549,    607.6,   1.8500,  34.7190,2.0,  34.7140,2.0,    186.0,2.0,    89.30,2.0,    24.09,2.0,     0.04,2.0,     2.00,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8160
367,  33LG20060321,  SR01,20.0,1.0,368.0,9.0,2.0,20060327.0,1440.0,-61.746,-62.699, 3549,    505.0,   1.9200,  34.7080,2.0,  34.7140,2.0,    183.3,2.0,    87.38,2.0,    25.35,2.0,     0.03,2.0,     2.06,2.0,   2257.7,2.0,    564.4,2.0,     1.92,   -999.0,9.0,   -999.0,     0.47,2.0,   1.8919
368,  33LG20060321,  SR01,20.0,1.0,369.0,10.0,2.0,20060327.0,1443.0,-61.746,-62.699, 3549,    405.7,   1.9300,  34.6790,2.0,  34.6740,2.0,    178.4,2.0,    85.95,2.0,    23.95,2.0,     0.02,2.0,     2.14,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9077
369,  33LG20060321,  SR01,20.0,1.0,370.0,11.0,2.0,20060327.0,1446.0,-61.746,-62.699, 3549,    302.3,   1.9600,  34.6410,2.0,  34.6370,2.0,    178.8,2.0,    70.90,2.0,    25.09,2.0,     0.02,2.0,     2.17,2.0,   2259.4,2.0,    589.9,2.0,     1.96,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9436
370,  33LG20060321,  SR01,20.0,1.0,371.0,12.0,2.0,20060327.0,1449.0,-61.746,-62.699, 3549,    202.3,   1.8100,  34.5450,2.0,  34.5390,2.0,    182.4,2.0,    65.69,2.0,    26.86,2.0,     0.03,2.0,     2.30,2.0,   2250.0,2.0,    615.3,2.0,     1.81,   -999.0,9.0,   -999.0,     0.34,2.0,   1.7995
371,  33LG20060321,  SR01,20.0,1.0,372.0,13.0,2.0,20060327.0,1451.0,-61.746,-62.699, 3549,    151.7,   1.2000,  34.4280,2.0,  34.4300,2.0,    199.8,2.0,    64.16,2.0,    26.27,2.0,     0.03,2.0,     2.33,2.0,   2236.2,2.0,    598.0,2.0,      1.2,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1930
372,  33LG20060321,  SR01,20.0,1.0,373.0,14.0,2.0,20060327.0,1453.0,-61.746,-62.699, 3549,    100.1,  -0.3800,  34.1540,2.0,  34.1460,2.0,    262.5,2.0,    59.34,2.0,    24.53,2.0,     0.27,2.0,     2.22,2.0,   2211.8,2.0,    508.6,2.0,    -0.38,   -999.0,9.0,   -999.0,     0.17,2.0,  -0.3832
373,  33LG20060321,  SR01,20.0,1.0,374.0,15.0,2.0,20060327.0,1454.0,-61.746,-62.699, 3549,     76.2,  -0.7700,  33.9900,2.0,  33.9870,2.0,    309.1,2.0,    48.40,2.0,    21.74,2.0,     0.22,2.0,     2.10,2.0,   2195.7,2.0,    438.9,2.0,    -0.77,   -999.0,9.0,   -999.0,     0.83,2.0,  -0.7721
374,  33LG20060321,  SR01,20.0,1.0,375.0,16.0,2.0,20060327.0,1456.0,-61.746,-62.699, 3549,     50.7,   1.2400,  33.8160,2.0,  33.8150,2.0,    332.4,2.0,    42.19,2.0,    16.63,2.0,     0.18,2.0,     1.72,2.0,   2137.4,2.0,    361.1,2.0,     1.24,   -999.0,9.0,   -999.0,     1.42,2.0,   1.2377
375,  33LG20060321,  SR01,20.0,1.0,376.0,17.0,2.0,20060327.0,1457.0,-61.746,-62.699, 3549,     40.3,   2.7300,  33.7200,2.0,  33.7220,2.0,    329.3,2.0,    28.14,2.0,    14.94,2.0,     0.20,2.0,     1.48,2.0,   2130.7,2.0,    336.2,2.0,     2.73,   -999.0,9.0,   -999.0,     1.38,2.0,   2.7277
376,  33LG20060321,  SR01,20.0,1.0,377.0,18.0,2.0,20060327.0,1458.0,-61.746,-62.699, 3549,     25.7,   2.7700,  33.7180,2.0,  33.7130,2.0,    328.8,2.0,    29.90,2.0,    15.76,2.0,     0.17,2.0,     1.30,2.0,   -999.0,9.0,    334.9,2.0,     2.77,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7685
377,  33LG20060321,  SR01,20.0,1.0,378.0,19.0,2.0,20060327.0,1459.0,-61.746,-62.699, 3549,     10.4,   2.7800,  33.7140,2.0,  33.7130,2.0,    329.3,2.0,    33.80,2.0,    14.63,2.0,     0.19,2.0,     1.48,2.0,   2119.0,2.0,    335.2,2.0,     2.78,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7794
378,  33LG20060321,  SR01,20.0,1.0,379.0,20.0,2.0,20060327.0,1500.0,-61.746,-62.699, 3549,      4.8,   2.7800,  33.7130,2.0,  33.7110,2.0,    329.7,2.0,    33.24,2.0,    14.64,2.0,     0.18,2.0,     1.47,2.0,   2118.7,2.0,    334.2,2.0,     2.78,   -999.0,9.0,   -999.0,     1.77,2.0,   2.7797
379,  33LG20060321,  SR01,20.0,1.0,380.0,21.0,2.0,20060327.0,1500.0,-61.746,-62.699, 3549,      5.5,   2.7800,  33.7130,2.0,  33.7100,2.0,    329.6,2.0,    28.61,2.0,    15.02,2.0,     0.20,2.0,     1.50,2.0,   -999.0,9.0,    333.5,2.0,     2.78,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7797
380,  33LG20060321,  SR01,20.0,1.0,381.0,22.0,2.0,20060327.0,1500.0,-61.746,-62.699, 3549,      4.8,   2.7800,  33.7130,2.0,-999.0000,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7797
381,  33LG20060321,  SR01,21.0,1.0,382.0,1.0,2.0,20060327.0,2113.0,-62.099,-62.582, 4831,   4820.9,   0.4300,  34.6850,2.0,  34.6820,2.0,    227.8,2.0,   119.67,2.0,    25.02,2.0,     0.02,2.0,     2.12,2.0,   2252.5,2.0,    497.2,2.0,     0.43,   -155.5,2.0,      2.2,     0.36,2.0,   0.0527
382,  33LG20060321,  SR01,21.0,1.0,383.0,2.0,2.0,20060327.0,2114.0,-62.099,-62.582, 4831,   4795.4,   0.4300,  34.6860,2.0,  34.6800,2.0,    226.9,2.0,   118.70,2.0,    24.44,2.0,     0.02,2.0,     2.16,2.0,   2252.5,2.0,    496.2,2.0,     0.43,   -162.2,2.0,      2.2,     0.47,2.0,   0.0556
383,  33LG20060321,  SR01,21.0,1.0,384.0,3.0,2.0,20060327.0,2127.0,-62.099,-62.582, 4831,   4077.7,   0.4000,  34.6900,2.0,  34.6800,2.0,    224.6,2.0,   121.61,2.0,    24.98,2.0,     0.02,2.0,     2.13,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1043
384,  33LG20060321,  SR01,21.0,1.0,385.0,4.0,2.0,20060327.0,2136.0,-62.099,-62.582, 4831,   3563.0,   0.4100,  34.6950,2.0,  34.6900,2.0,    221.9,2.0,   121.61,2.0,    24.89,2.0,     0.02,2.0,     2.11,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1654
385,  33LG20060321,  SR01,21.0,1.0,386.0,5.0,2.0,20060327.0,2146.0,-62.099,-62.582, 4831,   3050.5,   0.4700,  34.7040,2.0,  34.7050,2.0,    218.3,2.0,   125.51,2.0,    25.24,2.0,     0.02,2.0,     2.21,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2714
386,  33LG20060321,  SR01,21.0,1.0,387.0,6.0,2.0,20060327.0,2157.0,-62.099,-62.582, 4831,   2538.8,   0.5200,  34.7080,2.0,  34.7030,2.0,    214.7,2.0,   123.56,2.0,    25.50,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3642
387,  33LG20060321,  SR01,21.0,1.0,388.0,7.0,2.0,20060327.0,2206.0,-62.099,-62.582, 4831,   2030.5,   0.7000,  34.7140,2.0,  34.7080,2.0,    211.4,2.0,   118.70,2.0,    24.31,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,    499.5,2.0,      0.7,   -158.7,2.0,      2.2,     0.17,2.0,   0.5809
388,  33LG20060321,  SR01,21.0,1.0,389.0,8.0,2.0,20060327.0,2223.0,-62.099,-62.582, 4831,   1520.6,   0.9800,  34.7220,2.0,  34.7150,2.0,    206.5,2.0,   109.94,2.0,    22.97,2.0,     0.02,2.0,     2.04,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8939
389,  33LG20060321,  SR01,21.0,1.0,390.0,9.0,2.0,20060327.0,2233.0,-62.099,-62.582, 4831,   1013.7,   1.3200,  34.7320,2.0,  34.7280,2.0,    200.1,2.0,    99.24,2.0,    25.44,2.0,     0.05,2.0,     2.09,2.0,   2263.4,2.0,    509.3,2.0,     1.32,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2641
390,  33LG20060321,  SR01,21.0,1.0,391.0,10.0,2.0,20060327.0,2237.0,-62.099,-62.582, 4831,    810.3,   1.4900,  34.7340,2.0,  34.7360,2.0,    196.0,2.0,    94.86,2.0,    25.15,2.0,     0.02,2.0,     2.05,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4456
391,  33LG20060321,  SR01,21.0,1.0,392.0,11.0,2.0,20060327.0,2241.0,-62.099,-62.582, 4831,    606.1,   1.7000,  34.7300,2.0,  34.7270,2.0,    190.7,2.0,    86.89,2.0,    25.21,2.0,     0.03,2.0,     2.08,2.0,   2251.2,2.0,    533.1,2.0,      1.7,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6668
392,  33LG20060321,  SR01,21.0,1.0,393.0,12.0,2.0,20060327.0,2243.0,-62.099,-62.582, 4831,    506.7,   1.7900,  34.7210,2.0,  34.7210,2.0,    186.5,2.0,    85.14,2.0,    24.73,2.0,     0.06,2.0,     2.09,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7623
393,  33LG20060321,  SR01,21.0,1.0,394.0,13.0,2.0,20060327.0,2245.0,-62.099,-62.582, 4831,    404.6,   1.9000,  34.7050,2.0,  34.7000,2.0,    182.3,2.0,    80.95,2.0,    25.97,2.0,     0.03,2.0,     2.15,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8779
394,  33LG20060321,  SR01,21.0,1.0,395.0,14.0,2.0,20060327.0,2247.0,-62.099,-62.582, 4831,    303.5,   1.9500,  34.6740,2.0,  34.6730,2.0,    179.0,2.0,    62.18,3.0,    25.84,2.0,     0.07,2.0,     2.15,2.0,   2255.2,2.0,    584.6,2.0,     1.95,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9336
395,  33LG20060321,  SR01,21.0,1.0,396.0,15.0,2.0,20060327.0,2250.0,-62.099,-62.582, 4831,    201.4,   1.9100,  34.6080,2.0,  34.6020,2.0,    177.5,2.0,    69.87,2.0,    27.22,2.0,     0.03,2.0,     2.23,2.0,   2255.1,2.0,    612.1,2.0,     1.91,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8994
396,  33LG20060321,  SR01,21.0,1.0,397.0,16.0,2.0,20060327.0,2251.0,-62.099,-62.582, 4831,    151.1,   1.5700,  34.5140,2.0,  34.5160,2.0,    186.8,2.0,    67.73,2.0,    27.73,2.0,     0.04,2.0,     2.23,2.0,   2249.8,2.0,    469.6,2.0,     1.57,   -133.9,2.0,      2.2,     0.35,2.0,   1.5625
397,  33LG20060321,  SR01,21.0,1.0,398.0,17.0,2.0,20060327.0,2252.0,-62.099,-62.582, 4831,    100.8,  -0.2100,  34.2000,2.0,  34.2020,2.0,    250.7,2.0,    59.08,2.0,    25.70,2.0,     0.26,2.0,     2.13,2.0,   2223.5,2.0,    530.7,2.0,    -0.21,   -132.5,2.0,      2.2,     0.54,2.0,  -0.2134
398,  33LG20060321,  SR01,21.0,1.0,399.0,18.0,2.0,20060327.0,2254.0,-62.099,-62.582, 4831,     75.1,  -0.8700,  34.0290,2.0,  34.0230,2.0,    291.7,2.0,    56.36,2.0,    23.30,2.0,     0.23,2.0,     2.03,2.0,   2203.5,2.0,    465.3,2.0,    -0.87,   -121.5,2.0,      2.2,     0.66,2.0,  -0.8720
399,  33LG20060321,  SR01,21.0,1.0,400.0,19.0,2.0,20060327.0,2255.0,-62.099,-62.582, 4831,     50.5,  -0.3200,  33.8930,2.0,  33.8740,2.0,    320.5,2.0,    49.75,2.0,    20.07,2.0,     0.25,2.0,     1.85,2.0,   2176.1,2.0,    403.8,2.0,    -0.32,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3216
400,  33LG20060321,  SR01,21.0,1.0,401.0,20.0,2.0,20060327.0,2256.0,-62.099,-62.582, 4831,     25.3,   2.7400,  33.6500,2.0,  33.6640,2.0,    329.7,2.0,    43.14,2.0,    15.56,2.0,     0.15,2.0,     1.27,2.0,   2126.0,2.0,    341.6,2.0,     2.74,   -100.4,2.0,      2.2,     1.30,2.0,   2.7386
401,  33LG20060321,  SR01,21.0,1.0,402.0,21.0,2.0,20060327.0,2257.0,-62.099,-62.582, 4831,      8.8,   2.7400,  33.6450,2.0,  33.6430,2.0,    330.2,2.0,    43.14,2.0,    15.89,2.0,     0.19,2.0,     1.40,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7395
402,  33LG20060321,  SR01,21.0,1.0,403.0,22.0,2.0,20060327.0,2258.0,-62.099,-62.582, 4831,      5.2,   2.7300,  33.6450,2.0,  33.6460,2.0,    329.7,2.0,    38.57,2.0,    15.14,2.0,     0.27,2.0,     1.47,2.0,   2125.5,2.0,   -999.0,9.0,     -999,   -105.7,2.0,      2.2,     1.69,2.0,   2.7297
403,  33LG20060321,  SR01,21.0,1.0,404.0,23.0,2.0,20060327.0,2258.0,-62.099,-62.582, 4831,      5.3,   2.7300,  33.6430,2.0,  33.6420,2.0,    329.7,2.0,    40.32,2.0,    13.72,2.0,     0.24,2.0,     1.43,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7297
404,  33LG20060321,  SR01,21.0,1.0,405.0,24.0,2.0,20060327.0,2258.0,-62.099,-62.582, 4831,      5.8,   2.7300,  33.6450,2.0,-999.0000,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    337.7,2.0,     2.73,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7297
405,  33LG20060321,  SR01,22.0,1.0,406.0,1.0,2.0,20060328.0,222.0,-62.458,-62.462, 3654,   1415.0,   0.7300,  34.7140,2.0,  34.7160,2.0,    211.3,2.0,   130.83,2.0,    24.11,2.0,     0.03,2.0,     2.15,2.0,   2259.3,2.0,    497.0,2.0,     0.73,   -999.0,9.0,   -999.0,     0.44,2.0,   0.6539
406,  33LG20060321,  SR01,22.0,1.0,407.0,2.0,2.0,20060328.0,226.0,-62.458,-62.462, 3654,   1265.1,   0.8200,  34.7170,2.0,  34.7210,2.0,    208.6,2.0,   119.89,2.0,    23.77,2.0,     0.03,2.0,     2.22,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7527
407,  33LG20060321,  SR01,22.0,1.0,408.0,3.0,2.0,20060328.0,231.0,-62.458,-62.462, 3654,   1012.8,   1.1600,  34.7270,2.0,  34.7300,2.0,    202.4,2.0,   108.47,2.0,    23.43,2.0,     0.03,2.0,     2.17,2.0,   2258.1,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,     0.41,2.0,   1.1055
408,  33LG20060321,  SR01,22.0,1.0,409.0,4.0,2.0,20060328.0,235.0,-62.458,-62.462, 3654,    810.9,   1.4000,  34.7320,2.0,  34.7370,2.0,    197.2,2.0,   109.23,2.0,    23.52,2.0,     0.02,2.0,     2.30,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3562
409,  33LG20060321,  SR01,22.0,1.0,410.0,5.0,2.0,20060328.0,240.0,-62.458,-62.462, 3654,    607.0,   1.6800,  34.7310,2.0,  34.7350,2.0,    191.8,2.0,    92.89,2.0,    23.92,2.0,     0.07,2.0,     2.19,2.0,   2252.7,2.0,    528.9,2.0,     1.68,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6468
410,  33LG20060321,  SR01,22.0,1.0,411.0,6.0,2.0,20060328.0,242.0,-62.458,-62.462, 3654,    505.6,   1.7500,  34.7230,2.0,  34.7230,2.0,    187.9,2.0,    90.29,2.0,    23.73,2.0,     0.02,2.0,     2.19,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7225
411,  33LG20060321,  SR01,22.0,1.0,412.0,7.0,2.0,20060328.0,244.0,-62.458,-62.462, 3654,    405.0,   1.8200,  34.7020,2.0,  34.7050,2.0,    183.5,2.0,    86.89,2.0,    24.60,2.0,     0.02,2.0,     2.33,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7981
412,  33LG20060321,  SR01,22.0,1.0,413.0,8.0,2.0,20060328.0,247.0,-62.458,-62.462, 3654,    302.6,   1.9000,  34.6760,2.0,  34.6820,2.0,    182.4,2.0,    71.65,2.0,    24.93,2.0,     0.03,2.0,     2.27,2.0,   2255.8,2.0,    574.4,2.0,      1.9,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8837
413,  33LG20060321,  SR01,22.0,1.0,414.0,9.0,2.0,20060328.0,248.0,-62.458,-62.462, 3654,    253.1,   1.8900,  34.6580,2.0,  34.6650,2.0,    178.6,2.0,    84.21,2.0,    24.66,2.0,     0.02,2.0,     2.27,2.0,   2257.5,2.0,    586.1,2.0,     1.89,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8765
414,  33LG20060321,  SR01,22.0,1.0,415.0,10.0,2.0,20060328.0,249.0,-62.458,-62.462, 3654,    203.2,   1.7200,  34.6160,2.0,  34.6200,2.0,    176.4,2.0,    69.79,2.0,    25.03,2.0,     0.03,2.0,     2.29,2.0,   2257.9,2.0,    598.1,2.0,     1.72,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7096
415,  33LG20060321,  SR01,22.0,1.0,416.0,11.0,2.0,20060328.0,251.0,-62.458,-62.462, 3654,    152.0,   1.2800,  34.5040,2.0,  34.4980,2.0,    195.6,2.0,    90.44,3.0,    25.14,2.0,     0.02,2.0,     2.31,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2729
416,  33LG20060321,  SR01,22.0,1.0,417.0,12.0,2.0,20060328.0,252.0,-62.458,-62.462, 3654,    101.7,  -0.2300,  34.2020,2.0,  34.1890,2.0,    253.9,2.0,    61.98,2.0,    24.47,2.0,     0.24,2.0,     2.23,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2334
417,  33LG20060321,  SR01,22.0,1.0,418.0,13.0,2.0,20060328.0,253.0,-62.458,-62.462, 3654,     89.6,  -0.1700,  34.1150,2.0,  34.1210,2.0,    280.1,2.0,    62.37,2.0,    22.62,2.0,     0.33,2.0,     2.02,2.0,   2211.7,2.0,    475.7,2.0,    -0.17,   -999.0,9.0,   -999.0,     0.65,2.0,  -0.1730
418,  33LG20060321,  SR01,22.0,1.0,419.0,14.0,2.0,20060328.0,254.0,-62.458,-62.462, 3654,     70.7,   0.2500,  34.0830,2.0,  34.0880,2.0,    298.4,2.0,    59.17,2.0,    21.42,2.0,     0.36,2.0,     1.83,2.0,   2201.2,2.0,    444.5,2.0,     0.25,   -999.0,9.0,   -999.0,     0.79,2.0,   0.2474
419,  33LG20060321,  SR01,22.0,1.0,420.0,15.0,2.0,20060328.0,255.0,-62.458,-62.462, 3654,     54.6,  -0.4600,  34.0180,2.0,  34.0170,2.0,    299.4,2.0,    56.34,2.0,    21.61,2.0,     0.32,2.0,     2.03,2.0,   2199.8,2.0,    442.4,2.0,    -0.46,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4617
420,  33LG20060321,  SR01,22.0,1.0,421.0,16.0,2.0,20060328.0,256.0,-62.458,-62.462, 3654,     40.7,   0.3500,  33.9580,2.0,  33.9740,2.0,    315.6,2.0,    55.99,2.0,    18.86,2.0,     0.28,2.0,     1.93,2.0,   2182.5,2.0,    404.6,2.0,     0.35,   -999.0,9.0,   -999.0,     0.97,2.0,   0.3485
421,  33LG20060321,  SR01,22.0,1.0,422.0,17.0,2.0,20060328.0,257.0,-62.458,-62.462, 3654,     25.5,   2.2200,  33.9630,2.0,  33.9710,2.0,    332.1,2.0,    59.12,2.0,    17.43,2.0,     0.26,2.0,     1.70,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2187
422,  33LG20060321,  SR01,22.0,1.0,423.0,18.0,2.0,20060328.0,258.0,-62.458,-62.462, 3654,      4.8,   2.5200,  33.7950,2.0,  33.8040,2.0,    332.1,2.0,    49.66,2.0,    16.06,2.0,     0.21,2.0,     1.60,2.0,   2145.1,2.0,    357.1,2.0,     2.52,   -999.0,9.0,   -999.0,     1.40,2.0,   2.5197
423,  33LG20060321,  SR01,22.0,1.0,424.0,19.0,2.0,20060328.0,259.0,-62.458,-62.462, 3654,      4.9,   2.5200,  33.7940,2.0,  33.8040,2.0,    330.0,2.0,    51.42,2.0,    16.01,2.0,     0.21,2.0,     1.57,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.5197
424,  33LG20060321,  SR01,23.0,1.0,425.0,1.0,2.0,20060328.0,558.0,-62.84,-62.053, 2046,    661.8,   1.0600,  34.6640,2.0,  34.6600,2.0,    209.6,2.0,    81.88,2.0,    22.65,2.0,     0.03,2.0,     2.14,2.0,   2254.7,2.0,    520.8,2.0,     1.06,   -999.0,9.0,   -999.0,     0.40,2.0,   1.0270
425,  33LG20060321,  SR01,23.0,1.0,426.0,2.0,2.0,20060328.0,602.0,-62.84,-62.053, 2046,    607.1,   1.1300,  34.6610,2.0,  34.6550,2.0,    207.1,2.0,    81.18,2.0,    25.22,2.0,     0.03,2.0,     2.18,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0996
426,  33LG20060321,  SR01,23.0,1.0,427.0,3.0,2.0,20060328.0,605.0,-62.84,-62.053, 2046,    506.6,   1.3300,  34.6530,2.0,  34.6500,2.0,    199.0,2.0,    81.23,2.0,    25.44,2.0,     0.02,2.0,     2.09,2.0,   2253.5,2.0,    543.2,2.0,     1.33,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3043
427,  33LG20060321,  SR01,23.0,1.0,428.0,4.0,2.0,20060328.0,609.0,-62.84,-62.053, 2046,    403.6,   1.3600,  34.6440,2.0,  34.6390,2.0,    195.2,2.0,    85.27,2.0,    25.80,2.0,     0.03,2.0,     2.11,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3398
428,  33LG20060321,  SR01,23.0,1.0,429.0,5.0,2.0,20060328.0,612.0,-62.84,-62.053, 2046,    302.9,   1.1100,  34.5630,2.0,  34.5510,2.0,    212.1,2.0,    77.55,2.0,    24.80,2.0,     0.02,2.0,     2.16,2.0,   2249.2,2.0,    549.4,2.0,     1.11,   -999.0,9.0,   -999.0,     0.41,2.0,   1.0958
429,  33LG20060321,  SR01,23.0,1.0,430.0,6.0,2.0,20060328.0,614.0,-62.84,-62.053, 2046,    278.1,   0.9200,  34.5090,2.0,  34.4990,2.0,    228.8,2.0,    76.69,2.0,    25.17,2.0,     0.04,2.0,     2.08,2.0,   2242.3,2.0,    526.4,2.0,     0.92,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9075
430,  33LG20060321,  SR01,23.0,1.0,431.0,7.0,2.0,20060328.0,616.0,-62.84,-62.053, 2046,    233.8,   0.7300,  34.4250,2.0,  34.4250,2.0,    225.7,2.0,    74.58,2.0,    25.35,2.0,     0.06,2.0,     2.17,2.0,   2241.0,2.0,    541.9,2.0,     0.73,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7199
431,  33LG20060321,  SR01,23.0,1.0,432.0,8.0,2.0,20060328.0,618.0,-62.84,-62.053, 2046,    201.0,   0.5600,  34.3680,2.0,  34.3580,2.0,    233.9,2.0,    73.17,2.0,    25.17,2.0,     0.15,2.0,     2.11,2.0,   2236.3,2.0,    535.0,2.0,     0.56,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5517
432,  33LG20060321,  SR01,23.0,1.0,433.0,9.0,2.0,20060328.0,620.0,-62.84,-62.053, 2046,    152.2,   0.6100,  34.2540,2.0,  34.2480,2.0,    275.0,2.0,    69.73,2.0,    23.98,2.0,     0.29,2.0,     2.12,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6038
