,EXPOCODE,DATE,LATITUDE,LONGITUDE,PRES,TEMP,SAL,OXY,NITR,PHSP,SILI,MONTH
32737,  096U20160426,2016-05-17,-51.4929,-170.0117,1433.5,2.825,34.498,176.0,34.18,2.35,65.89,5
32738,  096U20160426,2016-05-17,-51.4929,-170.0117,1533.2,2.726,34.532,173.2,34.16,2.35,69.89,5
32739,  096U20160426,2016-05-17,-51.4929,-170.0117,1663.8,2.597,34.578,171.4,33.9,2.34,75.23,5
32740,  096U20160426,2016-05-17,-51.4929,-170.0117,1865.3,2.429,34.638,172.8,33.29,2.31,79.79,5
32741,  096U20160426,2016-05-17,-51.4929,-170.0117,2086.4,2.297,34.682,177.7,32.54,2.25,82.09,5
32742,  096U20160426,2016-05-17,-51.4929,-170.0117,2334.2,2.12,34.718,184.7,31.67,2.19,85.63,5
32743,  096U20160426,2016-05-17,-51.4929,-170.0117,2586.4,1.931,34.734,190.4,31.29,2.16,90.16,5
32744,  096U20160426,2016-05-17,-51.4929,-170.0117,2835.7,1.716,34.736,194.7,31.27,2.16,96.28,5
32745,  096U20160426,2016-05-17,-51.4929,-170.0117,3099.1,1.522,34.732,197.8,31.43,2.17,101.99,5
32746,  096U20160426,2016-05-17,-51.4929,-170.0117,3399.8,1.31,34.725,201.1,31.68,2.19,108.46,5
32747,  096U20160426,2016-05-17,-51.4929,-170.0117,3700.6,1.142,34.718,204.0,31.86,2.21,113.72,5
32748,  096U20160426,2016-05-17,-51.4929,-170.0117,4000.9,1.011,34.711,206.3,32.11,2.22,118.33,5
32749,  096U20160426,2016-05-17,-51.4929,-170.0117,4299.9,0.958,34.707,207.4,32.24,2.23,120.78,5
32750,  096U20160426,2016-05-17,-51.4929,-170.0117,4600.8,0.947,34.705,208.3,32.28,2.24,122.2,5
32751,  096U20160426,2016-05-17,-51.4929,-170.0117,4701.0,0.954,34.705,208.6,32.31,2.24,122.21,5
32752,  096U20160426,2016-05-17,-51.4929,-170.0117,4805.6,0.962,34.704,208.8,32.31,2.24,122.44,5
32753,  096U20160426,2016-05-18,-51.0004,-170.016,10.7,7.921,34.271,284.8,15.47,1.14,2.79,5
32754,  096U20160426,2016-05-18,-51.0004,-170.016,19.6,7.926,34.271,285.1,15.5,1.14,2.77,5
32755,  096U20160426,2016-05-18,-51.0004,-170.016,39.4,7.939,34.274,284.6,15.5,1.14,2.74,5
32756,  096U20160426,2016-05-18,-51.0004,-170.016,62.8,7.944,34.275,284.7,15.5,1.14,2.74,5
32757,  096U20160426,2016-05-18,-51.0004,-170.016,90.5,7.969,34.281,283.7,15.46,1.14,2.75,5
32758,  096U20160426,2016-05-18,-51.0004,-170.016,133.0,7.564,34.307,275.7,17.93,1.26,4.02,5
32759,  096U20160426,2016-05-18,-51.0004,-170.016,184.6,7.738,34.402,265.5,18.36,1.28,4.71,5
32760,  096U20160426,2016-05-18,-51.0004,-170.016,235.5,7.362,34.377,267.6,19.24,1.34,5.6,5
32761,  096U20160426,2016-05-18,-51.0004,-170.016,285.7,7.161,34.364,269.6,19.47,1.36,6.03,5
32762,  096U20160426,2016-05-18,-51.0004,-170.016,331.6,6.981,34.349,271.0,19.83,1.38,6.38,5
32763,  096U20160426,2016-05-18,-51.0004,-170.016,383.5,6.691,34.315,269.6,20.68,1.44,7.15,5
32764,  096U20160426,2016-05-18,-51.0004,-170.016,464.8,6.266,34.276,265.7,22.17,1.52,8.82,5
32765,  096U20160426,2016-05-18,-51.0004,-170.016,565.3,5.8,34.251,257.5,24.03,1.65,11.57,5
32766,  096U20160426,2016-05-18,-51.0004,-170.016,664.4,5.453,34.278,232.6,26.72,1.82,17.38,5
32767,  096U20160426,2016-05-18,-51.0004,-170.016,762.0,4.939,34.297,218.0,28.99,1.97,23.8,5
32768,  096U20160426,2016-05-18,-51.0004,-170.016,865.8,4.354,34.304,211.2,30.63,2.09,30.65,5
32769,  096U20160426,2016-05-18,-51.0004,-170.016,964.7,3.897,34.321,205.5,31.78,2.18,37.14,5
32770,  096U20160426,2016-05-18,-51.0004,-170.016,1064.7,3.431,34.353,197.0,32.88,2.26,45.16,5
32771,  096U20160426,2016-05-18,-51.0004,-170.016,1165.6,3.162,34.403,188.0,33.64,2.32,53.31,5
32772,  096U20160426,2016-05-18,-51.0004,-170.016,1266.4,3.013,34.445,182.3,33.84,2.34,58.69,5
32773,  096U20160426,2016-05-18,-51.0004,-170.016,1363.0,2.881,34.481,177.4,34.1,2.37,63.91,5
32774,  096U20160426,2016-05-18,-51.0004,-170.016,1535.5,2.674,34.55,172.6,34.05,2.37,71.96,5
32775,  096U20160426,2016-05-18,-51.0004,-170.016,1736.4,2.481,34.617,172.0,33.53,2.33,78.61,5
32776,  096U20160426,2016-05-18,-51.0004,-170.016,1932.4,2.36,34.663,176.1,32.77,2.28,79.98,5
32777,  096U20160426,2016-05-18,-51.0004,-170.016,2166.1,2.22,34.703,181.9,31.97,2.22,82.83,5
32778,  096U20160426,2016-05-18,-51.0004,-170.016,2413.2,2.056,34.728,187.9,31.34,2.17,86.27,5
32779,  096U20160426,2016-05-18,-51.0004,-170.016,2665.0,1.879,34.736,192.5,31.11,2.16,91.25,5
32780,  096U20160426,2016-05-18,-51.0004,-170.016,2918.6,1.667,34.736,196.0,31.19,2.17,97.29,5
32781,  096U20160426,2016-05-18,-51.0004,-170.016,3299.2,1.404,34.729,200.5,31.45,2.19,105.37,5
32782,  096U20160426,2016-05-18,-51.0004,-170.016,3665.0,1.192,34.72,203.6,31.77,2.21,112.02,5
32783,  096U20160426,2016-05-18,-51.0004,-170.016,4063.8,1.044,34.712,206.7,31.98,2.23,116.98,5
32784,  096U20160426,2016-05-18,-51.0004,-170.016,4365.8,0.989,34.708,207.9,32.11,2.24,119.59,5
32785,  096U20160426,2016-05-18,-51.0004,-170.016,4765.9,0.98,34.706,208.4,32.19,2.24,121.09,5
32786,  096U20160426,2016-05-18,-51.0004,-170.016,5138.9,1.003,34.704,209.7,32.19,2.24,121.77,5
32787,  096U20160426,2016-05-18,-51.0004,-170.016,5237.2,1.015,34.704,209.2,32.16,2.24,121.85,5
32788,  096U20160426,2016-05-18,-51.0004,-170.016,5320.8,1.025,34.704,208.8,32.23,2.25,122.02,5
32789,  096U20160426,2016-05-18,-50.503,-170.0178,6.3,9.398,34.332,276.2,12.18,0.96,1.72,5
32790,  096U20160426,2016-05-18,-50.503,-170.0178,25.9,9.404,34.333,276.4,12.19,0.96,1.72,5
32791,  096U20160426,2016-05-18,-50.503,-170.0178,48.9,9.413,34.333,276.2,12.17,0.96,1.73,5
32792,  096U20160426,2016-05-18,-50.503,-170.0178,76.5,9.432,34.332,276.3,12.27,0.96,1.74,5
32793,  096U20160426,2016-05-18,-50.503,-170.0178,98.3,8.447,34.32,276.0,15.32,1.13,2.85,5
32794,  096U20160426,2016-05-18,-50.503,-170.0178,149.9,8.123,34.356,269.4,17.05,1.21,3.68,5
32795,  096U20160426,2016-05-18,-50.503,-170.0178,199.6,7.415,34.364,268.2,18.96,1.33,5.26,5
32796,  096U20160426,2016-05-18,-50.503,-170.0178,247.9,7.011,34.329,273.2,19.52,1.36,5.86,5
32797,  096U20160426,2016-05-18,-50.503,-170.0178,299.7,6.803,34.317,274.6,19.73,1.38,6.27,5
32798,  096U20160426,2016-05-18,-50.503,-170.0178,348.8,6.539,34.291,274.9,20.36,1.42,6.83,5
32799,  096U20160426,2016-05-18,-50.503,-170.0178,394.7,6.282,34.268,273.6,21.12,1.47,7.64,5
32800,  096U20160426,2016-05-18,-50.503,-170.0178,502.9,5.723,34.231,263.9,23.48,1.61,10.77,5
32801,  096U20160426,2016-05-18,-50.503,-170.0178,601.7,5.426,34.247,245.4,25.63,1.75,14.99,5
32802,  096U20160426,2016-05-18,-50.503,-170.0178,697.4,5.082,34.302,217.9,28.45,1.94,22.96,5
32803,  096U20160426,2016-05-18,-50.503,-170.0178,796.1,4.53,34.316,209.8,30.07,2.06,29.91,5
32804,  096U20160426,2016-05-18,-50.503,-170.0178,899.5,4.053,34.332,202.9,31.34,2.15,36.97,5
32805,  096U20160426,2016-05-18,-50.503,-170.0178,997.0,3.685,34.354,197.7,32.2,2.22,42.96,5
32806,  096U20160426,2016-05-18,-50.503,-170.0178,1100.2,3.393,34.391,190.0,32.97,2.28,50.21,5
32807,  096U20160426,2016-05-18,-50.503,-170.0178,1200.5,3.164,34.426,184.8,33.55,2.31,55.8,5
32808,  096U20160426,2016-05-18,-50.503,-170.0178,1302.6,2.969,34.464,179.6,33.91,2.34,61.84,5
32809,  096U20160426,2016-05-18,-50.503,-170.0178,1403.0,2.81,34.501,176.6,34.05,2.35,66.21,5
32810,  096U20160426,2016-05-18,-50.503,-170.0178,1600.2,2.59,34.579,171.3,33.88,2.34,75.57,5
32811,  096U20160426,2016-05-18,-50.503,-170.0178,1801.7,2.408,34.646,174.7,33.01,2.3,78.62,5
32812,  096U20160426,2016-05-18,-50.503,-170.0178,1998.8,2.295,34.685,178.8,32.26,2.24,81.15,5
32813,  096U20160426,2016-05-18,-50.503,-170.0178,2248.9,2.155,34.718,185.0,31.52,2.2,83.91,5
32814,  096U20160426,2016-05-18,-50.503,-170.0178,2497.9,1.95,34.735,191.0,30.99,2.17,89.16,5
32815,  096U20160426,2016-05-18,-50.503,-170.0178,2748.4,1.778,34.738,194.1,30.99,2.17,94.04,5
32816,  096U20160426,2016-05-18,-50.503,-170.0178,2999.0,1.541,34.734,197.8,31.15,2.18,100.93,5
32817,  096U20160426,2016-05-18,-50.503,-170.0178,3298.1,1.344,34.727,201.2,31.39,2.2,107.11,5
32818,  096U20160426,2016-05-18,-50.503,-170.0178,3598.8,1.173,34.72,204.3,31.72,2.22,112.31,5
32819,  096U20160426,2016-05-18,-50.503,-170.0178,3902.7,1.02,34.713,206.7,31.93,2.23,117.22,5
32820,  096U20160426,2016-05-18,-50.503,-170.0178,4198.7,0.948,34.708,208.0,32.06,2.23,120.25,5
32821,  096U20160426,2016-05-18,-50.503,-170.0178,4501.1,0.941,34.706,208.5,32.08,2.24,121.44,5
32822,  096U20160426,2016-05-18,-50.503,-170.0178,4799.5,0.942,34.704,209.0,32.12,2.25,122.56,5
32823,  096U20160426,2016-05-18,-50.503,-170.0178,4999.6,0.963,34.704,209.3,32.14,2.25,122.7,5
32824,  096U20160426,2016-05-18,-50.503,-170.0178,5140.7,0.981,34.704,209.2,32.17,2.25,122.68,5
32825,  096U20160426,2016-05-18,-50.0101,-169.9894,12.1,10.398,34.456,269.8,9.54,0.78,1.39,5
32826,  096U20160426,2016-05-18,-50.0101,-169.9894,36.6,10.396,34.455,269.9,9.55,0.79,1.42,5
32827,  096U20160426,2016-05-18,-50.0101,-169.9894,59.4,10.408,34.456,271.0,10.24,0.83,1.55,5
32828,  096U20160426,2016-05-18,-50.0101,-169.9894,85.8,9.012,34.31,275.8,14.64,1.08,2.53,5
32829,  096U20160426,2016-05-18,-50.0101,-169.9894,115.9,10.307,34.731,245.6,12.48,0.91,2.81,5
32830,  096U20160426,2016-05-18,-50.0101,-169.9894,165.5,9.449,34.656,247.6,14.35,1.02,3.52,5
32831,  096U20160426,2016-05-18,-50.0101,-169.9894,214.6,8.618,34.544,248.8,17.0,1.19,4.57,5
32832,  096U20160426,2016-05-18,-50.0101,-169.9894,266.8,7.961,34.46,252.2,18.67,1.3,5.45,5
32833,  096U20160426,2016-05-18,-50.0101,-169.9894,316.1,7.634,34.421,257.5,19.21,1.33,5.81,5
32834,  096U20160426,2016-05-18,-50.0101,-169.9894,365.8,7.377,34.395,262.6,19.44,1.35,6.17,5
32835,  096U20160426,2016-05-18,-50.0101,-169.9894,435.6,7.239,34.39,258.2,20.19,1.4,7.01,5
32836,  096U20160426,2016-05-18,-50.0101,-169.9894,536.7,6.762,34.359,241.5,22.87,1.56,10.18,5
32837,  096U20160426,2016-05-18,-50.0101,-169.9894,636.4,6.33,34.347,230.1,24.8,1.68,13.76,5
32838,  096U20160426,2016-05-18,-50.0101,-169.9894,735.8,6.032,34.377,212.6,26.8,1.81,18.99,5
32839,  096U20160426,2016-05-18,-50.0101,-169.9894,835.7,5.001,34.3,217.6,28.73,1.95,23.84,5
32840,  096U20160426,2016-05-18,-50.0101,-169.9894,937.5,4.445,34.309,210.6,30.4,2.07,30.35,5
32841,  096U20160426,2016-05-18,-50.0101,-169.9894,1036.1,4.029,34.327,203.9,31.59,2.15,37.03,5
32842,  096U20160426,2016-05-18,-50.0101,-169.9894,1135.1,3.606,34.36,196.3,32.57,2.23,44.63,5
32843,  096U20160426,2016-05-18,-50.0101,-169.9894,1231.8,3.329,34.389,190.5,33.34,2.28,50.58,5
32844,  096U20160426,2016-05-18,-50.0101,-169.9894,1334.3,3.048,34.43,183.7,33.95,2.33,57.49,5
32845,  096U20160426,2016-05-18,-50.0101,-169.9894,1463.6,2.874,34.484,177.2,34.21,2.35,64.6,5
32846,  096U20160426,2016-05-18,-50.0101,-169.9894,1665.5,2.616,34.567,172.1,34.07,2.34,73.17,5
32847,  096U20160426,2016-05-18,-50.0101,-169.9894,1863.8,2.463,34.628,173.5,33.38,2.29,77.11,5
32848,  096U20160426,2016-05-18,-50.0101,-169.9894,2085.3,2.321,34.68,177.9,32.49,2.23,80.63,5
32849,  096U20160426,2016-05-18,-50.0101,-169.9894,2334.1,2.175,34.714,183.5,31.82,2.18,83.99,5
32850,  096U20160426,2016-05-18,-50.0101,-169.9894,2584.2,2.014,34.729,188.4,31.43,2.16,88.43,5
32851,  096U20160426,2016-05-18,-50.0101,-169.9894,2832.8,1.815,34.736,192.6,31.34,2.15,93.77,5
32852,  096U20160426,2016-05-18,-50.0101,-169.9894,3101.4,1.637,34.735,196.2,31.37,2.16,98.84,5
32853,  096U20160426,2016-05-18,-50.0101,-169.9894,3398.7,1.426,34.729,199.4,31.6,2.18,105.49,5
32854,  096U20160426,2016-05-18,-50.0101,-169.9894,3734.0,1.231,34.721,202.8,31.83,2.2,111.33,5
32855,  096U20160426,2016-05-18,-50.0101,-169.9894,4134.4,1.06,34.713,205.6,32.09,2.22,117.29,5
32856,  096U20160426,2016-05-18,-50.0101,-169.9894,4456.9,0.996,34.708,207.0,32.26,2.23,120.17,5
32857,  096U20160426,2016-05-18,-50.0101,-169.9894,4935.1,0.996,34.705,207.7,32.35,2.23,121.7,5
32858,  096U20160426,2016-05-18,-50.0101,-169.9894,5250.2,1.013,34.704,208.1,32.33,2.23,122.38,5
32859,  096U20160426,2016-05-18,-50.0101,-169.9894,5349.0,1.022,34.704,208.3,32.36,2.23,122.46,5
32860,  096U20160426,2016-05-18,-50.0101,-169.9894,5476.3,1.033,34.703,208.5,32.34,2.23,122.44,5
32861,  096U20160426,2016-05-18,-49.4921,-170.016,14.5,9.087,34.292,278.7,14.11,1.06,2.1,5
32862,  096U20160426,2016-05-18,-49.4921,-170.016,19.2,9.087,34.292,278.7,14.12,1.06,2.11,5
32863,  096U20160426,2016-05-18,-49.4921,-170.016,41.3,9.058,34.288,279.0,14.18,1.06,2.11,5
32864,  096U20160426,2016-05-18,-49.4921,-170.016,63.2,9.017,34.284,279.1,14.3,1.07,2.15,5
32865,  096U20160426,2016-05-18,-49.4921,-170.016,90.8,9.212,34.419,264.7,14.7,1.07,2.53,5
32866,  096U20160426,2016-05-18,-49.4921,-170.016,137.0,8.84,34.554,252.6,16.24,1.15,3.94,5
32867,  096U20160426,2016-05-18,-49.4921,-170.016,186.1,8.246,34.49,252.4,17.93,1.26,4.88,5
32868,  096U20160426,2016-05-18,-49.4921,-170.016,234.4,7.941,34.458,253.0,18.74,1.31,5.46,5
32869,  096U20160426,2016-05-18,-49.4921,-170.016,286.5,7.624,34.422,264.5,18.68,1.31,5.65,5
32870,  096U20160426,2016-05-18,-49.4921,-170.016,334.3,7.435,34.401,263.9,19.27,1.35,5.95,5
32871,  096U20160426,2016-05-18,-49.4921,-170.016,385.3,7.272,34.382,266.7,19.44,1.36,5.97,5
32872,  096U20160426,2016-05-18,-49.4921,-170.016,464.5,7.247,34.395,258.5,20.14,1.4,6.87,5
32873,  096U20160426,2016-05-18,-49.4921,-170.016,564.9,6.708,34.339,254.3,21.86,1.51,9.07,5
32874,  096U20160426,2016-05-18,-49.4921,-170.016,664.3,6.355,34.332,239.3,24.01,1.64,12.35,5
32875,  096U20160426,2016-05-18,-49.4921,-170.016,767.6,5.902,34.329,224.6,26.24,1.79,16.98,5
32876,  096U20160426,2016-05-18,-49.4921,-170.016,865.7,5.462,34.333,214.4,28.05,1.91,21.93,5
32877,  096U20160426,2016-05-18,-49.4921,-170.016,965.3,4.907,34.33,209.8,29.53,2.01,27.44,5
32878,  096U20160426,2016-05-18,-49.4921,-170.016,1064.3,3.994,34.288,213.3,31.08,2.13,33.01,5
32879,  096U20160426,2016-05-18,-49.4921,-170.016,1163.4,3.749,34.343,199.8,32.2,2.21,41.42,5
32880,  096U20160426,2016-05-18,-49.4921,-170.016,1263.2,3.45,34.379,192.1,33.04,2.27,48.36,5
32881,  096U20160426,2016-05-18,-49.4921,-170.016,1364.5,3.23,34.427,183.7,33.65,2.32,56.16,5
32882,  096U20160426,2016-05-18,-49.4921,-170.016,1566.4,2.857,34.5,175.3,34.17,2.36,66.57,5
32883,  096U20160426,2016-05-18,-49.4921,-170.016,1763.3,2.631,34.573,170.9,34.05,2.35,75.19,5
32884,  096U20160426,2016-05-18,-49.4921,-170.016,1964.7,2.465,34.629,171.7,33.56,2.32,79.99,5
32885,  096U20160426,2016-05-18,-49.4921,-170.016,2165.1,2.335,34.669,174.6,32.96,2.28,83.48,5
32886,  096U20160426,2016-05-18,-49.4921,-170.016,2413.7,2.178,34.709,182.3,31.99,2.21,85.24,5
32887,  096U20160426,2016-05-18,-49.4921,-170.016,2663.7,2.004,34.729,188.6,31.45,2.17,88.74,5
32888,  096U20160426,2016-05-18,-49.4921,-170.016,2916.8,1.845,34.736,192.7,31.25,2.16,92.89,5
32889,  096U20160426,2016-05-18,-49.4921,-170.016,3198.8,1.643,34.735,196.6,31.33,2.17,98.82,5
32890,  096U20160426,2016-05-18,-49.4921,-170.016,3503.4,1.433,34.73,199.6,31.57,2.18,105.07,5
32891,  096U20160426,2016-05-18,-49.4921,-170.016,3799.1,1.256,34.722,202.6,31.83,2.2,110.73,5
32892,  096U20160426,2016-05-18,-49.4921,-170.016,4100.4,1.103,34.714,205.4,32.03,2.22,115.53,5
32893,  096U20160426,2016-05-18,-49.4921,-170.016,4476.1,1.01,34.709,207.3,32.22,2.23,119.2,5
32894,  096U20160426,2016-05-18,-49.4921,-170.016,4850.0,0.988,34.705,208.0,32.31,2.24,121.19,5
32895,  096U20160426,2016-05-18,-49.4921,-170.016,5201.2,1.009,34.704,208.6,32.31,2.24,121.89,5
32896,  096U20160426,2016-05-18,-49.4921,-170.016,5307.4,1.023,34.704,208.3,32.31,2.24,121.85,5
32897,  096U20160426,2016-05-19,-48.9991,-170.0038,8.4,10.318,34.501,270.6,10.01,0.82,1.42,5
32898,  096U20160426,2016-05-19,-48.9991,-170.0038,26.0,10.319,34.501,270.6,10.08,0.83,1.44,5
32899,  096U20160426,2016-05-19,-48.9991,-170.0038,50.4,10.315,34.501,270.4,10.14,0.83,1.45,5
32900,  096U20160426,2016-05-19,-48.9991,-170.0038,76.6,10.264,34.499,270.3,10.49,0.85,1.51,5
32901,  096U20160426,2016-05-19,-48.9991,-170.0038,99.4,9.796,34.466,268.9,12.52,0.97,2.0,5
32902,  096U20160426,2016-05-19,-48.9991,-170.0038,150.1,9.536,34.662,245.9,14.55,1.06,3.51,5
32903,  096U20160426,2016-05-19,-48.9991,-170.0038,201.8,8.963,34.583,246.7,16.39,1.17,4.26,5
32904,  096U20160426,2016-05-19,-48.9991,-170.0038,251.3,8.419,34.512,253.8,17.22,1.22,4.43,5
32905,  096U20160426,2016-05-19,-48.9991,-170.0038,301.0,8.078,34.473,253.8,18.37,1.29,5.11,5
32906,  096U20160426,2016-05-19,-48.9991,-170.0038,350.0,7.83,34.445,255.6,18.97,1.33,5.53,5
32907,  096U20160426,2016-05-19,-48.9991,-170.0038,400.8,7.606,34.421,258.1,19.31,1.36,5.75,5
