,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,HELIER,DELHER,CH3CL,CH3CL_FLAG,CH3Br,CH3Br_FLAG,CH3I,CH3I_FLAG
20, 33RO200501,       A16S,1.0,1.0,6.0,6.0,2.0,20050117.0,1104.0,-60.0157,-30.8928,       2734,  2600.8,  -0.1048,  34.6641,2.0,  34.6652,2.0,    230.0,2.0,  -999.0,9.0,  123.62,6.0,   32.34,6.0,    0.00,6.0,    2.41,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2351.4,2.0,  -999.0,9.0,   20.00,7.5953,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.62,2.0,  -162.2,2.0,     3.6,-999.000,9.0,-999.000,-999.000,9.0,   38.93,2.0, 2600.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2532,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
21, 33RO200501,       A16S,1.0,1.0,3.0,3.0,2.0,20050117.0,1104.0,-60.0157,-30.8928,       2734,  2950.1,  -0.1224,  34.6625,2.0,  34.6616,2.0,    232.1,2.0,  -999.0,9.0,  122.87,6.0,   32.27,6.0,    0.01,6.0,    2.40,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2352.2,2.0,  -999.0,9.0,   20.00,7.5975,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.66,2.0,  -166.8,2.0,     3.4,-999.000,9.0,-999.000,-999.000,9.0,   38.94,2.0, 2950.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2988,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
22, 33RO200501,       A16S,1.0,1.0,2.0,2.0,2.0,20050117.0,1104.0,-60.0157,-30.8928,       2734,  2950.2,  -0.1224,  34.6625,2.0,  34.6630,2.0,    232.1,2.0,  -999.0,9.0,  123.01,6.0,   32.28,6.0,    0.01,6.0,    2.40,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2256.9,6.0,  -999.0,9.0,  1098.0,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2950.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2987,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
23, 33RO200501,       A16S,1.0,1.0,1.0,1.0,2.0,20050117.0,1104.0,-60.0157,-30.8928,       2734,  2950.2,  -0.1222,  34.6623,2.0,-999.0000,9.0,    232.0,2.0,   232.1,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   0.840,6.0,   0.419,6.0,   0.026,6.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,   1.869,2.0,  -2.030,4.0,   -9.00,9.0,  -999.0,9.0,    -9.0,   7.741,4.0,   0.010,   0.868,6.0, -999.00,9.0, 2950.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2985,      0.002,   0.220,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
24, 33RO200501,       A16S,1.0,2.0,22.0,22.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,     0.4,   0.0473,  32.9826,2.0,-999.0000,9.0,    361.0,2.0,   354.1,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   6.367,2.0,   3.434,2.0,   0.600,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.280,2.0,    0.02,   1.963,2.0,  -1.750,2.0,   -9.00,9.0,  -999.0,9.0,    -9.0,   8.929,3.0,   0.015,   6.851,4.0, -999.00,9.0,    0.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0473,      0.002,   0.213,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
25, 33RO200501,       A16S,1.0,2.0,24.0,24.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,     0.5,   0.0547,  33.0139,2.0,  33.0186,2.0,    360.1,2.0,  -999.0,9.0,   70.71,2.0,   22.46,2.0,    0.19,2.0,    2.00,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2240.7,4.0,  -999.0,9.0,   20.00,7.7427,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    1.49,2.0,  -118.9,2.0,     4.2,-999.000,9.0,-999.000,-999.000,9.0,   47.88,2.0,    0.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0547,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
26, 33RO200501,       A16S,1.0,2.0,23.0,23.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,     0.5,   0.0481,  32.9747,2.0,-999.0000,9.0,    339.6,2.0,  -999.0,9.0,   70.79,2.0,   22.44,2.0,    0.19,2.0,    2.01,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2105.1,6.0,  -999.0,9.0,   727.6,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,    0.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0481,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
27, 33RO200501,       A16S,1.0,2.0,21.0,21.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    48.8,  -1.4768,  34.0664,2.0,-999.0000,9.0,    327.1,2.0,  -999.0,9.0,   76.62,2.0,   27.52,2.0,    0.10,2.0,    2.29,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2308.6,2.0,  -999.0,9.0,   20.00,7.6736,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    1.03,2.0,  -135.5,2.0,     3.3,-999.000,9.0,-999.000,-999.000,9.0,   45.02,2.0,   48.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.4779,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
28, 33RO200501,       A16S,1.0,2.0,20.0,20.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    48.8,  -1.4768,  34.0666,2.0,  34.0638,2.0,    327.1,2.0,  -999.0,9.0,   76.56,2.0,   27.51,2.0,    0.10,2.0,    2.30,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2193.2,2.0,  -999.0,9.0,   901.5,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   48.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.4778,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
29, 33RO200501,       A16S,1.0,2.0,19.0,19.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    49.0,  -1.4763,  34.0654,2.0,-999.0000,9.0,    329.2,2.0,   328.9,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   5.369,2.0,   2.823,2.0,   0.507,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.221,2.0,    0.01,   1.867,2.0,  -0.530,2.0,   -9.00,9.0,  -999.0,9.0,    -9.0,   8.522,2.0,   0.013,   5.262,4.0, -999.00,9.0,   49.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.4774,      0.002,   0.214,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
30, 33RO200501,       A16S,1.0,2.0,18.0,18.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    98.9,  -1.2100,  34.2869,2.0,  34.2767,2.0,    294.4,2.0,  -999.0,9.0,   81.22,2.0,   30.10,2.0,    0.12,2.0,    2.41,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2322.1,2.0,  -999.0,9.0,   20.00,7.6282,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.90,2.0,  -138.2,2.0,     3.5,-999.000,9.0,-999.000,-999.000,9.0,   43.79,2.0,   98.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.2125,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
31, 33RO200501,       A16S,1.0,2.0,17.0,17.0,9.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    98.9,  -1.2182,  34.2851,2.0,-999.0000,9.0,    294.4,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   98.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.2207,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
32, 33RO200501,       A16S,1.0,2.0,16.0,16.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,    98.9,  -1.2284,  34.2815,2.0,-999.0000,9.0,    295.4,2.0,   294.6,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.190,2.0,    0.01,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,5.0, -999.00,9.0,   98.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.2308,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
33, 33RO200501,       A16S,1.0,2.0,15.0,15.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   198.7,  -0.2693,  34.5371,2.0,  34.5379,2.0,    244.5,2.0,  -999.0,9.0,   93.25,2.0,   31.79,2.0,    0.02,2.0,    2.46,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2335.3,2.0,  -999.0,9.0,   20.00,7.5981,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.67,2.0,  -143.6,2.0,     3.4,-999.000,9.0,-999.000,-999.000,9.0,   42.16,2.0,  198.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2762,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
34, 33RO200501,       A16S,1.0,2.0,13.0,13.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   198.7,  -0.2676,  34.5376,2.0,-999.0000,9.0,    244.4,2.0,   243.7,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   2.586,2.0,   1.345,2.0,   0.208,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   2.404,3.0, -999.00,9.0,  198.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2745,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
35, 33RO200501,       A16S,1.0,2.0,14.0,14.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   198.8,  -0.2679,  34.5375,2.0,  34.5375,2.0,    244.5,2.0,  -999.0,9.0,   92.89,2.0,   31.78,2.0,    0.02,2.0,    2.47,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2245.5,2.0,  -999.0,9.0,  1088.4,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  198.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2747,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
36, 33RO200501,       A16S,1.0,2.0,10.0,10.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   298.6,   0.1963,  34.6246,2.0,-999.0000,9.0,    222.6,2.0,   221.1,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   1.537,2.0,   0.785,2.0,   0.119,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.121,2.0,    0.01,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   1.482,3.0, -999.00,9.0,  298.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.1845,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
37, 33RO200501,       A16S,1.0,2.0,11.0,11.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   298.7,   0.1961,  34.6246,2.0,  34.6237,2.0,    222.5,2.0,  -999.0,9.0,  100.71,2.0,   32.14,2.0,    0.01,2.0,    2.46,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2255.2,2.0,  -999.0,9.0,  1117.1,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  298.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.1843,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
38, 33RO200501,       A16S,1.0,2.0,12.0,12.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   298.9,   0.1959,  34.6245,2.0,  34.6347,2.0,    222.5,2.0,  -999.0,9.0,  101.00,2.0,   32.16,2.0,    0.02,2.0,    2.47,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2341.9,2.0,  -999.0,9.0,   20.00,7.581,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.59,2.0,  -153.7,2.0,     3.2,-999.000,9.0,-999.000,-999.000,9.0,   41.86,2.0,  298.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.1841,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
39, 33RO200501,       A16S,1.0,2.0,8.0,8.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   398.1,   0.4186,  34.6592,2.0,  34.6590,2.0,    211.8,2.0,  -999.0,9.0,  105.96,2.0,   32.26,2.0,    0.01,2.0,    2.48,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2259.6,2.0,  -999.0,9.0,  1120.2,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  398.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4017,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
40, 33RO200501,       A16S,1.0,2.0,9.0,9.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   398.2,   0.4186,  34.6591,2.0,  34.6589,2.0,    211.8,2.0,  -999.0,9.0,  105.74,2.0,   32.23,2.0,    0.01,2.0,    2.48,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2346.6,2.0,  -999.0,9.0,   20.00,7.5892,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.61,2.0,  -153.7,2.0,     3.2,-999.000,9.0,-999.000,-999.000,9.0,   40.49,2.0,  398.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4018,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
41, 33RO200501,       A16S,1.0,2.0,7.0,7.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   398.3,   0.4185,  34.6591,2.0,-999.0000,9.0,    211.9,2.0,   211.6,2.0,  105.84,2.0,   32.28,2.0,    0.01,2.0,    2.50,4.0,   1.022,2.0,   0.519,2.0,   0.066,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.113,2.0,    0.01,   1.915,2.0,   6.830,2.0,   -9.00,9.0,  -999.0,9.0,    -9.0,   8.822,3.0,   0.010,   1.002,3.0, -999.00,9.0,  398.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4017,      0.001,   0.216,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
42, 33RO200501,       A16S,1.0,2.0,4.0,4.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   498.5,   0.4680,  34.6722,2.0,-999.0000,9.0,    207.1,2.0,   207.6,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   0.770,2.0,   0.395,2.0,   0.044,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.827,3.0, -999.00,9.0,  498.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4462,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
43, 33RO200501,       A16S,1.0,2.0,5.0,5.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   498.6,   0.4675,  34.6722,2.0,  34.6722,2.0,    207.0,2.0,  -999.0,9.0,  109.77,2.0,   32.47,2.0,    0.01,2.0,    2.51,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.7,2.0,  -999.0,9.0,  1126.8,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  498.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4458,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
44, 33RO200501,       A16S,1.0,2.0,6.0,6.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   498.8,   0.4676,  34.6722,2.0,  34.6730,2.0,    207.0,2.0,  -999.0,9.0,  109.66,2.0,   32.45,2.0,    0.01,2.0,    2.51,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2347.2,2.0,  -999.0,9.0,   20.00,7.5859,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.53,2.0,  -151.7,2.0,     3.2,-999.000,9.0,-999.000,-999.000,9.0,   39.76,2.0,  498.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4458,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
45, 33RO200501,       A16S,1.0,2.0,1.0,1.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   600.9,   0.4668,  34.6793,2.0,-999.0000,9.0,    207.9,2.0,   207.5,2.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,   0.599,2.0,   0.304,2.0,   0.016,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,   0.001,2.0,    0.01,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.637,3.0, -999.00,9.0,  600.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4400,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
46, 33RO200501,       A16S,1.0,2.0,3.0,3.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   601.0,   0.4663,  34.6793,2.0,  34.6792,2.0,    207.5,2.0,  -999.0,9.0,  113.03,2.0,   32.54,2.0,    0.01,2.0,    2.50,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  2350.6,2.0,  -999.0,9.0,   20.00,7.5849,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,    0.57,2.0,  -153.3,2.0,     3.3,-999.000,9.0,-999.000,-999.000,9.0,   38.77,2.0,  601.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4396,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
47, 33RO200501,       A16S,1.0,2.0,2.0,2.0,2.0,20050117.0,1347.0,-60.0137,-30.8955,       2746,   601.3,   0.4663,  34.6793,2.0,  34.6824,2.0,    208.5,2.0,  -999.0,9.0,  112.97,2.0,   32.53,2.0,    0.01,2.0,    2.51,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2263.5,2.0,  -999.0,9.0,  1125.1,2.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  601.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4395,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
48, 33RO200501,       A16S,2.0,1.0,23.0,23.0,2.0,20050117.0,1855.0,-59.4998,-30.9167,       3203,     1.3,   0.3900,  33.0659,2.0,  33.0663,2.0,    352.1,2.0,   351.4,2.0,   68.23,2.0,   21.43,2.0,    0.18,2.0,    1.82,4.0,   6.381,2.0,   3.412,2.0,   0.589,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   7.167,4.0, -999.00,9.0,    1.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.3900,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
49, 33RO200501,       A16S,2.0,1.0,24.0,24.0,2.0,20050117.0,1855.0,-59.4998,-30.9167,       3203,     1.6,   0.3905,  33.0662,2.0,  33.0670,2.0,    352.1,2.0,   352.1,2.0,   68.14,2.0,   21.44,2.0,    0.18,2.0,    1.82,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2099.9,2.0,  2243.9,4.0,  -999.0,9.0,   20.00,7.7576,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,    1.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.3904,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
50, 33RO200501,       A16S,2.0,1.0,22.0,22.0,2.0,20050117.0,1855.0,-59.4998,-30.9167,       3203,    48.3,  -1.3086,  33.9334,2.0,-999.0000,9.0,    356.6,2.0,   356.2,2.0,   74.99,2.0,   25.02,2.0,    0.06,2.0,    1.99,4.0,   5.784,2.0,   3.060,2.0,   0.518,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.817,4.0, -999.00,9.0,   48.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -1.3097,     -999.0,-999.000,      0.000,4.0,      0.000,2.0,   0.556,2.0
