,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
942,33RR20050106,       P16S,85.0,1.0,9.0,9.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  1523.3,   1.3044,  34.7304,2.0,  34.7304,2.0,    197.7,2.0,   198.9,2.0,  103.62,2.0,   31.20,2.0,    0.00,2.0,    2.15,2.0,   0.196,2.0,   0.112,2.0,   0.011,2.0,  2255.4,2.0,  2354.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1523.3,-999.000,   1.2142,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
943,33RR20050106,       P16S,85.0,1.0,8.0,8.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  1624.0,   1.2143,  34.7277,2.0,  34.7276,2.0,    198.9,2.0,   199.6,2.0,  106.89,2.0,   31.32,2.0,    0.00,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2257.2,2.0,  2356.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.0705,2.0,  1624.0,-999.000,   1.1179,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1110,2.0,   0.0740,2.0,   0.0380,2.0,   0.0280,2.0,   0.0169,2.0,   0.0196,2.0,-999.0000, -999.00
944,33RR20050106,       P16S,85.0,1.0,7.0,7.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  1826.9,   1.0777,  34.7233,2.0,  34.7227,2.0,    201.4,2.0,   202.1,2.0,  111.89,2.0,   31.50,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2258.8,2.0,  2359.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.3549,2.0,  1826.9,-999.000,   0.9682,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1090,2.0,   0.0720,2.0,   0.0370,2.0,   0.0270,2.0,   0.0173,2.0,   0.0200,2.0,-999.0000, -999.00
945,33RR20050106,       P16S,85.0,1.0,6.0,6.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2029.8,   0.9475,  34.7173,2.0,  34.7174,2.0,    202.8,2.0,   204.0,2.0,  115.38,2.0,   31.66,2.0,    0.00,2.0,    2.19,2.0,   0.107,2.0,   0.067,2.0,   0.009,2.0,  2259.9,2.0,  2358.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2029.8,-999.000,   0.8246,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
946,33RR20050106,       P16S,85.0,1.0,5.0,5.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2283.2,   0.7907,  34.7104,2.0,  34.7101,2.0,    204.8,2.0,   205.6,2.0,  123.66,2.0,   32.00,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2261.2,2.0,  2361.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.4851,2.0,  2283.2,-999.000,   0.6505,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1110,2.0,   0.0740,2.0,   0.0380,2.0,   0.0280,2.0,   0.0168,2.0,   0.0196,2.0,-999.0000, -999.00
947,33RR20050106,       P16S,85.0,1.0,4.0,4.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2537.6,   0.7315,  34.7076,2.0,  34.7080,2.0,    205.9,2.0,   206.6,2.0,  126.72,2.0,   32.11,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.1,2.0,  2360.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2537.6,-999.000,   0.5717,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
948,33RR20050106,       P16S,85.0,1.0,3.0,3.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2689.7,   0.6778,  34.7059,2.0,  34.7056,2.0,    206.8,2.0,   208.3,2.0,  128.27,2.0,   32.24,2.0,    0.00,2.0,    2.22,2.0,   0.271,2.0,   0.155,2.0,   0.019,2.0,  2262.4,2.0,  2359.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  41.8653,2.0,  2689.7,-999.000,   0.5062,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1090,2.0,   0.0720,2.0,   0.0370,2.0,   0.0280,2.0,   0.0168,2.0,   0.0195,2.0,-999.0000, -999.00
949,33RR20050106,       P16S,85.0,1.0,2.0,2.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2812.1,   0.6082,  34.7042,2.0,  34.7044,2.0,    208.3,2.0,   208.9,2.0,  127.64,2.0,   32.30,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.3,2.0,  2358.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2812.1,-999.000,   0.4275,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
950,33RR20050106,       P16S,85.0,1.0,1.0,1.0,2.0,20050203.0,2203.0,-57.9993,-150.0017,       2906,  2919.4,   0.6149,  34.7042,2.0,  34.7040,2.0,    208.3,2.0,   209.1,2.0,  128.73,2.0,   32.26,2.0,    0.00,2.0,    2.23,2.0,   0.231,2.0,   0.129,2.0,   0.012,2.0,  2263.8,6.0,  2358.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  39.9185,2.0,  2919.4,-999.000,   0.4247,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1090,2.0,   0.0720,2.0,   0.0380,2.0,   0.0290,2.0,   0.0163,2.0,   0.0191,2.0,-999.0000, -999.00
951,33RR20050106,       P16S,86.0,2.0,31.0,31.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,     3.0,   1.8348,  33.9705,2.0,  33.9719,2.0,    336.3,2.0,   337.4,2.0,   30.61,2.0,   23.98,2.0,    0.22,2.0,    1.57,2.0,   5.802,2.0,   3.175,2.0,   0.591,2.0,  2155.6,6.0,  2297.7,2.0,   0.287,2.0,   1.8090,2.0,   -2.31,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.039,2.0,   0.008,-999.0000,9.0,     3.0,   0.009,   1.8347,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.20
952,33RR20050106,       P16S,86.0,2.0,30.0,30.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,    40.1,   1.8264,  33.9722,2.0,  33.9726,2.0,    337.7,2.0,   338.7,2.0,   30.81,2.0,   23.92,2.0,    0.22,2.0,    1.57,2.0,   5.820,2.0,   3.224,2.0,   0.595,2.0,  2156.1,2.0,  2298.9,2.0,-999.000,9.0,   1.8230,2.0,   -2.15,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.088,2.0,   0.009,-999.0000,9.0,    40.1,-999.000,   1.8244,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.19
953,33RR20050106,       P16S,86.0,2.0,29.0,29.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,    75.2,  -0.9697,  33.9573,2.0,  33.9562,2.0,    340.1,2.0,   344.0,2.0,   45.32,2.0,   28.60,2.0,    0.19,2.0,    2.09,2.0,   6.189,6.0,   3.402,6.0,   0.646,6.0,  2181.1,2.0,  2291.8,2.0,   0.087,2.0,   1.8450,2.0,   -0.91,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.295,2.0,   0.009,-999.0000,9.0,    75.2,   0.007,  -0.9717,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.19
954,33RR20050106,       P16S,86.0,2.0,28.0,28.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,    95.3,  -0.7633,  34.0335,2.0,  34.0328,2.0,    323.2,2.0,   320.6,2.0,   50.58,2.0,   30.34,2.0,    0.16,2.0,    2.14,2.0,   5.369,2.0,   2.954,2.0,   0.559,2.0,  2191.9,2.0,  2293.4,2.0,-999.000,9.0,   2.0440,3.0,   -1.97,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  10.233,4.0,   1.378,-999.0000,9.0,    95.3,-999.000,  -0.7660,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.2210,    1.29
955,33RR20050106,       P16S,86.0,2.0,27.0,27.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   125.3,   0.1748,  34.2074,2.0,  34.2084,2.0,    284.3,2.0,   268.1,2.0,   59.02,2.0,   32.51,2.0,    0.12,2.0,    2.26,2.0,   3.827,2.0,   2.072,2.0,   0.380,2.0,  2215.4,2.0,  2304.3,2.0,   0.210,2.0,   1.8500,2.0,    1.52,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.273,2.0,   0.009,-999.0000,9.0,   125.3,   0.012,   0.1702,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.22
956,33RR20050106,       P16S,86.0,2.0,26.0,26.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   145.5,   0.8660,  34.3021,2.0,  34.2994,2.0,    268.1,2.0,   232.6,2.0,   61.33,2.0,   33.74,2.0,    0.06,2.0,    2.33,2.0,   2.945,2.0,   1.625,2.0,   0.283,2.0,  2227.9,2.0,  2309.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   145.5,-999.000,   0.8597,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
957,33RR20050106,       P16S,86.0,2.0,25.0,25.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   175.2,   1.6803,  34.4083,2.0,  34.4072,2.0,    203.5,2.0,   196.2,2.0,   65.12,2.0,   34.67,2.0,    0.03,2.0,    2.39,2.0,   1.753,2.0,   0.944,2.0,   0.170,2.0,  2240.9,2.0,  2316.0,2.0,   0.034,2.0,   1.8580,2.0,    5.89,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.218,2.0,   0.009,-999.0000,9.0,   175.2,   0.006,   1.6715,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.19
958,33RR20050106,       P16S,86.0,2.0,24.0,24.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   225.5,   1.8422,  34.4833,2.0,  34.4819,2.0,    177.2,2.0,   184.7,2.0,   69.99,2.0,   34.63,2.0,    0.02,2.0,    2.39,2.0,   1.292,2.0,   0.689,2.0,   0.132,2.0,  2248.0,2.0,  2322.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   225.5,-999.000,   1.8304,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
959,33RR20050106,       P16S,86.0,2.0,23.0,23.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   276.0,   2.1548,  34.5614,2.0,  34.5605,2.0,    172.9,2.0,   172.7,2.0,   73.59,2.0,   34.48,2.0,    0.01,2.0,    2.37,2.0,   0.729,2.0,   0.379,2.0,   0.080,2.0,  2254.1,2.0,  2328.1,2.0,   0.058,2.0,   1.4940,4.0,    0.13,4.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.675,3.0,   1.668,-999.0000,9.0,   276.0,   0.007,   2.1395,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.2410,    1.27
960,33RR20050106,       P16S,86.0,2.0,22.0,22.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   325.2,   2.1801,  34.5983,2.0,  34.5964,2.0,    169.7,2.0,   171.9,2.0,   75.71,2.0,   34.06,2.0,    0.01,2.0,    2.35,2.0,   0.596,2.0,   0.296,2.0,   0.062,2.0,  2254.2,2.0,  2332.0,2.0,   0.035,2.0,   1.8590,2.0,    7.52,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.061,2.0,   0.036,-999.0000,9.0,   325.2,   0.009,   2.1619,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0040,    0.20
961,33RR20050106,       P16S,86.0,2.0,21.0,21.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   374.9,   2.1658,  34.6318,2.0,  34.6293,2.0,    171.1,2.0,   172.4,2.0,   77.18,2.0,   33.53,2.0,    0.00,2.0,    2.31,2.0,   0.473,2.0,   0.240,2.0,   0.054,2.0,  2254.3,2.0,  2334.9,2.0,   0.064,2.0,   1.8530,2.0,    8.54,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.003,2.0,   0.011,-999.0000,9.0,   374.9,   0.008,   2.1446,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0030,    0.10
962,33RR20050106,       P16S,86.0,2.0,20.0,20.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   424.9,   2.1438,  34.6584,2.0,  34.6578,2.0,    172.8,2.0,   174.2,2.0,   78.87,2.0,   32.94,2.0,    0.00,2.0,    2.27,2.0,   0.380,2.0,   0.205,2.0,   0.054,2.0,  2254.3,2.0,  2336.8,2.0,   0.029,2.0,   1.8510,2.0,    8.65,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.987,2.0,   0.036,-999.0000,9.0,   424.9,   0.009,   2.1197,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0040,    0.20
963,33RR20050106,       P16S,86.0,2.0,19.0,19.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   474.5,   2.1306,  34.6765,2.0,  34.6798,2.0,    175.3,2.0,   176.3,2.0,   79.93,2.0,   32.57,2.0,    0.00,2.0,    2.24,2.0,   0.300,2.0,   0.158,2.0,   0.052,2.0,  2253.8,2.0,  2339.0,2.0,   0.034,2.0,   1.8530,2.0,    8.88,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.935,2.0,   0.036,-999.0000,9.0,   474.5,   0.007,   2.1035,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0040,    0.20
964,33RR20050106,       P16S,86.0,2.0,18.0,18.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   524.1,   2.1170,  34.6864,2.0,  34.6863,2.0,    177.5,2.0,   177.9,2.0,   80.34,2.0,   32.24,2.0,    0.00,2.0,    2.22,2.0,   0.242,2.0,   0.147,2.0,   0.036,2.0,  2252.3,2.0,  2339.7,2.0,   0.019,2.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   524.1,   0.006,   2.0869,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
965,33RR20050106,       P16S,86.0,2.0,17.0,17.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   645.1,   2.0201,  34.7087,2.0,  34.7089,2.0,    181.0,2.0,   181.4,2.0,   82.46,2.0,   31.77,2.0,    0.00,2.0,    2.19,2.0,   0.205,2.0,   0.126,2.0,   0.041,2.0,  2258.2,4.0,  2342.4,2.0,   0.029,2.0,   1.8580,2.0,    8.75,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.074,2.0,   0.044,-999.0000,9.0,   645.1,   0.007,   1.9829,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0040,    0.16
966,33RR20050106,       P16S,86.0,2.0,16.0,16.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   745.6,   1.9526,  34.7253,2.0,  34.7248,2.0,    185.2,2.0,   186.1,2.0,   84.57,2.0,   31.19,2.0,    0.00,2.0,    2.15,2.0,   0.220,2.0,   0.126,2.0,   0.054,2.0,  2251.8,2.0,  2344.7,2.0,   0.057,2.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   745.6,   0.006,   1.9094,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
967,33RR20050106,       P16S,86.0,2.0,15.0,15.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   846.6,   1.8476,  34.7304,2.0,  34.7289,2.0,    187.8,2.0,   188.4,2.0,   87.12,2.0,   31.08,2.0,    0.00,2.0,    2.14,2.0,   0.170,2.0,   0.107,2.0,   0.042,2.0,  2254.5,2.0,  2346.1,2.0,   0.004,2.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   846.6,   0.005,   1.7985,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
968,33RR20050106,       P16S,86.0,2.0,14.0,14.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,   947.5,   1.7681,  34.7345,2.0,  34.7346,2.0,    190.6,2.0,   191.1,2.0,   89.25,2.0,   30.98,2.0,    0.00,2.0,    2.13,2.0,   0.166,2.0,   0.103,2.0,   0.039,2.0,  2254.0,2.0,  2347.0,2.0,   0.001,2.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   947.5,   0.004,   1.7130,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
969,33RR20050106,       P16S,86.0,2.0,13.0,13.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,  1047.9,   1.6768,  34.7381,2.0,  34.7378,2.0,    193.0,2.0,   193.2,2.0,   92.01,2.0,   30.77,2.0,    0.00,2.0,    2.12,2.0,   0.080,4.0,   0.060,4.0,   0.029,4.0,  2251.7,2.0,  2350.0,2.0,   0.001,2.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1047.9,   0.004,   1.6157,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
970,33RR20050106,       P16S,86.0,2.0,12.0,12.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,  1149.3,   1.5988,  34.7391,2.0,  34.7394,2.0,    194.6,2.0,   195.0,2.0,   94.77,2.0,   30.72,2.0,    0.00,2.0,    2.12,2.0,   0.153,2.0,   0.089,2.0,   0.035,2.0,  -999.0,9.0,  -999.0,9.0,   0.045,2.0,   1.9280,2.0,    8.89,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.504,2.0,   0.113,-999.0000,9.0,  1149.3,   0.005,   1.5316,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0160,    0.22
971,33RR20050106,       P16S,86.0,2.0,11.0,11.0,2.0,20050204.0,447.0,-58.4993,-150.0012,       2866,  1251.4,   1.5004,  34.7377,2.0,  34.7386,2.0,    196.2,2.0,   196.5,2.0,   97.96,2.0,   30.87,2.0,    0.00,2.0,    2.13,2.0,   0.118,2.0,   0.066,2.0,   0.037,2.0,  -999.0,9.0,  -999.0,9.0,   0.001,2.0,   1.8500,2.0,    9.44,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.036,2.0,   0.025,-999.0000,9.0,  1251.4,   0.004,   1.4271,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0040,    0.19
