EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,
09AR20011029, SR03, 55, 1, 1, 1, 2, 20011114, 1947, -54.5295, 141.3372, 2768,  -999.00,    349.8,   2.2950,  34.3600, 2,  34.3600, 2,    201.4, 2,    199.4, 2,    57.20, 2,    34.83, 2,    34.83,     2.28, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2760, 2
09AR20011029, SR03, 56, 1, 24, 24, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,     10.8,   2.2430,  33.7890, 2,  33.7890, 2,    384.9, 3,    339.3, 2,    12.40, 2,    26.25, 2,    26.25,     1.62, 2,    5.971, 2,    3.080, 2,    0.520, 2,   2137.0, 6,   2270.9, 2,   2.2430, 2
09AR20011029, SR03, 56, 1, 23, 23, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,     52.0,   2.2150,  33.7920, 2,  33.7930, 2,    334.9, 2,    339.1, 2,    12.30, 2,    26.13, 2,    26.13,     1.64, 2,    5.968, 2,    3.116, 2,    0.520, 2,   2135.2, 2,   2271.7, 6,   2.2130, 2
09AR20011029, SR03, 56, 1, 22, 22, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    100.0,   1.6080,  33.7970, 2,  33.7970, 2,    331.2, 2,    336.3, 2,    12.80, 2,    26.43, 2,    26.43,     1.69, 2,    5.963, 2,    3.058, 2,    0.520, 2,   2138.7, 2,   2271.9, 2,   1.6040, 2
09AR20011029, SR03, 56, 1, 21, 21, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    150.4,   1.3830,  33.8730, 3,  33.8780, 2,    323.8, 2,    316.8, 2,    18.90, 2,    28.61, 2,    28.61,     1.84, 2,    5.593, 2,    2.858, 2,    0.470, 2,   2156.0, 2,   2277.8, 2,   1.3760, 2
09AR20011029, SR03, 56, 1, 20, 20, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    199.7,   1.7980,  34.0920, 4,  34.0970, 2,    262.4, 2,    267.0, 2,    34.30, 2,    31.81, 2,    31.81,     2.04, 2,    4.248, 2,    2.152, 2,    0.340, 2,   2190.5, 2,   2289.2, 2,   1.7880, 2
09AR20011029, SR03, 56, 1, 19, 19, 4, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    250.8,   2.1300,  34.2300, 2,  34.3530, 4,    223.5, 2,    194.2, 4,    58.10, 4,    34.25, 4,    34.25,     2.22, 4,    1.370, 2,    0.658, 2,    0.100, 2,   2238.4, 3,   2321.2, 4,   2.1170, 4
09AR20011029, SR03, 56, 1, 18, 518, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    299.3,   2.2190,  34.3070, 2,  34.3070, 2,    209.6, 2,    210.3, 2,    53.30, 2,    34.46, 2,    34.46,     2.24, 2,    2.281, 2,    1.118, 2,    0.180, 2,   2226.6, 2,   2306.0, 2,   2.2030, 2
09AR20011029, SR03, 56, 1, 17, 17, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    401.3,   2.3260,  34.4270, 2,  34.4260, 2,    185.6, 2,    188.4, 2,    63.50, 2,    35.07, 2,    35.07,     2.28, 2,    1.358, 2,    0.649, 2,    0.100, 2,   2243.9, 2,   2316.7, 2,   2.3030, 2
09AR20011029, SR03, 56, 1, 16, 16, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    499.1,   2.3250,  34.5020, 2,  34.5010, 2,    178.3, 2,    180.1, 2,    69.10, 2,    34.83, 2,    34.83,     2.29, 2,    0.926, 2,    0.446, 2,    0.070, 2,   2249.7, 2,   2324.3, 2,   2.2960, 2
09AR20011029, SR03, 56, 1, 15, 15, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    600.2,   2.3120,  34.5590, 2,  34.5580, 2,    176.9, 2,    177.5, 2,    73.00, 2,    34.43, 2,    34.43,     2.26, 2,    0.651, 2,    0.310, 2,    0.050, 2,   2252.6, 2,   2328.6, 2,   2.2770, 2
09AR20011029, SR03, 56, 1, 14, 14, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    702.1,   2.3210,  34.6110, 2,  34.6110, 2,    178.1, 2,    178.1, 2,    74.70, 2,    33.66, 2,    33.66,     2.21, 2,    0.427, 2,    0.199, 2,    0.030, 2,   2252.5, 2,   2333.3, 2,   2.2790, 2
09AR20011029, SR03, 56, 1, 13, 13, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    801.4,   2.2840,  34.6500, 2,  34.6510, 2,    179.6, 2,    179.6, 2,    76.50, 2,    33.10, 2,    33.10,     2.17, 2,    0.308, 2,    0.144, 2,    0.020, 2,   2251.1, 2,   2336.2, 6,   2.2360, 2
09AR20011029, SR03, 56, 1, 12, 12, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,    900.7,   2.2350,  34.6750, 2,  34.6750, 2,    182.5, 2,    181.5, 2,    79.00, 2,    32.70, 2,    32.70,     2.13, 2,    0.255, 2,    0.120, 2,    0.020, 2,   2252.6, 6,   2337.7, 2,   2.1800, 2
09AR20011029, SR03, 56, 1, 11, 11, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1000.9,   2.1940,  34.6980, 2,  34.6970, 2,    185.3, 2,    184.4, 2,    79.40, 2,    32.14, 2,    32.14,     2.11, 2,    0.204, 6,    0.096, 6,    0.020, 6,   2250.6, 2,   2339.5, 2,   2.1330, 2
09AR20011029, SR03, 56, 1, 10, 10, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1100.4,   2.1300,  34.7160, 2,  34.7160, 2,    189.0, 2,    188.0, 2,    80.70, 2,    31.69, 2,    31.69,     2.07, 2,    0.169, 2,    0.089, 2,    0.010, 2,   2249.9, 2,   2341.2, 2,   2.0620, 2
09AR20011029, SR03, 56, 1, 9, 9, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1200.6,   2.0740,  34.7310, 2,  34.7310, 2,    192.3, 2,    191.8, 2,    82.10, 2,    31.27, 2,    31.27,     2.04, 2,    0.141, 2,    0.064, 2,    0.010, 2,   2248.3, 2,   -999.0, 9,   1.9990, 2
09AR20011029, SR03, 56, 1, 8, 8, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1398.5,   1.9270,  34.7440, 2,  34.7450, 2,    195.7, 2,    196.7, 2,    85.50, 2,    30.83, 2,    30.83,     2.01, 2,    0.110, 2,    0.048, 2,    0.000, 2,   2247.7, 2,   2346.7, 2,   1.8390, 2
09AR20011029, SR03, 56, 1, 7, 7, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1599.4,   1.7590,  34.7490, 2,  34.7500, 2,    201.3, 2,    200.7, 2,    90.80, 2,    29.87, 4,    29.87,     2.00, 2,    0.084, 2,    0.039, 2,    0.000, 2,   2249.1, 2,   2349.7, 2,   1.6580, 4
09AR20011029, SR03, 56, 1, 6, 6, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   1800.6,   1.5630,  34.7440, 2,  34.7460, 2,    203.4, 2,    203.3, 2,    96.50, 2,    30.95, 2,    30.95,     2.02, 2,    0.078, 2,    0.033, 2,    0.010, 2,   2252.3, 2,   2373.1, 4,   1.4490, 2
09AR20011029, SR03, 56, 1, 5, 5, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   2001.7,   1.4020,  34.7380, 2,  34.7400, 2,    203.1, 2,    205.1, 2,   101.50, 2,    31.07, 2,    31.07,     2.03, 2,    0.079, 2,    0.039, 2,    0.000, 2,   2254.6, 2,   2353.6, 2,   1.2750, 2
09AR20011029, SR03, 56, 1, 4, 4, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   2201.7,   1.2370,  34.7300, 2,  34.7320, 2,    208.1, 2,    206.7, 2,   107.30, 2,    31.41, 2,    31.41,     2.06, 2,    0.083, 2,    0.040, 2,    0.010, 2,   2255.8, 2,   2355.5, 2,   1.0960, 2
09AR20011029, SR03, 56, 1, 3, 3, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   2400.9,   1.1050,  34.7250, 2,  34.7250, 2,    210.3, 2,    208.6, 2,   111.50, 2,    31.69, 2,    31.69,     2.07, 2,    0.089, 2,    0.046, 2,    0.010, 2,   2257.6, 2,   2356.2, 2,   0.9500, 2
09AR20011029, SR03, 56, 1, 2, 2, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   2654.4,   0.8330,  34.7100, 2,  34.7120, 2,    213.9, 2,    212.2, 2,   120.70, 2,    32.11, 2,    32.11,     2.11, 2,    0.133, 2,    0.061, 2,    0.010, 2,   2260.5, 2,   2357.6, 6,   0.6610, 2
09AR20011029, SR03, 56, 1, 1, 1, 2, 20011114, 2226, -54.5347, 141.3507, 2800,  -999.00,   2866.6,   0.6980,  34.7030, 2,  34.7050, 2,    218.9, 2,    215.0, 2,   125.20, 2,    32.33, 2,    32.33,     2.13, 2,    0.165, 2,    0.078, 2,    0.000, 2,   2260.9, 6,   2355.9, 2,   0.5110, 2
09AR20011029, SR03, 57, 1, 24, 24, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,     10.0,   2.0800,  33.8060, 2,  33.8050, 2,    414.7, 3,    339.3, 2,    12.90, 2,    26.11, 2,    26.11,     1.65, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2136.7, 2,   2273.1, 2,   2.0800, 2
09AR20011029, SR03, 57, 1, 23, 23, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,     50.9,   2.0620,  33.8060, 2,  33.8050, 2,    343.3, 2,    339.5, 2,    12.90, 2,    26.23, 2,    26.23,     1.64, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.0600, 2
09AR20011029, SR03, 57, 1, 22, 22, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,     98.5,   1.8770,  33.8030, 2,  33.8020, 2,    336.2, 2,    339.3, 2,    13.00, 2,    26.34, 2,    26.34,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.8720, 2
09AR20011029, SR03, 57, 1, 21, 21, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    150.4,   1.2020,  33.7950, 2,  33.7950, 2,    337.0, 2,    337.0, 2,    13.90, 2,    26.97, 2,    26.97,     1.74, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.1960, 2
09AR20011029, SR03, 57, 1, 20, 20, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    199.6,   1.3430,  34.0490, 4,  34.0510, 2,    284.5, 2,    280.5, 2,    32.40, 2,    31.51, 2,    31.51,     2.05, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.3340, 2
09AR20011029, SR03, 57, 1, 19, 19, 4, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    249.4,   2.0360,  34.2520, 2,  34.4340, 4,    226.1, 2,    192.4, 4,    64.40, 4,    34.76, 4,    34.76,     2.29, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.0230, 4
09AR20011029, SR03, 57, 1, 18, 518, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    299.7,   2.1460,  34.3180, 3,  34.3180, 2,    207.4, 2,    208.5, 2,    55.30, 2,    34.72, 2,    34.72,     2.28, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.1300, 2
09AR20011029, SR03, 57, 1, 17, 17, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    399.6,   2.2430,  34.4290, 2,  34.4290, 2,    187.3, 2,    188.1, 2,    64.40, 2,    35.27, 2,    35.27,     2.34, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2210, 2
09AR20011029, SR03, 57, 1, 16, 16, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    499.7,   2.2720,  34.4970, 2,  34.4940, 2,    180.3, 2,    180.3, 2,    69.20, 2,    35.14, 2,    35.14,     2.31, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2440, 2
09AR20011029, SR03, 57, 1, 15, 15, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    599.4,   2.2830,  34.5670, 2,  34.5670, 2,    178.1, 2,    176.5, 2,    73.50, 2,    34.52, 2,    34.52,     2.26, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2480, 2
09AR20011029, SR03, 57, 1, 14, 14, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    700.6,   2.2740,  34.6170, 2,  34.6150, 2,    178.0, 2,    176.7, 2,    75.90, 2,    33.71, 2,    33.71,     2.23, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2330, 2
09AR20011029, SR03, 57, 1, 13, 13, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,    801.2,   2.2380,  34.6520, 2,  34.6530, 2,    179.3, 2,    178.5, 2,    78.50, 2,    33.21, 2,    33.21,     2.18, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.1900, 2
09AR20011029, SR03, 57, 1, 12, 12, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1000.6,   2.1650,  34.7010, 2,  34.7020, 2,    183.1, 2,    184.3, 2,    79.80, 2,    32.10, 2,    32.10,     2.08, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.1040, 2
09AR20011029, SR03, 57, 1, 11, 11, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1199.5,   2.0550,  34.7310, 2,  34.7310, 2,    191.5, 2,    191.8, 2,    82.80, 2,    31.27, 2,    31.27,     2.04, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9810, 2
09AR20011029, SR03, 57, 1, 10, 10, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1399.7,   1.9130,  34.7440, 2,  34.7450, 2,    196.3, 2,    196.2, 2,    86.60, 2,    30.79, 2,    30.79,     2.01, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.8250, 2
09AR20011029, SR03, 57, 1, 9, 9, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1600.5,   1.7500,  34.7480, 2,  34.7500, 2,    199.9, 2,    200.5, 2,    91.00, 2,    30.70, 2,    30.70,     2.00, 2,    0.090, 2,    0.047, 2,    0.000, 2,   -999.0, 9,   -999.0, 9,   1.6490, 2
09AR20011029, SR03, 57, 1, 8, 8, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1799.4,   1.5650,  34.7450, 2,  34.7460, 2,    203.3, 2,    203.1, 2,    96.70, 2,    30.81, 2,    30.81,     2.02, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.4510, 2
09AR20011029, SR03, 57, 1, 7, 7, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   1998.8,   1.3860,  34.7390, 2,  34.7390, 2,    205.3, 2,    205.1, 2,   102.60, 2,    31.20, 2,    31.20,     2.04, 2,    0.083, 2,    0.047, 2,    0.000, 2,   -999.0, 9,   -999.0, 9,   1.2590, 2
09AR20011029, SR03, 57, 1, 6, 6, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   2199.7,   1.2110,  34.7310, 2,  34.7310, 2,    208.2, 2,    207.1, 2,   108.30, 2,    31.54, 2,    31.54,     2.06, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.0710, 2
09AR20011029, SR03, 57, 1, 5, 5, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   2399.5,   1.0740,  34.7230, 2,  34.7230, 2,    208.8, 2,    208.3, 2,   111.80, 2,    31.73, 2,    31.73,     2.09, 2,    0.085, 2,    0.046, 2,    0.000, 2,   -999.0, 9,   -999.0, 9,   0.9190, 2
09AR20011029, SR03, 57, 1, 4, 4, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   2599.8,   0.9140,  34.7150, 2,  34.7150, 2,    211.8, 2,    210.8, 2,   116.50, 2,    31.97, 2,    31.97,     2.12, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.7460, 2
09AR20011029, SR03, 57, 1, 3, 3, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   2797.6,   0.7280,  34.7060, 2,  34.7060, 2,    213.5, 2,    214.0, 2,   122.70, 2,    32.24, 2,    32.24,     2.11, 2,    0.150, 2,    0.072, 2,    0.010, 2,   -999.0, 9,   -999.0, 9,   0.5460, 2
09AR20011029, SR03, 57, 1, 2, 2, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   3000.5,   0.5830,  34.6990, 2,  34.7000, 2,    214.5, 2,    217.0, 2,   128.90, 2,    32.40, 2,    32.40,     2.15, 2,    0.191, 2,    0.101, 2,    0.010, 2,   -999.0, 9,   -999.0, 9,   0.3860, 2
09AR20011029, SR03, 57, 1, 1, 1, 2, 20011115, 0437, -55.0137, 141.0253, 3175,  -999.00,   3258.4,   0.5910,  34.6990, 2,  34.7000, 2,   -999.0, 5,    217.3, 2,   129.70, 2,    32.44, 2,    32.44,     2.15, 2,    0.197, 2,    0.103, 2,    0.010, 2,   -999.0, 9,   -999.0, 9,   0.3710, 2
09AR20011029, SR03, 58, 1, 24, 24, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,      8.4,   1.9410,  33.8160, 2,  33.8160, 2,    398.9, 3,    339.4, 2,    13.80, 2,    26.29, 2,    26.29,     1.66, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2137.2, 6,   2274.4, 2,   1.9410, 2
09AR20011029, SR03, 58, 1, 23, 23, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,      8.6,   1.9410,  33.8150, 2, -999.0000, 9,    398.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9410, 9
09AR20011029, SR03, 58, 1, 21, 21, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     14.2,   1.9410,  33.8160, 2, -999.0000, 9,    367.5, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2136.9, 2,   2273.6, 6,   1.9410, 9
09AR20011029, SR03, 58, 1, 22, 22, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     14.5,   1.9410,  33.8160, 2,  33.8160, 2,    367.5, 3,    339.7, 2,    13.80, 2,    26.34, 2,    26.34,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9410, 2
09AR20011029, SR03, 58, 1, 19, 19, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     28.7,   1.9420,  33.8160, 2, -999.0000, 9,    337.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2136.3, 2,   2275.1, 2,   1.9410, 9
09AR20011029, SR03, 58, 1, 20, 20, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     28.9,   1.9420,  33.8160, 2,  33.8170, 2,    337.9, 2,    339.7, 2,    13.80, 2,    26.28, 2,    26.28,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9410, 2
09AR20011029, SR03, 58, 1, 18, 518, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     44.5,   1.9410,  33.8160, 2,  33.8170, 2,    342.4, 2,    339.5, 2,    14.00, 2,    26.28, 2,    26.28,     1.66, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2137.2, 2,   -999.0, 9,   1.9390, 2
09AR20011029, SR03, 58, 1, 17, 17, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     44.6,   1.9390,  33.8160, 2, -999.0000, 9,    342.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9370, 9
09AR20011029, SR03, 58, 1, 15, 15, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     60.4,   1.9350,  33.8150, 2, -999.0000, 9,    339.5, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2137.1, 2,   2274.0, 2,   1.9320, 9
09AR20011029, SR03, 58, 1, 16, 16, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     61.0,   1.9320,  33.8170, 2,  33.8160, 2,    339.8, 2,    339.6, 2,    13.90, 2,    26.26, 2,    26.26,     1.68, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9290, 2
09AR20011029, SR03, 58, 1, 13, 13, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     75.3,   1.9220,  33.8170, 2, -999.0000, 9,    340.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2136.3, 2,   2273.5, 2,   1.9190, 9
09AR20011029, SR03, 58, 1, 14, 14, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     75.6,   1.9320,  33.8160, 2,  33.8160, 2,    340.0, 2,    339.6, 2,    13.90, 2,    26.38, 2,    26.38,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9290, 2
09AR20011029, SR03, 58, 1, 12, 12, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     90.1,   1.8710,  33.8160, 3,  33.8160, 2,    338.9, 2,    339.4, 2,    13.80, 2,    26.31, 2,    26.31,     1.68, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2136.5, 2,   2274.0, 2,   1.8670, 2
09AR20011029, SR03, 58, 1, 11, 11, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,     90.8,   1.8570,  33.8150, 4, -999.0000, 9,    338.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.8530, 9
09AR20011029, SR03, 58, 1, 9, 9, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    104.5,   1.5270,  33.8190, 4, -999.0000, 9,    336.2, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2137.7, 2,   2274.0, 2,   1.5220, 9
09AR20011029, SR03, 58, 1, 10, 10, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    105.0,   1.5790,  33.8230, 4,  33.8190, 2,    337.9, 2,    337.8, 2,    14.30, 2,    26.59, 2,    26.59,     1.69, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.5740, 2
09AR20011029, SR03, 58, 1, 8, 8, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    125.5,   1.2080,  33.8330, 2,  33.8340, 2,    335.3, 2,    334.6, 2,    15.80, 2,    27.01, 2,    27.01,     1.74, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2143.6, 2,   2273.9, 2,   1.2030, 2
09AR20011029, SR03, 58, 1, 7, 7, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    125.5,   1.2130,  33.8310, 2, -999.0000, 9,    335.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.2080, 9
09AR20011029, SR03, 58, 1, 6, 6, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    149.7,   1.3460,  33.9080, 4,  33.8860, 3,    319.7, 2,    321.6, 2,    19.20, 2,    28.08, 2,    28.08,     1.82, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2152.4, 2,   2278.5, 2,   1.3390, 2
09AR20011029, SR03, 58, 1, 5, 5, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    201.9,   2.2690,  34.1400, 2,  34.1390, 2,    252.4, 2,    255.3, 2,    34.60, 2,    31.75, 2,    31.75,     2.06, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2191.0, 2,   2290.2, 2,   2.2580, 2
09AR20011029, SR03, 58, 1, 4, 4, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    249.3,   2.3040,  34.2120, 2,  34.2110, 2,    234.9, 2,    236.8, 2,    41.50, 2,    31.72, 2,    31.72,     2.12, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2205.3, 2,   2297.0, 2,   2.2910, 2
09AR20011029, SR03, 58, 1, 2, 2, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    299.3,   2.3200,  34.2800, 2,  34.2810, 2,    218.5, 2,    216.9, 2,    48.90, 2,    34.01, 2,    34.01,     2.22, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2219.3, 2,   2303.3, 6,   2.3040, 2
09AR20011029, SR03, 58, 1, 1, 1, 2, 20011115, 1127, -55.4927, 140.7340, 3900,  -999.00,    348.3,   2.3230,  34.3350, 2,  34.3350, 2,    207.4, 2,    204.4, 2,    54.60, 2,    34.41, 2,    34.41,     2.28, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2227.1, 6,   2309.3, 2,   2.3040, 2
09AR20011029, SR03, 59, 1, 24, 24, 2, 20011115, 1410, -55.4772, 140.7310, 3900,  -999.00,     10.0,   1.9290,  33.8170, 2,  33.8190, 2,    390.6, 3,    339.5, 2,    14.00, 2,    26.16, 2,    26.16,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9290, 2
