BOTTLE,20141024CCHSIOCBG
# Original header:
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W
# 20090522OOCNOCBAK
# There are 12 instances of the bottle quality flag being set to 10. These correspond to cases where there was something anomalous about the bottle closure. The samples are believed to be good. In 9 of these cases the shallowest bottle was at 5 metres depth andappeared to have closed normally. The CFC sampler reported that a dribble leaked out of the bottom tap when it was pushed in even though the top vent was still closed. 
# The CTD PRS;  TMP;  SAL;  OXY; data are all calibrated and good .
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,UMOL/KG,
740H20090307,       A095,      93,          1,         17,         17,3,20090413,       1005,  -23.99975,    2.02108,       5288,   628.0,   5.3878,  34.1540,-999.0000,9,    182.3,   182.6,2,   32.08,2,    2.07,2,  -999.0,9,  -999.0,9,   5.3357,   30.94,2
740H20090307,       A095,      93,          1,         18,         18,3,20090413,       1005,  -23.99975,    2.02108,       5288,   502.2,   7.3253,  34.2638,-999.0000,9,    177.5,   178.4,2,   24.27,2,    1.99,2,  -999.0,9,  -999.0,9,   7.2766,   29.79,2
740H20090307,       A095,      93,          1,         19,         19,3,20090413,       1005,  -23.99975,    2.02108,       5288,   377.8,  10.1575,  34.5734,-999.0000,9,    175.0,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,  10.1130, -999.00,9
740H20090307,       A095,      93,          1,         20,         20,2,20090413,       1005,  -23.99975,    2.02108,       5288,   253.3,  12.8751,  34.8871,  35.1157,2,    196.0,   190.2,2,    5.95,2,    0.90,2,    2126,2,  2314.2,2,  12.8405,   12.06,2
740H20090307,       A095,      93,          1,         21,         25,2,20090413,       1005,  -23.99975,    2.02108,       5288,   177.9,  14.9777,  35.1951,  35.3841,2,    214.4,   209.9,2,    4.61,2,    0.55,2,  -999.0,9,  -999.0,9,  14.9507,    6.22,2
740H20090307,       A095,      93,          1,         22,         22,2,20090413,       1005,  -23.99975,    2.02108,       5288,   103.9,  17.2959,  35.4272,  35.5694,2,    229.8,   230.0,2,    3.46,2,    0.26,2,  2079.1,2,  2343.8,2,  17.2785,    0.96,2
740H20090307,       A095,      93,          1,         23,         23,2,20090413,       1005,  -23.99975,    2.02108,       5288,    52.3,  22.2641,  35.8810,  36.0070,2,    213.7,   213.5,2,    2.77,2,    0.19,2,  -999.0,9,  -999.0,9,  22.2536,    0.01,2
740H20090307,       A095,      93,          1,         24,         24,2,20090413,       1005,  -23.99975,    2.02108,       5288,     7.8,  22.2940,  35.9884,  36.0142,2,    214.1,   213.3,2,    2.66,2,    0.18,2,  2072.9,2,  2373.6,2,  22.2924,   -0.01,2
740H20090307,       A095,      94,          1,          1,          1,2,20090413,       1951,  -23.99930,    2.91003,       5167,  5252.2,   2.4779,  34.8819,  34.8821,2,    227.4,   227.6,3,   54.48,2,    1.54,2,  2215.1,2,  2368.2,2,   1.9769,   23.41,2
740H20090307,       A095,      94,          1,          2,          2,2,20090413,       1951,  -23.99930,    2.91003,       5167,  5199.9,   2.4711,  34.8819,  34.8826,2,    228.0,   227.4,2,   54.02,2,    1.55,2,    2215,2,  2367.6,2,   1.9772,   23.26,2
740H20090307,       A095,      94,          1,          3,          3,2,20090413,       1951,  -23.99930,    2.91003,       5167,  5080.6,   2.4562,  34.8819,  34.8819,2,    228.8,   227.6,2,   54.15,2,    1.54,2,  2213.8,2,  2367.2,2,   1.9781,   23.50,2
740H20090307,       A095,      94,          1,          4,          4,2,20090413,       1951,  -23.99930,    2.91003,       5167,  4565.5,   2.4037,  34.8826,  34.8830,2,    227.6,   227.6,2,   54.01,2,    1.54,2,  2213.3,2,  2366.6,2,   1.9915,   23.48,2
740H20090307,       A095,      94,          1,          5,          5,2,20090413,       1951,  -23.99930,    2.91003,       5167,  4051.9,   2.3715,  34.8827,  34.8832,2,    226.9,   227.3,2,   53.79,2,    1.55,2,  2210.5,2,    2363,2,   2.0210,   23.26,2
740H20090307,       A095,      94,          1,          6,          6,2,20090413,       1951,  -23.99930,    2.91003,       5167,  3541.4,   2.3747,  34.8793,  34.8792,2,    228.2,   228.1,2,   52.68,2,    1.55,2,  2208.7,2,  2307.2,3,   2.0811,   23.33,2
740H20090307,       A095,      94,          1,          7,          7,2,20090413,       1951,  -23.99930,    2.91003,       5167,  3029.9,   2.4068,  34.8702,  34.8709,2,    229.4,   229.7,2,   51.95,2,    1.57,2,    2202,2,  2324.8,3,   2.1662,   23.71,2
740H20090307,       A095,      94,          1,          8,          8,2,20090413,       1951,  -23.99930,    2.91003,       5167,  2521.8,   2.6005,  34.8665,  34.8669,2,    230.0,   230.6,2,   46.76,2,    1.56,2,  2195.3,2,    2341,2,   2.4061,   23.58,2
740H20090307,       A095,      94,          1,          9,          9,2,20090413,       1951,  -23.99930,    2.91003,       5167,  2268.9,   2.8342,  34.8758,  34.8760,2,    228.9,   229.4,2,   41.58,2,    1.54,2,  -999.0,9,  -999.0,9,   2.6596,   23.19,2
740H20090307,       A095,      94,          1,         10,         10,2,20090413,       1951,  -23.99930,    2.91003,       5167,  2016.1,   3.1059,  34.8811,  34.8815,2,    224.1,   216.2,2,   37.06,2,    1.55,2,  2190.5,2,  2318.6,3,   2.9505,   23.42,2
740H20090307,       A095,      94,          1,         11,         11,2,20090413,       1951,  -23.99930,    2.91003,       5167,  1761.9,   3.3030,  34.8605,  34.8611,2,    216.1,   216.8,2,   35.46,2,    1.62,2,  -999.0,9,  -999.0,9,   3.1680,   24.33,2
740H20090307,       A095,      94,          1,         12,         12,2,20090413,       1951,  -23.99930,    2.91003,       5167,  1510.4,   3.4793,  34.8026,  34.8027,2,    198.7,   199.4,2,   37.35,2,    1.79,2,    2203,2,  2326.3,2,   3.3645,   26.70,2
740H20090307,       A095,      94,          1,         13,         13,2,20090413,       1951,  -23.99930,    2.91003,       5167,  1258.0,   3.5645,  34.6811,  34.6801,2,    181.3,   180.7,2,   42.17,2,    2.02,2,  -999.0,9,  -999.0,9,   3.4707,   30.38,2
740H20090307,       A095,      94,          1,         14,         14,2,20090413,       1951,  -23.99930,    2.91003,       5167,  1005.1,   3.6651,  34.5159,  34.5163,2,    170.7,   171.7,2,   44.30,2,    2.23,2,  2218.5,3,  2318.7,2,   3.5916,   33.09,2
740H20090307,       A095,      94,          1,         15,         15,2,20090413,       1951,  -23.99930,    2.91003,       5167,   880.2,   3.9339,  34.4473,  34.4508,2,    170.8,   170.9,2,   40.39,2,    2.27,2,  -999.0,9,  -999.0,9,   3.8686,   34.04,2
740H20090307,       A095,      94,          1,         16,         16,2,20090413,       1951,  -23.99930,    2.91003,       5167,   753.8,   4.4559,  34.4097,-999.0000,9,    167.1,   167.5,2,   34.49,2,    2.26,2,  -999.0,9,  -999.0,9,   4.3978,   33.99,2
740H20090307,       A095,      94,          1,         17,         17,2,20090413,       1951,  -23.99930,    2.91003,       5167,   628.4,   5.3934,  34.4043,  34.4051,2,    176.3,   175.3,2,   25.39,2,    2.09,2,  2199.7,2,  2298.4,2,   5.3409,   31.57,2
740H20090307,       A095,      94,          1,         18,         18,2,20090413,       1951,  -23.99930,    2.91003,       5167,   503.0,   7.3276,  34.5316,  34.5341,2,    174.0,   173.2,2,   17.19,2,    1.81,2,  -999.0,9,  -999.0,9,   7.2785,   26.79,2
740H20090307,       A095,      94,          1,         19,         19,2,20090413,       1951,  -23.99930,    2.91003,       5167,   377.4,  10.0660,  34.8100,  34.8020,2,    174.2,   175.4,2,   10.53,2,    1.40,2,    2162,2,  2301.7,2,  10.0218,   20.44,2
740H20090307,       A095,      94,          1,         20,         20,2,20090413,       1951,  -23.99930,    2.91003,       5167,   252.9,  12.4367,  35.0780,  35.0671,2,    183.1,   182.8,2,    6.85,2,    1.03,2,  -999.0,9,  -999.0,9,  12.4028,   14.63,2
740H20090307,       A095,      94,          1,         21,         25,2,20090413,       1951,  -23.99930,    2.91003,       5167,   177.9,  14.6975,  35.3470,  35.3297,2,    201.0,   203.6,2,    4.76,2,    0.60,2,  -999.0,9,  -999.0,9,  14.6708,    7.37,2
740H20090307,       A095,      94,          1,         22,         22,2,20090413,       1951,  -23.99930,    2.91003,       5167,   102.6,  17.0597,  35.6182,  35.6051,2,    216.6,   217.9,2,    3.75,2,    0.36,2,  -999.0,9,  -999.0,9,  17.0427,    2.87,2
740H20090307,       A095,      94,          1,         23,         23,2,20090413,       1951,  -23.99930,    2.91003,       5167,    52.4,  22.2870,  35.9197,  35.9194,2,    216.7,   215.3,2,    2.77,2,    0.17,2,  2073.5,2,  2369.3,2,  22.2765,    0.04,2
740H20090307,       A095,      94,          1,         24,         24,2,20090413,       1951,  -23.99930,    2.91003,       5167,     8.0,  22.5444,  35.7929,  35.7934,2,    213.6,   212.6,2,    2.09,2,    0.16,2,  2061.4,2,  2368.2,2,  22.5428,   -0.05,2
740H20090307,       A095,      95,          1,          1,          1,2,20090414,       0510,  -23.99977,    3.80030,       5002,  5082.0,   2.4501,  34.8814,  34.8811,2,    228.1,   229.0,3,   55.69,2,    1.57,2,  2214.4,2,  2361.5,2,   1.9720,   23.70,2
740H20090307,       A095,      95,          1,          2,          2,2,20090414,       0510,  -23.99977,    3.80030,       5002,  5031.5,   2.4432,  34.8814,  34.8812,2,    228.2,   228.0,2,   55.68,2,    1.57,2,  2214.1,2,  2361.6,2,   1.9718,   23.69,2
740H20090307,       A095,      95,          1,          3,         26,2,20090414,       0510,  -23.99977,    3.80030,       5002,  4823.5,   2.4187,  34.8815,  34.8808,2,    228.3,   227.1,2,   55.45,2,    1.57,2,  -999.0,9,  -999.0,9,   1.9743,   23.64,2
740H20090307,       A095,      95,          1,          4,          4,2,20090414,       0510,  -23.99977,    3.80030,       5002,  4308.9,   2.3766,  34.8832,  34.8829,2,    227.4,   227.1,2,   54.99,2,    1.58,2,  2214.8,2,  2360.4,2,   1.9960,   23.51,2
740H20090307,       A095,      95,          1,          5,          5,2,20090414,       0510,  -23.99977,    3.80030,       5002,  3796.8,   2.3584,  34.8833,  34.8827,2,    227.3,   227.1,2,   54.23,2,    1.58,2,  2212.7,2,  2355.4,2,   2.0371,   23.75,2
740H20090307,       A095,      95,          1,          6,          6,2,20090414,       0510,  -23.99977,    3.80030,       5002,  3285.8,   2.3832,  34.8784,  34.8777,2,    229.0,   228.8,2,   52.61,2,    1.59,2,  2206.9,2,  2350.8,2,   2.1166,   23.51,2
740H20090307,       A095,      95,          1,          7,          7,2,20090414,       0510,  -23.99977,    3.80030,       5002,  2777.9,   2.5149,  34.8701,  34.8692,2,    230.4,   230.4,2,   49.25,2,    1.59,2,  2197.4,2,  2336.3,2,   2.2973,   23.88,2
740H20090307,       A095,      95,          1,          8,          8,2,20090414,       0510,  -23.99977,    3.80030,       5002,  2524.0,   2.6401,  34.8701,  34.8694,2,    229.6,   230.1,2,   46.32,2,    1.58,2,  -999.0,9,  -999.0,9,   2.4448,   23.76,2
740H20090307,       A095,      95,          1,          9,          9,2,20090414,       0510,  -23.99977,    3.80030,       5002,  2269.1,   2.8420,  34.8760,  34.8758,2,    228.4,   229.1,2,   42.12,2,    1.58,2,  2190.4,2,  2329.6,2,   2.6673,   23.46,2
740H20090307,       A095,      95,          1,         10,         10,2,20090414,       0510,  -23.99977,    3.80030,       5002,  2015.3,   3.1292,  34.8796,  34.8794,2,    224.3,   224.6,2,   36.82,2,    1.58,2,  -999.0,9,  -999.0,9,   2.9735,   23.70,2
740H20090307,       A095,      95,          1,         11,         11,2,20090414,       0510,  -23.99977,    3.80030,       5002,  1763.1,   3.3722,  34.8552,  34.8553,2,    212.2,   212.9,2,   35.24,2,    1.68,2,  2193.2,2,  2320.2,2,   3.2362,   24.76,2
740H20090307,       A095,      95,          1,         12,         12,2,20090414,       0510,  -23.99977,    3.80030,       5002,  1510.2,   3.5032,  34.7828,  34.7821,2,    194.7,   195.0,2,   38.21,2,    1.87,2,  -999.0,9,  -999.0,9,   3.3882,   27.79,2
740H20090307,       A095,      95,          1,         13,         13,2,20090414,       0510,  -23.99977,    3.80030,       5002,  1258.3,   3.6042,  34.6771,  34.6766,2,    180.8,   181.9,2,   41.36,2,    2.04,2,  2214.3,2,    2316,2,   3.5100,   30.04,2
740H20090307,       A095,      95,          1,         14,         14,2,20090414,       0510,  -23.99977,    3.80030,       5002,  1005.4,   3.7007,  34.5130,  34.5112,2,    169.8,   170.9,2,   43.58,2,    2.25,2,  -999.0,9,  -999.0,9,   3.6269,   33.87,2
740H20090307,       A095,      95,          1,         15,         15,2,20090414,       0510,  -23.99977,    3.80030,       5002,   880.2,   4.0085,  34.4511,  34.4512,2,    164.4,   164.7,2,   39.88,2,    2.31,2,  2217.3,2,  2304.6,2,   3.9428,   34.71,2
740H20090307,       A095,      95,          1,         16,         16,2,20090414,       0510,  -23.99977,    3.80030,       5002,   753.8,   4.5422,  34.4015,  34.4013,2,    170.3,   170.0,2,   33.13,2,    2.24,2,  -999.0,9,  -999.0,9,   4.4836,   33.25,2
740H20090307,       A095,      95,          1,         17,         17,2,20090414,       0510,  -23.99977,    3.80030,       5002,   628.2,   5.6038,  34.4181,  34.4177,2,    170.6,   171.6,2,   24.24,2,    2.09,2,    2196,2,  2293.6,2,   5.5503,   32.14,2
740H20090307,       A095,      95,          1,         18,         18,2,20090414,       0510,  -23.99977,    3.80030,       5002,   503.1,   7.3966,  34.5389,  34.5363,2,    171.6,   172.2,2,   17.09,2,    1.83,2,  2179.1,2,  2293.4,2,   7.3473,   27.64,2
740H20090307,       A095,      95,          1,         19,         19,2,20090414,       0510,  -23.99977,    3.80030,       5002,   377.7,  10.1053,  34.8118,  34.8033,2,    175.5,   176.4,2,   10.37,2,    1.39,2,  -999.0,9,  -999.0,9,  10.0609,   20.29,2
740H20090307,       A095,      95,          1,         20,         20,2,20090414,       0510,  -23.99977,    3.80030,       5002,   252.6,  12.6386,  35.0978,  35.0888,2,    184.0,   183.0,2,    6.63,2,    0.99,2,  2136.7,2,  2309.4,2,  12.6044,   14.00,2
740H20090307,       A095,      95,          1,         21,         25,2,20090414,       0510,  -23.99977,    3.80030,       5002,   177.6,  14.2310,  35.2635,  35.2594,2,    194.7,   188.0,2,    5.27,2,    0.78,2,  -999.0,9,  -999.0,9,  14.2050,   10.05,2
740H20090307,       A095,      95,          1,         22,         22,2,20090414,       0510,  -23.99977,    3.80030,       5002,    92.4,  17.8304,  35.6725,  35.6716,2,    226.4,   228.1,2,    3.22,2,    0.25,2,  2078.7,2,  2347.7,2,  17.8146,    0.74,2
740H20090307,       A095,      95,          1,         23,         23,2,20090414,       0510,  -23.99977,    3.80030,       5002,    52.1,  22.4101,  35.8158,  35.8062,2,    218.9,   218.4,2,    2.38,2,    0.18,2,  -999.0,9,  -999.0,9,  22.3996,    0.02,2
740H20090307,       A095,      95,          1,         24,         24,2,20090414,       0510,  -23.99977,    3.80030,       5002,     8.0,  22.4333,  35.8160,  35.8152,2,    212.8,   212.8,2,    2.08,2,    0.17,2,  2058.2,2,  2361.7,2,  22.4317,   -0.07,2
740H20090307,       A095,      96,          1,          1,          1,2,20090414,       1025,  -23.99891,    3.99806,       4182,  4241.2,   2.3470,  34.8813,  34.8822,2,    226.8,   227.1,2,   55.42,2,    1.56,2,  2207.9,3,  2364.2,2,   1.9752,   23.91,2
740H20090307,       A095,      96,          1,          2,          2,2,20090414,       1025,  -23.99891,    3.99806,       4182,  4190.0,   2.3457,  34.8819,  34.8827,2,    227.1,   226.9,2,   55.37,2,    1.57,2,  2213.6,2,  2365.5,2,   1.9800,   23.87,2
740H20090307,       A095,      96,          1,          3,         26,3,20090414,       1025,  -23.99891,    3.99806,       4182,  4190.3,   2.3458,  34.8818,  34.8501,2,    227.0,   212.0,2,   36.23,3,    1.67,3,  -999.0,9,  -999.0,9,   1.9800,   25.37,3
740H20090307,       A095,      96,          1,          4,          4,2,20090414,       1025,  -23.99891,    3.99806,       4182,  4052.8,   2.3396,  34.8826,  34.8825,2,    227.2,   226.9,2,   54.78,2,    1.57,2,    2214,2,  2364.9,2,   1.9899,   23.95,2
740H20090307,       A095,      96,          1,          5,          5,2,20090414,       1025,  -23.99891,    3.99806,       4182,  4051.4,   2.3398,  34.8826,  34.8826,2,    227.3,   226.8,2,   54.76,2,    1.57,2,  -999.0,9,  -999.0,9,   1.9902,   23.91,2
740H20090307,       A095,      96,          1,          6,          6,2,20090414,       1025,  -23.99891,    3.99806,       4182,  3539.7,   2.3537,  34.8822,  34.8820,2,    227.8,   226.9,2,   53.79,2,    1.58,2,  2209.5,2,  2358.4,2,   2.0608,   23.97,2
740H20090307,       A095,      96,          1,          7,          7,2,20090414,       1025,  -23.99891,    3.99806,       4182,  3031.7,   2.4312,  34.8733,  34.8730,2,    230.1,   229.4,2,   51.63,2,    1.58,2,  2200.7,2,  2348.5,2,   2.1898,   24.03,2
740H20090307,       A095,      96,          1,          8,          8,2,20090414,       1025,  -23.99891,    3.99806,       4182,  2523.2,   2.6357,  34.8689,  34.8692,2,    229.4,   229.6,2,   46.86,2,    1.58,2,  2194.6,2,  2336.3,2,   2.4405,   23.75,2
740H20090307,       A095,      96,          1,          9,          9,2,20090414,       1025,  -23.99891,    3.99806,       4182,  2269.2,   2.8816,  34.8797,  34.8801,2,    228.1,   228.1,2,   41.44,2,    1.56,2,  -999.0,9,  -999.0,9,   2.7062,   23.78,2
740H20090307,       A095,      96,          1,         10,         10,2,20090414,       1025,  -23.99891,    3.99806,       4182,  2015.4,   3.1122,  34.8734,  34.8731,2,    222.7,   223.2,2,   38.17,2,    1.59,2,  2190.4,2,  2328.6,2,   2.9568,   24.07,2
740H20090307,       A095,      96,          1,         11,         11,3,20090414,       1025,  -23.99891,    3.99806,       4182,  1763.5,   3.3176,  34.8521,-999.0000,9,    213.2,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,   3.1823, -999.00,9
740H20090307,       A095,      96,          1,         12,         12,2,20090414,       1025,  -23.99891,    3.99806,       4182,  1510.7,   3.5006,  34.7830,  34.7833,2,    195.8,   196.3,2,   38.28,2,    1.85,2,    2203,2,  2322.2,2,   3.3856,   28.00,2
740H20090307,       A095,      96,          1,         13,         13,2,20090414,       1025,  -23.99891,    3.99806,       4182,  1258.1,   3.5556,  34.6728,  34.5134,2,    181.2,   181.9,2,   40.95,2,    1.97,2,  -999.0,9,  -999.0,9,   3.4619,   29.51,2
740H20090307,       A095,      96,          1,         14,         14,2,20090414,       1025,  -23.99891,    3.99806,       4182,  1005.8,   3.7001,  34.5136,  34.5137,2,    169.8,   170.4,2,   43.43,2,    2.25,2,  2220.9,2,  2313.8,2,   3.6263,   33.81,2
740H20090307,       A095,      96,          1,         15,         15,2,20090414,       1025,  -23.99891,    3.99806,       4182,   879.6,   3.9804,  34.4546,  34.4539,2,    164.2,   164.7,2,   40.50,2,    2.31,2,  2219.5,2,  2308.6,2,   3.9149,   34.68,2
740H20090307,       A095,      96,          1,         16,         16,2,20090414,       1025,  -23.99891,    3.99806,       4182,   754.4,   4.5220,  34.4103,  34.4093,2,    166.8,   166.7,2,   33.68,2,    2.27,2,  2211.3,2,  2302.2,2,   4.4633,   34.33,2
740H20090307,       A095,      96,          1,         17,         17,2,20090414,       1025,  -23.99891,    3.99806,       4182,   629.2,   5.5206,  34.4063,  34.4059,2,    179.0,   177.7,2,   24.31,2,    2.08,2,  2193.2,2,  2293.8,2,   5.4674,   31.45,2
