EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  318M20130321,   P02,     2,  1,      1,      1,2,20130323,0011, 32.4468, 133.1832,  877,    871.3,   3.8370,  34.3846,2,  34.3850,2,     65.5,2,     65.2,2,   118.91,2,    38.74,2,     0.00,2,     2.82,2,    0.394,2,    0.178,2,    0.024,2,     0.23,2,   2331.6,6,   2361.6,2,   7.4078,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.7732
  318M20130321,   P02,     3,  1,     20,     20,2,20130323,0304, 32.4131, 133.2910,  960,      4.0,  19.4573,  34.6979,2,  34.6989,2,    226.7,2,    226.5,2,     3.51,2,     0.87,2,     0.11,2,     0.14,2,    2.459,2,    1.289,2,    0.156,2,     1.59,2,   1997.6,6,   2279.8,2,   8.0226,2,    25.00,     60.0,2,     5.64,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.4566
  318M20130321,   P02,     3,  1,     19,     19,2,20130323,0304, 32.4131, 133.2910,  960,     35.3,  19.3676,  34.6950,2,  34.6953,2,    225.0,2,    225.8,2,     3.61,2,     0.99,2,     0.12,2,     0.14,2,    2.697,2,    1.293,2,    0.152,2,     1.36,2,   1997.7,2,   2279.2,2,   8.0186,2,    25.00,     58.2,2,     5.51,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.3612
  318M20130321,   P02,     3,  1,     18,     18,2,20130323,0304, 32.4131, 133.2910,  960,     60.5,  19.1709,  34.6868,2,  34.6875,2,    221.6,2,    222.1,2,     3.81,2,     1.43,2,     0.18,2,     0.18,2,    2.561,2,    1.294,2,    0.146,2,     1.48,2,   2003.0,2,   2279.0,2,   8.0113,6,    25.00,     57.1,2,     6.74,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.1601
  318M20130321,   P02,     3,  1,     17,     17,2,20130323,0304, 32.4131, 133.2910,  960,     85.9,  18.7673,  34.6798,2,  34.6790,2,    214.7,2,    208.1,2,     5.17,2,     3.28,2,     0.22,2,     0.28,2,    2.548,2,    1.345,2,    0.124,2,     1.47,2,   2023.0,2,   2278.5,2,   7.9784,2,    25.00,     54.4,2,     7.23,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.7522
  318M20130321,   P02,     3,  1,     16,     16,2,20130323,0304, 32.4131, 133.2910,  960,    110.4,  17.7683,  34.6283,2,  34.6279,2,    205.3,2,    204.1,2,     6.83,2,     4.93,2,     0.19,2,     0.38,2,    2.754,2,    1.360,2,    0.106,2,     1.48,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     51.5,2,    10.12,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.7496
  318M20130321,   P02,     3,  1,     15,     15,2,20130323,0304, 32.4131, 133.2910,  960,    135.7,  16.9010,  34.6047,2,  34.5975,2,    197.7,2,    196.0,2,     9.66,2,     7.01,2,     0.13,2,     0.53,2,    2.724,2,    1.375,2,    0.075,2,     1.31,2,   2051.3,2,   2276.3,6,   7.9176,2,    25.00,     52.3,2,    11.94,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  16.8788
  318M20130321,   P02,     3,  1,     14,     14,3,20130323,0304, 32.4131, 133.2910,  960,    161.4,  15.7435,  34.5580,2,  34.5580,2,    183.5,2,    186.2,2,    12.98,2,     9.29,2,     0.05,2,     0.66,2,    2.791,2,    1.378,2,    0.065,2,      1.2,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     50.1,2,    13.75,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  15.7183
  318M20130321,   P02,     3,  1,     13,     13,2,20130323,0304, 32.4131, 133.2910,  960,    186.6,  14.3648,  34.5123,2,  34.5118,2,    175.7,2,    174.7,2,    18.35,2,    12.18,2,     0.02,2,     0.88,2,    2.813,2,    1.367,2,    0.056,2,     1.14,2,   2092.0,2,   2278.2,2,   7.8318,2,    25.00,     51.3,2,    17.04,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  14.3375
  318M20130321,   P02,     3,  1,     12,     12,2,20130323,0304, 32.4131, 133.2910,  960,    212.1,  13.8146,  34.4876,2,  34.4871,2,    169.7,2,    170.4,2,    20.89,2,    13.40,2,     0.02,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     47.6,2,    18.28,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  13.7843
  318M20130321,   P02,     3,  1,     11,     11,2,20130323,0304, 32.4131, 133.2910,  960,    236.8,  13.6121,  34.4812,2,  34.4816,2,    167.1,2,    167.6,2,    21.67,2,    13.97,2,     0.03,2,     1.01,2,    3.980,4,    1.367,2,    0.043,2,     0.98,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     44.6,2,    17.90,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  13.5786
  318M20130321,   P02,     3,  1,     10,     10,2,20130323,0304, 32.4131, 133.2910,  960,    266.1,  12.4496,  34.4305,2,  34.4301,2,    159.4,2,    159.8,2,    26.85,2,    16.53,2,     0.00,2,     1.19,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2129.4,2,   2280.8,2,   7.7588,6,    25.00,     43.6,2,    20.33,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  12.4141
  318M20130321,   P02,     3,  1,      9,      9,2,20130323,0304, 32.4131, 133.2910,  960,    317.4,  10.4515,  34.3263,2,  34.3300,2,    148.0,2,    149.2,2,    36.22,2,    20.64,2,     0.00,2,     1.51,2,    2.614,2,    1.231,2,    0.045,2,     0.74,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     45.0,2,  -999.00,5, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  10.4137
  318M20130321,   P02,     3,  1,      8,      8,2,20130323,0304, 32.4131, 133.2910,  960,    371.7,   9.2527,  34.2742,2,  34.2735,2,    141.2,2,    139.6,2,    44.23,2,    23.61,2,     0.00,2,     1.71,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2179.7,2,   2287.6,2,   7.6389,2,    25.00,     42.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   9.2116
  318M20130321,   P02,     3,  1,      7,      7,2,20130323,0304, 32.4131, 133.2910,  960,    421.3,   8.2632,  34.2881,2,  34.2884,2,    120.9,2,    121.6,2,    57.12,2,    26.97,2,     0.00,2,     1.95,2,    2.188,2,    0.918,2,    0.039,2,     0.54,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     41.9,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   8.2196
  318M20130321,   P02,     3,  1,      6,      6,2,20130323,0304, 32.4131, 133.2910,  960,    470.5,   7.4653,  34.2703,2,  34.2706,2,    111.0,2,    111.5,2,    64.73,2,    29.16,2,     0.00,2,     2.11,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     41.8,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   7.4192
  318M20130321,   P02,     3,  1,      5,      5,2,20130323,0304, 32.4131, 133.2910,  960,    543.5,   6.1579,  34.2706,2,  34.2715,2,     93.1,2,     93.2,2,    79.96,2,    32.92,2,     0.00,2,     2.40,2,    1.805,2,    0.596,2,    0.029,2,     0.31,2,   2262.2,2,   2320.0,2,   7.4886,2,    25.00,     39.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   6.1098
  318M20130321,   P02,     3,  1,      4,      4,2,20130323,0304, 32.4131, 133.2910,  960,    645.1,   5.0139,  34.2933,2,  34.2933,2,     76.4,2,     76.2,2,    95.98,2,    36.38,2,     0.00,2,     2.65,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     38.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.9620
  318M20130321,   P02,     3,  1,      3,      3,2,20130323,0304, 32.4131, 133.2910,  960,    746.1,   4.2347,  34.3484,2,  34.3482,2,     66.8,2,     66.9,2,   110.71,2,    38.31,2,     0.00,2,     2.78,2,    1.034,2,    0.247,2,   -0.008,2,     0.12,2,   2317.2,2,   2350.8,6,   7.4130,2,    25.00,     38.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.1785
  318M20130321,   P02,     3,  1,      2,      2,2,20130323,0304, 32.4131, 133.2910,  960,    849.0,   3.7803,  34.3869,2,  34.3873,2,     63.6,2,     63.8,2,   119.79,2,    39.14,2,     0.00,2,     2.84,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2330.3,2,   2361.8,2,   7.4063,6,    25.00,     37.8,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.7186
  318M20130321,   P02,     3,  1,      1,      1,2,20130323,0304, 32.4131, 133.2910,  960,    954.8,   3.5146,  34.4121,2,  34.4145,2,     62.7,2,     63.2,2,   125.74,2,    39.52,2,     0.00,2,     2.87,2,    0.761,2,    0.141,2,   -0.006,2,     0.08,2,   2338.8,6,   2368.1,2,   7.4041,2,    25.00,     37.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.4464
  318M20130321,   P02,     4,  1,     26,     26,2,20130323,0610, 32.2423, 133.3732, 1197,      3.5,  21.7961,  34.6455,2,  34.6457,2,    217.9,2,    217.6,2,     2.25,2,     0.41,2,     0.07,2,     0.08,2,    2.021,2,    1.199,2,    0.163,2,      1.3,2,   1977.2,6,   2273.9,2,   8.0514,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  21.7954
  318M20130321,   P02,     4,  1,     25,     25,2,20130323,0610, 32.2423, 133.3732, 1197,     23.9,  21.6642,  34.6329,2,  34.6343,2,    214.3,2,    216.4,2,     2.34,2,     0.52,2,     0.10,2,     0.09,2,    2.021,2,    1.211,2,    0.135,2,     1.26,2,   1979.2,2,   2273.3,6,   8.0446,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  21.6595
  318M20130321,   P02,     4,  1,     24,     24,2,20130323,0610, 32.2423, 133.3732, 1197,     43.3,  21.2822,  34.6286,2,  34.6362,2,    205.6,2,    202.9,2,     3.51,2,     2.03,2,     0.25,2,     0.19,2,    2.087,2,    1.222,2,    0.126,2,     1.26,2,   1996.8,2,   2275.2,2,   8.0155,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  21.2739
  318M20130321,   P02,     4,  1,     22,     38,2,20130323,0610, 32.2423, 133.3732, 1197,     68.3,  20.8874,  34.7301,2,-999.0000,9,    198.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  20.8744
  318M20130321,   P02,     4,  1,     21,     21,2,20130323,0610, 32.2423, 133.3732, 1197,     68.7,  20.8669,  34.7308,2,  34.7306,2,    198.9,2,    197.0,2,     2.93,2,     2.43,2,     0.04,2,     0.19,2,    2.133,2,    1.241,2,    0.103,2,     1.31,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  20.8539
  318M20130321,   P02,     4,  1,     23,     23,2,20130323,0610, 32.2423, 133.3732, 1197,     68.9,  20.8910,  34.7298,2,-999.0000,9,    198.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  20.8779
  318M20130321,   P02,     4,  1,     20,     20,2,20130323,0610, 32.2423, 133.3732, 1197,     94.7,  19.6966,  34.6415,2,  34.6412,2,    202.2,2,    202.1,2,     5.08,2,     3.47,2,     0.20,2,     0.29,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2015.4,2,   2276.1,2,   7.9846,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.6793
  318M20130321,   P02,     4,  1,     19,     19,2,20130323,0610, 32.2423, 133.3732, 1197,    119.5,  18.5029,  34.6204,2,  34.6215,2,    205.8,2,    203.3,2,     6.64,2,     4.54,2,     0.19,2,     0.37,2,    2.269,2,    1.360,2,    0.113,2,     1.35,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.4821
  318M20130321,   P02,     4,  1,     18,     18,2,20130323,0610, 32.2423, 133.3732, 1197,    144.8,  18.1064,  34.6494,2,  34.6504,2,    194.9,2,    202.2,2,     6.34,2,     4.72,2,     0.19,2,     0.37,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2031.1,2,   2277.2,2,   7.9556,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.0815
  318M20130321,   P02,     4,  1,     17,     17,2,20130323,0610, 32.2423, 133.3732, 1197,    170.3,  17.0447,  34.6222,2,  34.6204,2,    194.8,2,    192.0,2,     8.69,2,     7.08,2,     0.02,2,     0.50,2,    2.398,2,    1.367,2,    0.062,2,      1.3,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.0166
  318M20130321,   P02,     4,  1,     16,     16,2,20130323,0610, 32.2423, 133.3732, 1197,    195.8,  16.3272,  34.5637,2,  34.5652,2,    196.8,2,    197.9,2,    10.05,2,     7.57,2,     0.02,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2053.3,2,   2275.1,2,   7.9107,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  16.2959
  318M20130321,   P02,     4,  1,     15,     15,2,20130323,0610, 32.2423, 133.3732, 1197,    221.0,  15.7886,  34.5946,2,  34.5921,2,    183.4,2,    181.4,2,    12.30,2,     9.46,2,     0.02,2,     0.65,2,    1.430,4,    0.463,4,    0.026,4,     1.17,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  15.7540
  318M20130321,   P02,     4,  1,     14,     14,2,20130323,0610, 32.2423, 133.3732, 1197,    246.1,  15.0089,  34.5590,2,  34.5570,2,    175.7,2,    174.6,2,    14.74,2,    11.21,2,     0.01,2,     0.78,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2087.8,2,   2279.0,2,   7.8429,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  14.9717
  318M20130321,   P02,     4,  1,     13,     13,2,20130323,0610, 32.2423, 133.3732, 1197,    291.5,  13.5272,  34.4758,2,  34.4761,2,    167.8,2,    167.4,2,    22.26,2,    14.22,2,     0.02,2,     1.02,2,    2.571,4,   -0.005,4,    0.035,2,     0.96,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  13.4861
  318M20130321,   P02,     4,  1,     12,     12,2,20130323,0610, 32.2423, 133.3732, 1197,    342.0,  11.8478,  34.4051,2,  34.4064,2,    152.5,2,    154.0,2,    30.56,2,    18.01,2,     0.01,2,     1.28,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2138.6,2,   2280.2,2,   7.7336,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  11.8036
  318M20130321,   P02,     4,  1,     11,     11,2,20130323,0610, 32.2423, 133.3732, 1197,    391.1,   9.8645,  34.3201,2,  34.3203,2,    143.4,2,    140.7,2,    41.98,2,    22.49,2,     0.00,2,     1.60,2,    2.188,2,    1.122,2,    0.042,2,     0.63,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   9.8194
  318M20130321,   P02,     4,  1,     10,     10,2,20130323,0610, 32.2423, 133.3732, 1197,    438.4,   8.3574,  34.2858,2,  34.2944,2,    125.1,2,    123.8,2,    54.77,2,    26.32,2,     0.00,2,     1.88,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2204.5,2,   2298.8,2,   7.5979,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   8.3116
  318M20130321,   P02,     4,  1,      9,      9,2,20130323,0610, 32.2423, 133.3732, 1197,    483.5,   7.3063,  34.2686,2,  34.2700,2,    108.6,2,    110.2,2,    66.69,2,    29.56,2,     0.00,2,     2.13,2,    1.616,2,    0.790,2,    0.026,2,     0.35,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   7.2595
  318M20130321,   P02,     4,  1,      8,      8,2,20130323,0610, 32.2423, 133.3732, 1197,    558.6,   6.1946,  34.2575,2,  34.2587,2,     94.9,2,     95.1,2,    78.40,2,    32.83,2,     0.00,2,     2.36,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   6.1449
  318M20130321,   P02,     4,  1,      7,      7,2,20130323,0610, 32.2423, 133.3732, 1197,    652.8,   4.9412,  34.3038,2,  34.3044,2,     78.1,2,     74.9,2,    97.54,2,    36.67,2,     0.00,2,     2.64,2,    0.779,2,    0.355,2,    0.000,2,     0.17,2,   2297.2,2,   2338.2,2,   7.4337,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.8890
  318M20130321,   P02,     4,  1,      6,      6,2,20130323,0610, 32.2423, 133.3732, 1197,    746.5,   4.4858,  34.3350,2,  34.3362,2,     68.7,2,     69.2,2,   106.22,2,    37.80,2,     0.00,2,     2.72,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.4281
  318M20130321,   P02,     4,  1,      5,      5,2,20130323,0610, 32.2423, 133.3732, 1197,    839.9,   4.0239,  34.3710,2,  34.3725,2,     64.9,2,     65.7,2,   114.52,2,    38.80,2,     0.00,2,     2.79,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2323.2,2,   2356.4,2,   7.4118,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.9614
  318M20130321,   P02,     4,  1,      4,      4,2,20130323,0610, 32.2423, 133.3732, 1197,    932.8,   3.6795,  34.3980,2,  34.3996,2,     63.4,2,     63.8,2,   122.03,2,    39.41,2,     0.00,2,     2.83,2,    0.363,2,    0.153,2,    0.002,2,     0.14,2,   2332.7,2,   2364.0,6,   7.4035,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.6119
  318M20130321,   P02,     4,  1,      3,      3,2,20130323,0610, 32.2423, 133.3732, 1197,   1026.6,   3.3557,  34.4249,2,  34.4257,2,     63.5,2,     63.0,2,   128.18,2,    39.92,2,     0.00,2,     2.86,2,    0.294,2,    0.107,2,    0.027,2,     0.11,2,   2339.8,2,   2370.4,2,   7.4027,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.2831
  318M20130321,   P02,     4,  1,      2,      2,2,20130323,0610, 32.2423, 133.3732, 1197,   1119.4,   3.1004,  34.4521,2,  34.4526,2,     64.1,2,     64.5,2,   132.77,2,    40.11,2,     0.00,2,     2.88,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2344.7,2,   2377.8,2,   7.4050,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   3.0226
  318M20130321,   P02,     4,  1,      1,      1,2,20130323,0610, 32.2423, 133.3732, 1197,   1238.6,   2.9714,  34.4675,2,  34.4685,2,     66.0,2,     66.4,2,   136.18,2,    40.13,2,     0.00,2,     2.87,2,    0.227,2,    0.074,2,   -0.004,2,     0.09,2,   2348.3,6,   2381.4,2,   7.4076,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   2.8853
  318M20130321,   P02,     5,  1,     29,     29,2,20130323,0945, 32.1240, 133.4301, 1748,      3.9,  22.5059,  34.6765,2,  34.6773,2,    212.3,2,    213.0,2,     1.46,2,     0.17,2,     0.04,2,     0.05,2,    1.933,2,    1.157,2,    0.158,2,     1.55,2,   1975.4,6,   2275.8,2,   8.0558,2,    25.00,     63.6,2,     5.62,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     55.7,2,      2.6,     0.76,2,  22.5051
