EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/CUM
    49NZ20050525,  P10N,   142,  2,     35, X12047,2,20050527,0316, 42.1657, 143.8093,  725,     50.4,2,   1.8100,2,   1.80982,2,  33.0022,2,  33.0132,2,   333.55,1,     51.2,2,   341.85,2,   340.10,2,    36.70,2,     0.20,    20.32,2,     0.09,     0.20,2,     0.01,    1.756,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2134.1,2,   2244.6,2,   7.6783,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8076,  26.3853
    49NZ20050525,  P10N,   142,  2,     34, X12046,2,20050527,0316, 42.1657, 143.8093,  725,    100.5,2,   0.8256,2,   0.82484,2,  33.1001,2,  33.1178,2,   304.42,1,     97.3,2,   314.32,2,   310.30,2,    45.48,2,     0.22,    23.52,2,     0.10,     0.17,2,     0.01,    1.974,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2159.8,2,   2253.0,6,   7.6164,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.8216,  26.5285
    49NZ20050525,  P10N,   142,  2,     33, X12003,2,20050527,0316, 42.1657, 143.8093,  725,    150.0,2,   0.8814,2,   0.88311,2,  33.1795,2,  33.1848,2,   288.43,1,    147.3,2,   296.08,2,   295.69,2,    49.63,2,     0.23,    25.20,2,     0.10,     0.10,2,     0.01,    2.058,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2171.3,2,   2253.5,2,   7.5951,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.8752,  26.5892
    49NZ20050525,  P10N,   142,  2,     32, X12044,2,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.9329,2,   1.94027,2,  33.3416,2,  33.3446,2,   269.31,1,    200.7,2,   264.12,2,   274.96,2,    51.73,2,     0.23,    26.20,2,     0.11,     0.02,2,     0.01,    2.075,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2174.4,2,   2261.7,2,   7.6009,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9226,  26.6489
    49NZ20050525,  P10N,   142,  2,     31, X12043,2,20050527,0316, 42.1657, 143.8093,  725,    252.8,2,   2.1000,2,   2.10166,2,  33.4156,2,  33.4133,2,   239.52,1,    251.0,2,   240.78,2,   245.13,2,    59.90,2,     0.25,    29.13,2,     0.11,     0.02,2,     0.01,    2.269,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2195.9,2,   2268.1,2,   7.5535,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.0867,  26.6957
    49NZ20050525,  P10N,   142,  2,     30, X12042,2,20050527,0316, 42.1657, 143.8093,  725,    301.0,2,   2.8046,2,   2.80434,2,  33.5632,2,  33.5582,2,   197.50,1,    299.3,2,   204.33,2,   201.69,2,    67.03,2,     0.27,    31.26,2,     0.12,     0.02,2,     0.01,    2.396,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2221.0,2,   2276.6,2,   7.5122,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.7868,  26.7568
    49NZ20050525,  P10N,   142,  2,     29, X12041,2,20050527,0316, 42.1657, 143.8093,  725,    406.5,2,   3.7978,2,   3.79884,2,  33.8032,2,  33.8035,2,   137.65,1,    404.1,2,   136.41,2,   139.24,2,    77.32,2,     0.29,    34.19,2,     0.13,     0.02,2,     0.01,    2.556,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2254.3,2,   2292.5,2,   7.4606,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.7700,  26.8572
    49NZ20050525,  P10N,   142,  2,     28, X12050,2,20050527,0316, 42.1657, 143.8093,  725,    504.5,2,   3.0794,2,   3.08603,2,  33.8626,2,  33.8618,6,    88.80,1,    504.3,2,    89.28,2,    87.99,2,    99.50,2,     0.34,    39.97,2,     0.14,     0.01,2,     0.01,    2.928,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2305.9,2,   2310.8,2,   7.3506,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.0474,  26.9729
    49NZ20050525,  P10N,   142,  2,     27, X12039,2,20050527,0316, 42.1657, 143.8093,  725,    600.5,2,   3.2218,2,   3.22198,2,  33.9564,2,  33.9644,2,    67.80,1,    600.2,2,    67.48,2,    65.92,2,   106.74,2,     0.35,    41.13,2,     0.15,     0.01,2,     0.01,    2.999,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2321.7,2,   2322.4,2,   7.3351,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1824,  27.0354
    49NZ20050525,  P10N,   142,  2,     26, X12038,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8704,2,   1.87148,2,  33.3346,2,-999.0000,9,   270.81,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8602,  26.6479
    49NZ20050525,  P10N,   142,  2,     25, X12037,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.8744,2,   1.87568,2,  33.3349,2,-999.0000,9,   270.59,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8642,  26.6478
    49NZ20050525,  P10N,   142,  2,     24, X12036,9,20050527,0316, 42.1657, 143.8093,  725,    202.6,2,   1.8836,2,   1.88300,2,  33.3358,2,-999.0000,9,   270.74,1,    200.4,2,   264.03,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8734,  26.6479
    49NZ20050525,  P10N,   142,  2,     23, X12035,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.8739,2,   1.87788,2,  33.3350,2,-999.0000,9,   270.49,1,    200.5,2,   264.05,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8637,  26.6480
    49NZ20050525,  P10N,   142,  2,     22, X12034,9,20050527,0316, 42.1657, 143.8093,  725,    202.7,2,   1.8869,2,   1.89081,2,  33.3363,2,-999.0000,9,   270.46,1,    200.4,2,   264.03,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8767,  26.6481
    49NZ20050525,  P10N,   142,  2,     21, X12033,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8923,2,   1.89322,2,  33.3368,2,-999.0000,9,   270.48,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8821,  26.6481
    49NZ20050525,  P10N,   142,  2,     20, X12032,9,20050527,0316, 42.1657, 143.8093,  725,    202.7,2,   1.8945,2,   1.89316,2,  33.3368,2,-999.0000,9,   270.35,1,    200.4,2,   264.03,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8843,  26.6479
    49NZ20050525,  P10N,   142,  2,     19, X12031,9,20050527,0316, 42.1657, 143.8093,  725,    203.0,2,   1.8940,2,   1.89797,2,  33.3368,2,-999.0000,9,   270.48,1,    200.6,2,   264.09,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8838,  26.6479
    49NZ20050525,  P10N,   142,  2,     18, X12030,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8984,2,   1.89937,2,  33.3373,2,-999.0000,9,   270.37,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8882,  26.6480
    49NZ20050525,  P10N,   142,  2,     17, X12049,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.9010,2,   1.90044,2,  33.3374,2,-999.0000,9,   270.37,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8908,  26.6479
    49NZ20050525,  P10N,   142,  2,     16, X12028,9,20050527,0316, 42.1657, 143.8093,  725,    203.2,2,   1.9003,2,   1.89948,2,  33.3374,2,-999.0000,9,   270.26,1,    200.7,2,   264.12,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8900,  26.6479
    49NZ20050525,  P10N,   142,  2,     15, X12027,9,20050527,0316, 42.1657, 143.8093,  725,    202.6,2,   1.9034,2,   1.90236,2,  33.3376,2,-999.0000,9,   270.42,1,    200.3,2,   264.00,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8932,  26.6479
    49NZ20050525,  P10N,   142,  2,     14, X12026,9,20050527,0316, 42.1657, 143.8093,  725,    203.2,2,   1.8955,2,   1.89597,2,  33.3369,2,-999.0000,9,   270.33,1,    200.7,2,   264.11,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8852,  26.6479
    49NZ20050525,  P10N,   142,  2,     13, X12025,9,20050527,0316, 42.1657, 143.8093,  725,    202.7,2,   1.8972,2,   1.89907,2,  33.3371,2,-999.0000,9,   270.44,1,    200.4,2,   264.03,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8870,  26.6479
    49NZ20050525,  P10N,   142,  2,     12, X12024,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8933,2,   1.89621,2,  33.3365,2,-999.0000,9,   270.45,1,    200.4,2,   264.04,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8831,  26.6477
    49NZ20050525,  P10N,   142,  2,     11, X12023,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8941,2,   1.89532,2,  33.3368,2,-999.0000,9,   270.41,1,    200.4,2,   264.02,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8839,  26.6479
    49NZ20050525,  P10N,   142,  2,     10, X12022,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.8942,2,   1.89457,2,  33.3371,2,-999.0000,9,   270.34,1,    200.6,2,   264.09,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8840,  26.6482
    49NZ20050525,  P10N,   142,  2,      9, X12021,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.8913,2,   1.90341,2,  33.3365,2,-999.0000,9,   270.21,1,    200.7,2,   264.11,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8811,  26.6479
    49NZ20050525,  P10N,   142,  2,      8, X12020,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.9129,2,   1.91885,2,  33.3387,2,-999.0000,9,   269.80,1,    200.6,2,   264.08,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9026,  26.6481
    49NZ20050525,  P10N,   142,  2,      7, X12019,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.9468,2,   1.94317,2,  33.3427,2,-999.0000,9,   268.55,1,    200.6,2,   264.10,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9365,  26.6487
    49NZ20050525,  P10N,   142,  2,      6, X12018,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.9551,2,   1.94350,2,  33.3415,2,-999.0000,9,   269.43,1,    200.5,2,   264.07,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9448,  26.6472
    49NZ20050525,  P10N,   142,  2,      5, X12051,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.9229,2,   1.92287,2,  33.3396,2,-999.0000,9,   269.66,1,    200.4,2,   264.03,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.9126,  26.6480
    49NZ20050525,  P10N,   142,  2,      4, X12016,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.9008,2,   1.89578,2,  33.3373,2,-999.0000,9,   269.90,1,    200.4,2,   264.02,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8906,  26.6478
    49NZ20050525,  P10N,   142,  2,      3, X12015,9,20050527,0316, 42.1657, 143.8093,  725,    202.9,2,   1.8966,2,   1.89823,2,  33.3376,2,-999.0000,9,   270.03,1,    200.5,2,   264.07,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8864,  26.6484
    49NZ20050525,  P10N,   142,  2,      2, X12014,9,20050527,0316, 42.1657, 143.8093,  725,    202.8,2,   1.8953,2,   1.89507,2,  33.3377,2,-999.0000,9,   270.19,1,    200.5,2,   264.07,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8851,  26.6486
    49NZ20050525,  P10N,   142,  2,      1, X12013,2,20050527,0316, 42.1657, 143.8093,  725,    719.7,2,   3.1908,2,   3.19085,2,  34.1081,2,  34.1077,2,    37.51,1,    719.6,2,    35.46,2,    35.07,2,   123.54,2,     0.39,    42.93,2,     0.15,     0.03,2,     0.01,    3.145,2,    0.018, -999.000,9, -999.000,9, -999.000,9,   2351.5,2,   2337.1,2,   7.3023,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1429,  27.1600
    49NZ20050525,  P10N,   141,  1,      0,   -999,9,20050527,0455, 42.0825, 143.8673,  886,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  32.8889,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20050525,  P10N,   141,  1,     36, X12048,2,20050527,0455, 42.0825, 143.8673,  886,      9.3,2,   4.9891,2,   5.00226,2,  32.7563,2,  32.7855,2,   395.36,1,      9.3,2,   413.19,2,   420.89,6,     1.85,2,     0.12,     0.79,2,     0.04,     0.07,2,     0.01,    0.335,2,    0.014, -999.000,9, -999.000,9, -999.000,9,   2004.1,2,   2248.3,2,   7.9950,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.9884,  25.8980
    49NZ20050525,  P10N,   141,  1,     35, X12047,2,20050527,0455, 42.0825, 143.8673,  886,     49.7,2,   2.2720,2,   2.28818,2,  32.9536,2,  32.9634,2,   339.99,1,     46.6,2,   342.55,2,   354.03,2,    24.69,2,     0.17,    15.59,2,     0.08,     0.18,2,     0.01,    1.428,2,    0.014, -999.000,9, -999.000,9, -999.000,9,   2109.2,6,   2248.3,2,   7.7454,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.2694,  26.3118
    49NZ20050525,  P10N,   141,  1,     34, X12046,2,20050527,0455, 42.0825, 143.8673,  886,    100.0,2,   0.9068,2,   0.90626,2,  33.0920,2,  33.0957,2,   304.78,1,     97.9,2,   321.13,2,   318.87,2,    44.99,2,     0.22,    23.55,2,     0.10,     0.21,2,     0.01,    1.972,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2153.2,2,   2248.1,6,   7.6252,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.9027,  26.5172
    49NZ20050525,  P10N,   141,  1,     33, X12003,2,20050527,0455, 42.0825, 143.8673,  886,    149.9,2,   0.8858,2,   0.88607,2,  33.2045,2,  33.2048,2,   282.63,1,    149.4,2,   294.21,2,   295.25,2,    51.60,2,     0.23,    26.12,2,     0.11,     0.07,2,     0.01,    2.118,2,    0.015, -999.000,9, -999.000,9, -999.000,9,   2171.5,2,   2254.9,2,   7.5906,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.8796,  26.6091
    49NZ20050525,  P10N,   141,  1,     32, X12044,2,20050527,0455, 42.0825, 143.8673,  886,    200.7,2,   1.0117,2,   1.01268,2,  33.2885,2,  33.2870,2,   255.65,1,    200.8,2,   267.31,2,   267.62,2,    56.90,2,     0.24,    27.88,2,     0.11,     0.02,2,     0.01,    2.234,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2188.9,2,   2262.6,2,   7.5739,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0031,  26.6691
    49NZ20050525,  P10N,   141,  1,     31, X12043,2,20050527,0455, 42.0825, 143.8673,  886,    249.9,2,   1.5066,2,   1.50603,2,  33.3952,2,  33.3928,6,   225.50,1,    250.6,2,   239.63,2,   235.87,2,    65.05,2,     0.26,    30.67,2,     0.12,     0.01,2,     0.01,    2.392,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2203.5,2,   2269.1,2,   7.5144,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.4947,  26.7225
    49NZ20050525,  P10N,   141,  1,     30, X12042,2,20050527,0455, 42.0825, 143.8673,  886,    300.7,2,   1.5152,2,   1.51538,2,  33.4384,2,  33.4367,2,   210.35,1,    301.0,2,   216.50,2,   220.57,2,    68.62,2,     0.27,    31.21,2,     0.12,     0.01,2,     0.01,    2.436,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2222.3,2,   2273.1,2,   7.4930,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.5007,  26.7568
    49NZ20050525,  P10N,   141,  1,     29, X12041,2,20050527,0455, 42.0825, 143.8673,  886,    400.5,2,   3.3965,2,   3.39379,2,  33.7561,2,  33.7518,2,   138.81,1,    401.8,2,   155.10,2,   144.47,2,    78.52,2,     0.29,    34.44,2,     0.13,     0.02,2,     0.01,    2.584,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2253.6,2,   2293.7,2,   7.4514,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.3705,  26.8582
    49NZ20050525,  P10N,   141,  1,     28, X12050,2,20050527,0455, 42.0825, 143.8673,  886,    500.6,2,   2.9673,2,   2.96809,2,  33.8214,2,  33.8218,6,    96.16,1,    501.5,2,   101.86,2,    97.77,2,    96.57,2,     0.33,    39.22,2,     0.14,     0.01,2,     0.01,    2.895,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2298.5,2,   2307.6,2,   7.3636,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.9360,  26.9499
    49NZ20050525,  P10N,   141,  1,     27, X12039,2,20050527,0455, 42.0825, 143.8673,  886,    600.7,2,   3.1365,2,   3.13715,2,  33.9637,2,  33.9662,2,    59.51,1,    600.0,2,    59.58,2,    58.92,2,   110.05,2,     0.36,    41.90,2,     0.15,     0.01,2,     0.01,    3.058,2,    0.018, -999.000,9, -999.000,9, -999.000,9,   2329.8,2,   2320.8,2,   7.3167,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.0975,  27.0490
    49NZ20050525,  P10N,   141,  1,     26, X12038,2,20050527,0455, 42.0825, 143.8673,  886,    700.5,2,   3.2101,2,   3.21061,2,  34.0927,2,  34.0911,2,    39.27,1,    699.5,2,    38.50,2,    37.95,2,   120.88,2,     0.38,    43.13,2,     0.15,     0.01,2,     0.01,    3.124,2,    0.018, -999.000,9, -999.000,9, -999.000,9,   2347.2,6,   2337.9,2,   7.3049,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1635,  27.1459
    49NZ20050525,  P10N,   141,  1,     25, X12037,2,20050527,0455, 42.0825, 143.8673,  886,    801.2,2,   3.1084,2,   3.10916,2,  34.1783,2,  34.1800,2,    33.95,1,    800.0,2,    32.38,2,    31.77,2,   129.97,2,     0.40,    43.27,2,     0.15,     0.01,2,     0.01,    3.143,2,    0.018, -999.000,9, -999.000,9, -999.000,9,   2358.0,2,   2347.8,6,   7.3097,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.0550,  27.2242
    49NZ20050525,  P10N,   141,  1,     24, X12036,9,20050527,0455, 42.0825, 143.8673,  886,    201.1,2,   1.0998,2,   1.09753,2,  33.2944,2,-999.0000,9,   256.17,1,    201.0,2,   267.14,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0910,  26.6683
    49NZ20050525,  P10N,   141,  1,     23, X12035,9,20050527,0455, 42.0825, 143.8673,  886,    201.1,2,   1.1071,2,   1.10647,2,  33.2950,2,-999.0000,9,   256.11,1,    201.1,2,   267.09,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0983,  26.6683
    49NZ20050525,  P10N,   141,  1,     22, X12034,9,20050527,0455, 42.0825, 143.8673,  886,    201.4,2,   1.1106,2,   1.11871,2,  33.2926,2,-999.0000,9,   255.66,1,    201.3,2,   266.48,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1018,  26.6662
    49NZ20050525,  P10N,   141,  1,     21, X12033,9,20050527,0455, 42.0825, 143.8673,  886,    201.5,2,   1.1108,2,   1.10669,2,  33.2969,2,-999.0000,9,   255.91,1,    201.3,2,   266.61,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1020,  26.6696
