EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,,
  18MF20120601, AR07W,   115,  1, 380574,      6,2,20120610,2202, 60.4493, -48.3617, 3335,     40.6,   1.4624,  33.8900,2,-999.0000,9,    334.0,2,   -999.0,9,     5.17,6,     6.30,6,     1.77,6,     0.70,6,     1.77,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7670,2,    25.00, 20120610,     2208
  18MF20120601, AR07W,   115,  1, 380575,      7,2,20120610,2202, 60.4493, -48.3617, 3335,     30.5,   1.0165,  33.7101,2,  34.0515,2,    343.0,2,   -999.0,9,     4.78,6,     5.30,6,     1.66,6,     0.64,6,     1.66,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7420,2,    25.00, 20120610,     2209
  18MF20120601, AR07W,   115,  1, 380576,      8,2,20120610,2202, 60.4493, -48.3617, 3335,     20.6,   0.5704,  33.4332,2,-999.0000,9,    355.1,2,   -999.0,9,     4.70,6,     4.26,6,     1.44,6,     0.58,6,     1.44,6,    3.016,2,    2.862,2,   2078.8,2,   2246.3,2,   7.7820,2,    25.00, 20120610,     2210
  18MF20120601, AR07W,   115,  1, 380577,      9,2,20120610,2202, 60.4493, -48.3617, 3335,     10.6,   0.8922,  32.4363,2,-999.0000,9,    411.6,2,    396.2,2,     1.98,6,     1.20,6,     0.53,6,     0.30,6,     0.53,6,    3.122,2,    2.933,2,   2038.8,2,   2207.5,2,   7.8610,2,    25.00, 20120610,     2211
  18MF20120601, AR07W,   115,  1, 380578,     10,2,20120610,2202, 60.4493, -48.3617, 3335,      2.1,   1.0193,  32.1733,2,-999.0000,9,    407.4,2,   -999.0,9,     0.63,6,     0.41,6,     0.29,6,     0.15,6,     0.29,6,    3.225,2,     3.11,2,   1968.8,2,   2137.4,2,   7.9500,2,    25.00, 20120610,     2212
  18MF20120601, AR07W,   120,  1, 380579,      1,2,20120611,0040, 60.3675, -48.4552,  808,    798.2,   4.6544,  34.9045,2,-999.0000,9,    285.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       40
  18MF20120601, AR07W,   120,  1, 380580,      2,2,20120611,0040, 60.3675, -48.4552,  808,    798.0,   4.6544,  34.9046,2,-999.0000,9,    285.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       40
  18MF20120601, AR07W,   120,  1, 380581,      3,2,20120611,0040, 60.3675, -48.4552,  808,    798.0,   4.6542,  34.9045,2,-999.0000,9,    286.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       40
  18MF20120601, AR07W,   120,  1, 380582,      4,2,20120611,0040, 60.3675, -48.4552,  808,    797.7,   4.6543,  34.9046,2,-999.0000,9,    286.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       40
  18MF20120601, AR07W,   120,  1, 380583,      5,2,20120611,0040, 60.3675, -48.4552,  808,    750.5,   4.6683,  34.9006,2,-999.0000,9,    285.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       42
  18MF20120601, AR07W,   120,  1, 380584,      6,2,20120611,0040, 60.3675, -48.4552,  808,    670.9,   4.6612,  34.8995,2,-999.0000,9,    287.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       44
  18MF20120601, AR07W,   120,  1, 380585,      7,2,20120611,0040, 60.3675, -48.4552,  808,    570.0,   4.6611,  34.9028,2,-999.0000,9,    285.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       47
  18MF20120601, AR07W,   120,  1, 380586,      8,2,20120611,0040, 60.3675, -48.4552,  808,    450.4,   4.6535,  34.8799,2,-999.0000,9,    290.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       50
  18MF20120601, AR07W,   120,  1, 380587,      9,2,20120611,0040, 60.3675, -48.4552,  808,    330.3,   4.6077,  34.8558,2,-999.0000,9,    293.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       52
  18MF20120601, AR07W,   120,  1, 380588,     10,2,20120611,0040, 60.3675, -48.4552,  808,    227.9,   4.5246,  34.8251,2,-999.0000,9,    294.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       55
  18MF20120601, AR07W,   120,  1, 380589,     11,2,20120611,0040, 60.3675, -48.4552,  808,    151.5,   4.3707,  34.7837,2,-999.0000,9,    298.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       56
  18MF20120601, AR07W,   120,  1, 380590,     12,2,20120611,0040, 60.3675, -48.4552,  808,    101.9,   4.2188,  34.7448,2,-999.0000,9,    298.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       58
  18MF20120601, AR07W,   120,  1, 380591,     13,2,20120611,0040, 60.3675, -48.4552,  808,     80.0,   4.2191,  34.7236,2,-999.0000,9,    305.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,       59
  18MF20120601, AR07W,   120,  1, 380592,     14,2,20120611,0040, 60.3675, -48.4552,  808,     60.7,   3.9036,  34.6544,2,-999.0000,9,    306.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      100
  18MF20120601, AR07W,   120,  1, 380593,     15,2,20120611,0040, 60.3675, -48.4552,  808,     51.6,   3.7784,  34.6182,2,-999.0000,9,    309.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      101
  18MF20120601, AR07W,   120,  1, 380594,     16,2,20120611,0040, 60.3675, -48.4552,  808,     41.1,   3.7349,  34.5887,2,-999.0000,9,    309.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      101
  18MF20120601, AR07W,   120,  1, 380595,     17,2,20120611,0040, 60.3675, -48.4552,  808,     29.2,   3.6255,  34.5317,2,-999.0000,9,    317.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      102
  18MF20120601, AR07W,   120,  1, 380596,     18,2,20120611,0040, 60.3675, -48.4552,  808,     19.6,   3.3693,  34.4225,2,-999.0000,9,    323.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      103
  18MF20120601, AR07W,   120,  1, 380597,     19,2,20120611,0040, 60.3675, -48.4552,  808,     10.9,   3.2240,  34.2435,2,-999.0000,9,    332.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      103
  18MF20120601, AR07W,   120,  1, 380598,     20,2,20120611,0040, 60.3675, -48.4552,  808,      3.4,   2.7113,  33.8163,2,-999.0000,9,    357.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120611,      104
  18MF20120601, AR07W,   123,  1, 380599,      1,2,20120611,0909, 60.2903, -48.5428, 2788,   2777.6,   2.3169,  34.9026,2,  34.9054,2,    278.7,2,    284.7,2,    10.43,6,    14.40,6,     0.29,6,     1.11,6,     0.29,6, -999.000,9,     -999,9,   2163.3,2,   2307.0,3,   7.7120,2,    25.00, 20120611,      909
  18MF20120601, AR07W,   123,  1, 380600,      2,2,20120611,0909, 60.2903, -48.5428, 2788,   2569.6,   2.3732,  34.9050,2,  34.9081,2,    276.7,2,    271.2,2,    10.76,6,    14.51,6,     0.41,6,     1.12,6,     0.41,6,    1.780,2,    1.243,2,   2162.4,2,   2307.8,3,   7.7170,2,    25.00, 20120611,      914
  18MF20120601, AR07W,   123,  1, 380601,      3,2,20120611,0909, 60.2903, -48.5428, 2788,   2489.4,   2.6409,  34.9101,2,  34.9131,6,    272.3,2,    248.3,3,    10.77,6,    14.78,6,     0.27,6,     1.16,6,     0.27,6, -999.000,9,     -999,9,   2161.8,2,   2304.7,3,   7.7090,2,    25.00, 20120611,      916
  18MF20120601, AR07W,   123,  1, 380602,      4,2,20120611,0909, 60.2903, -48.5428, 2788,   2390.0,   2.6889,  34.9093,2,  34.9111,2,    275.6,2,    261.5,3,    10.31,6,    14.83,6,     0.26,6,     1.12,6,     0.26,6,    1.789,2,    1.215,2,   2162.2,2,   2298.3,3,   7.7190,2,    25.00, 20120611,      919
  18MF20120601, AR07W,   123,  1, 380603,      5,2,20120611,0909, 60.2903, -48.5428, 2788,   2270.2,   2.7192,  34.9097,2,  34.9118,2,    274.5,2,    244.0,3,    10.38,6,    14.90,6,     0.31,6,     1.13,6,     0.31,6,    1.771,2,    1.148,2,   2167.1,2,   2295.6,3,   7.7250,2,    25.00, 20120611,      921
  18MF20120601, AR07W,   123,  1, 380604,      6,2,20120611,0909, 60.2903, -48.5428, 2788,   2130.1,   2.7838,  34.9108,2,  34.9126,2,    273.1,2,    270.5,2,    10.19,6,    14.97,6,     0.36,6,     1.13,6,     0.36,6,    1.766,2,     1.24,2,   2161.7,2,   2303.5,3,   7.7200,2,    25.00, 20120611,      925
  18MF20120601, AR07W,   123,  1, 380605,      7,2,20120611,0909, 60.2903, -48.5428, 2788,   1969.1,   3.1964,  34.9176,2,  34.9199,2,    270.0,2,    235.0,3,    10.16,6,    15.41,6,     0.37,6,     1.15,6,     0.37,6,    1.753,2,    0.959,2,   2165.3,2,   2298.8,3,   7.7130,2,    25.00, 20120611,      928
  18MF20120601, AR07W,   123,  1, 380606,      8,2,20120611,0909, 60.2903, -48.5428, 2788,   1790.1,   3.3039,  34.9196,2,  34.9218,2,    268.7,2,    280.0,2,    10.21,6,    15.56,6,     0.28,6,     1.15,6,     0.28,6,    1.786,2,    1.106,2,   2163.1,2,   2322.2,3,   7.7240,2,    25.00, 20120611,      932
  18MF20120601, AR07W,   123,  1, 380607,      9,2,20120611,0909, 60.2903, -48.5428, 2788,   1611.3,   3.5231,  34.9238,2,  34.9254,2,    266.7,2,    277.7,2,    10.06,6,    16.02,6,     0.44,6,     1.15,6,     0.44,6,    1.828,2,    1.197,2,   2164.1,2,   2281.2,3,   7.7150,2,    25.00, 20120611,      937
  18MF20120601, AR07W,   123,  1, 380608,     10,2,20120611,0909, 60.2903, -48.5428, 2788,   1408.8,   3.5990,  34.9272,2,  34.9297,2,    264.5,2,    275.4,2,    10.03,6,    16.19,6,     0.36,6,     1.15,6,     0.36,6,    1.818,2,    1.089,2,   -999.0,9,   -999.0,9,   7.7160,2,    25.00, 20120611,      941
  18MF20120601, AR07W,   123,  1, 380609,     11,2,20120611,0909, 60.2903, -48.5428, 2788,   1209.8,   3.7587,  34.9233,2,  34.9255,2,    265.9,2,    277.5,2,     9.69,6,    16.51,6,     0.35,6,     1.16,6,     0.35,6,    1.885,2,    1.127,2,   2169.9,2,   2302.1,3,   7.7130,2,    25.00, 20120611,      945
  18MF20120601, AR07W,   123,  1, 380610,     12,2,20120611,0909, 60.2903, -48.5428, 2788,   1009.3,   3.8472,  34.9185,2,  34.9204,2,    266.2,2,    278.2,2,     9.27,6,    16.30,6,     0.38,6,     1.16,6,     0.38,6,    2.023,2,    1.383,2,   2176.5,3,   2295.2,3,   7.7120,2,    25.00, 20120611,      948
  18MF20120601, AR07W,   123,  1, 380611,     13,2,20120611,0909, 60.2903, -48.5428, 2788,    829.1,   3.9920,  34.9238,2,  34.9257,2,    269.9,2,    261.4,3,     8.97,6,    16.17,6,     0.40,6,     1.14,6,      0.4,6, -999.000,9,     -999,9,   2159.4,2,   2313.4,3,   7.7060,2,    25.00, 20120611,      951
  18MF20120601, AR07W,   123,  1, 380612,     14,2,20120611,0909, 60.2903, -48.5428, 2788,    660.1,   4.1731,  34.9326,2,  34.9348,2,    277.8,2,    287.4,2,     8.26,6,    16.00,6,     0.35,6,     1.13,6,     0.35,6,    2.307,2,    1.968,2,   2168.0,2,   2332.7,3,   7.7200,2,    25.00, 20120611,      955
  18MF20120601, AR07W,   123,  1, 380613,     15,2,20120611,0909, 60.2903, -48.5428, 2788,    512.5,   4.3096,  34.9449,2,  34.9526,2,    276.8,2,    288.8,2,     8.04,6,    15.87,6,     0.37,6,     1.12,6,     0.37,6,    2.234,2,    1.962,2,   2165.1,2,   2321.6,3,   7.7260,2,    25.00, 20120611,      958
  18MF20120601, AR07W,   123,  1, 380614,     16,2,20120611,0909, 60.2903, -48.5428, 2788,    368.4,   4.5329,  34.9637,2,  34.9670,2,    276.4,2,    287.1,2,     7.85,6,    15.82,6,     0.34,6,     1.11,6,     0.34,6,    2.229,2,    1.911,2,   2164.6,2,   2302.7,3,   7.7280,2,    25.00, 20120611,     1002
  18MF20120601, AR07W,   123,  1, 380615,     17,2,20120611,0909, 60.2903, -48.5428, 2788,    248.6,   4.7468,  34.9764,2,  34.9774,2,    279.2,2,    292.6,2,     7.64,6,    15.58,6,     0.27,6,     1.09,6,     0.27,6, -999.000,9,     -999,9,   2162.2,2,   2298.7,3,   7.7340,2,    25.00, 20120611,     1004
  18MF20120601, AR07W,   123,  1, 380616,     18,2,20120611,0909, 60.2903, -48.5428, 2788,    149.6,   5.0174,  34.9322,2,  34.9345,2,    289.7,2,    301.3,2,     6.85,6,    13.05,6,     0.99,6,     0.98,6,     0.99,6,    2.377,2,    2.323,2,   2154.8,2,   2306.4,3,   7.7570,2,    25.00, 20120611,     1006
  18MF20120601, AR07W,   123,  1, 380617,     19,2,20120611,0909, 60.2903, -48.5428, 2788,    101.6,   5.0164,  34.9204,2,  34.9199,2,    293.5,2,    302.8,2,     6.67,6,    12.62,6,     1.03,6,     0.95,6,     1.03,6, -999.000,9,     -999,9,   2151.7,2,   -999.0,9,   7.7600,2,    25.00, 20120611,     1008
  18MF20120601, AR07W,   123,  1, 380618,     20,2,20120611,0909, 60.2903, -48.5428, 2788,     49.2,   5.0884,  34.8807,2,  34.8820,2,    300.1,2,    310.7,6,     6.00,6,    11.48,6,     1.12,6,     0.89,6,     1.12,6, -999.000,9,     -999,9,   2149.6,2,   2308.9,3,   7.7690,2,    25.00, 20120611,     1009
  18MF20120601, AR07W,   123,  1, 380619,     21,2,20120611,0909, 60.2903, -48.5428, 2788,     30.2,   5.0974,  34.8218,2,  34.8222,2,    304.5,2,    315.8,2,     5.63,6,    10.94,6,     1.24,6,     0.86,6,     1.24,6, -999.000,9,     -999,9,   2132.1,2,   2288.4,3,   7.7840,2,    25.00, 20120611,     1009
  18MF20120601, AR07W,   123,  1, 380620,     22,2,20120611,0909, 60.2903, -48.5428, 2788,     19.5,   4.8288,  34.6263,2,  34.6418,2,    314.2,2,    327.3,2,     5.37,6,     8.94,6,     1.16,6,     0.76,6,     1.16,6,    2.528,2,    2.411,2,   2121.9,2,   2269.5,2,   7.8140,2,    25.00, 20120611,     1009
  18MF20120601, AR07W,   123,  1, 380621,     23,2,20120611,0909, 60.2903, -48.5428, 2788,      0.2,   4.5201,  34.3892,2,  34.3926,2,    328.6,2,    340.2,2,     4.24,6,     7.02,6,     0.90,6,     0.64,6,      0.9,6, -999.000,9,     -999,9,   2097.8,2,   -999.0,9,   7.9010,2,    25.00, 20120611,     1010
  18MF20120601, AR07W,   129,  1, 380622,      1,2,20120611,1928, 60.0807, -48.7922,  458,    201.3,   4.2096,  34.8796,2,-999.0000,9,    284.6,2,    296.8,2,     7.39,6,    15.50,6,     0.41,6,     1.06,6,     0.41,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7240,2,    25.00, 20120611,     1928
  18MF20120601, AR07W,   129,  1, 380623,      2,2,20120611,1928, 60.0807, -48.7922,  458,    149.8,   4.4797,  34.7996,2,-999.0000,9,    296.6,2,    308.0,2,     6.82,6,    11.83,6,     1.43,6,     0.92,6,     1.43,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7600,2,    25.00, 20120611,     1930
  18MF20120601, AR07W,   129,  1, 380624,      3,2,20120611,1928, 60.0807, -48.7922,  458,    100.0,   4.4750,  34.7387,2,-999.0000,9,    300.8,2,    313.3,6,     6.64,6,    10.16,6,     1.77,6,     0.85,6,     1.77,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7720,2,    25.00, 20120611,     1932
  18MF20120601, AR07W,   129,  1, 380625,      4,2,20120611,1928, 60.0807, -48.7922,  458,     80.4,   4.3735,  34.6828,2,-999.0000,9,    306.9,2,   -999.0,9,     6.31,6,     9.04,6,     1.91,6,     0.80,6,     1.91,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7800,2,    25.00, 20120611,     1933
  18MF20120601, AR07W,   129,  1, 380626,      5,2,20120611,1928, 60.0807, -48.7922,  458,     60.1,   4.4355,  34.6645,2,-999.0000,9,    309.4,2,   -999.0,9,     5.88,6,     7.98,6,     1.67,6,     0.74,6,     1.67,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8030,2,    25.00, 20120611,     1934
  18MF20120601, AR07W,   129,  1, 380627,      6,2,20120611,1928, 60.0807, -48.7922,  458,     51.2,   4.5805,  34.6643,2,-999.0000,9,    315.0,2,    328.0,2,     5.74,6,     7.31,6,     1.63,6,     0.70,6,     1.63,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8080,2,    25.00, 20120611,     1934
  18MF20120601, AR07W,   129,  1, 380628,      7,2,20120611,1928, 60.0807, -48.7922,  458,     40.6,   4.6131,  34.6638,2,-999.0000,9,    317.9,2,   -999.0,9,     5.56,6,     6.96,6,     1.55,6,     0.68,6,     1.55,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8210,2,    25.00, 20120611,     1935
  18MF20120601, AR07W,   129,  1, 380629,      8,2,20120611,1928, 60.0807, -48.7922,  458,     29.5,   4.9809,  34.6147,2,-999.0000,9,    337.2,2,   -999.0,9,     4.59,6,     4.28,6,     0.90,6,     0.49,6,      0.9,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8610,2,    25.00, 20120611,     1936
  18MF20120601, AR07W,   129,  1, 380630,      9,2,20120611,1928, 60.0807, -48.7922,  458,     20.6,   5.2640,  34.6071,2,-999.0000,9,    341.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8930,2,    25.00, 20120611,     1937
  18MF20120601, AR07W,   129,  1, 380631,     10,2,20120611,1928, 60.0807, -48.7922,  458,     11.1,   5.5283,  34.6073,2,-999.0000,9,    341.9,2,    330.5,2,     4.68,6,     2.55,6,     0.78,6,     0.36,2,     0.78,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9090,2,    25.00, 20120611,     1938
  18MF20120601, AR07W,   129,  1, 380632,     11,2,20120611,1928, 60.0807, -48.7922,  458,      2.8,   5.5792,  34.6086,2,-999.0000,9,    341.2,2,   -999.0,9,     4.32,6,     2.47,6,     0.86,6,     0.37,2,     0.86,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8940,2,    25.00, 20120611,     1938
  18MF20120601, AR07W,   131,  1, 380633,      1,2,20120612,1137, 57.9692, -51.1568,  134,   3613.4,   1.8962,  34.8926,2,  34.8975,6,    285.3,2,    280.6,2,     9.88,6,    13.75,6,     0.92,6,     1.05,6,     0.92,6,    2.054,2,    1.473,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1137
  18MF20120601, AR07W,   131,  1, 380634,      2,2,20120612,1137, 57.9692, -51.1568,  134,   3499.3,   2.1876,  34.8965,2,  34.9083,2,    279.1,2,    288.0,2,    11.29,6,    14.33,6,     1.02,6,     1.08,6,     1.02,6,    1.811,2,    1.156,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1143
  18MF20120601, AR07W,   131,  1, 380635,      3,2,20120612,1137, 57.9692, -51.1568,  134,   3295.7,   2.5215,  34.9065,2,  34.9019,2,    272.2,2,    281.7,2,    13.01,6,    15.17,6,     0.94,6,     1.14,6,     0.94,6,    1.531,2,    0.954,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1159
  18MF20120601, AR07W,   131,  1, 380636,      4,2,20120612,1137, 57.9692, -51.1568,  134,   1999.4,   3.7480,  34.9013,2,  34.9026,6,    265.3,2,    277.9,2,    10.06,6,    16.20,6,     1.26,6,     1.18,6,     1.26,6,    2.023,2,    1.341,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1242
  18MF20120601, AR07W,   131,  1, 380637,      5,2,20120612,1137, 57.9692, -51.1568,  134,   1801.1,   3.6100,  34.8599,2,  34.8618,2,    279.2,2,    287.0,3,     8.43,6,    15.29,6,     0.88,6,     1.14,6,     0.88,6,    2.337,2,    1.942,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1247
  18MF20120601, AR07W,   131,  1, 380638,      6,2,20120612,1137, 57.9692, -51.1568,  134,   1600.4,   3.5508,  34.8493,2,  34.8512,2,    284.5,2,    201.0,3,     8.09,6,    15.10,6,     0.89,6,     1.12,6,     0.89,6,    2.437,2,    2.125,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1251
  18MF20120601, AR07W,   131,  1, 380639,      7,2,20120612,1137, 57.9692, -51.1568,  134,   1402.6,   3.5490,  34.8489,2,  34.8505,2,    283.9,2,    264.4,3,     8.06,6,    15.07,6,     0.96,6,     1.11,6,     0.96,6,    2.424,2,    2.183,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1255
  18MF20120601, AR07W,   131,  1, 380640,      8,2,20120612,1137, 57.9692, -51.1568,  134,   1200.9,   3.5528,  34.8480,2,  34.8507,6,    285.0,2,    176.9,6,     8.34,6,    14.97,6,     0.96,6,     1.12,6,     0.96,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1300
  18MF20120601, AR07W,   131,  1, 380641,      9,2,20120612,1137, 57.9692, -51.1568,  134,    999.0,   3.5690,  34.8465,2,  34.8484,2,    282.4,2,    231.3,3,     8.46,6,    14.65,6,     0.62,6,     1.13,6,     0.62,6,    2.407,2,    2.006,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1304
  18MF20120601, AR07W,   131,  1, 380642,     10,2,20120612,1137, 57.9692, -51.1568,  134,    800.3,   3.5785,  34.8434,2,  34.8451,2,    284.9,2,    227.3,3,     7.70,6,    14.62,6,     0.63,6,     1.10,6,     0.63,6,    2.409,2,     2.05,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1308
  18MF20120601, AR07W,   131,  1, 380643,     11,2,20120612,1137, 57.9692, -51.1568,  134,    602.2,   3.6101,  34.8414,2,  34.8440,2,    281.9,2,    259.9,3,     7.58,6,    14.52,6,     0.53,6,     1.09,6,     0.53,6,    2.499,2,     2.31,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1312
  18MF20120601, AR07W,   131,  1, 380644,     12,2,20120612,1137, 57.9692, -51.1568,  134,    407.8,   3.7593,  34.8412,2,  34.8423,2,    281.7,2,    219.4,3,     7.34,6,    14.24,6,     0.44,6,     1.07,6,     0.44,6,    2.408,2,    2.221,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1317
  18MF20120601, AR07W,   131,  1, 380645,     13,2,20120612,1137, 57.9692, -51.1568,  134,    201.5,   3.8560,  34.8296,2,  34.8307,2,    284.3,2,    284.3,2,     7.06,6,    13.99,6,     0.56,6,     1.04,6,     0.56,6,    2.394,2,    2.272,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120612,     1323
