EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,PMOL/KG,,ITS-90,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,BQ/CUM,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20070724,        P01,       1,          1,          8,     X12046,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          7,     X12044,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          6,     X12048,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          5,     X12017,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          4,     X12928,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          3,     X12931,9,     -999.0,9,20070726,       0910,    42.9715,   145.4543,         99,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       1,          1,          2,     X12930,2,          2,2,20070726,       0910,    42.9715,   145.4543,         99,     4.4,2,  10.3353,2,  33.1484,2,-999.0000,9,   334.69,2,  329.49,2,   14.54,2,    3.70,2,    0.09,2,   0.639,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  10.32461,2,       0.15,       0.04,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  10.3348,    25.4497
49NZ20070724,        P01,       1,          1,          1,     X12929,2,          1,2,20070726,       0910,    42.9715,   145.4543,         99,    88.9,2,   5.7185,2,  33.4192,2,  33.4198,6,   262.46,2,  263.87,2,   31.25,2,   12.36,2,    0.23,2,   1.282,2,   4.195,2,   2.207,2,   0.338,2,  2125.2,2,  2266.1,2,   7.7541,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   5.71872,2,       0.19,       0.07,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.7113,    26.3389
49NZ20070724,        P01,       2,          1,          0,     -999.0,9,          0,2,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,  32.7797,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         36,     X12042,2,         36,2,20070726,       1120,    42.8893,   145.5183,        354,     9.5,2,   9.5439,2,  32.8027,2,  32.8465,2,   307.19,2,  314.68,2,   11.17,2,   11.55,2,    0.21,2,   1.257,2,   4.276,2,   2.332,2,   0.333,2,  2050.4,2,  2238.3,2,   7.8733,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   9.47877,2,       0.14,       0.07,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   9.5429,    25.3116
49NZ20070724,        P01,       2,          1,         35,     X12041,2,         35,2,20070726,       1120,    42.8893,   145.5183,        354,    49.3,2,   2.7937,2,  33.0408,2,  33.0446,2,   319.46,2,  320.41,2,   35.60,2,   21.23,2,    0.30,2,   1.822,2,   5.157,2,   2.722,2,   0.375,2,  2117.2,6,  2245.2,2,   7.7231,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.79812,2,       0.20,       0.09,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.7909,    26.3392
49NZ20070724,        P01,       2,          1,         34,     X12036,2,         34,2,20070726,       1120,    42.8893,   145.5183,        354,    99.7,2,   1.7529,2,  33.1854,2,  33.1909,2,   279.30,2,  282.43,2,   50.45,2,   26.94,2,    0.15,2,   2.156,2,   4.961,2,   2.610,2,   0.353,2,  2165.5,2,  2254.1,2,   7.6145,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.75295,2,       0.23,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.7481,    26.5365
49NZ20070724,        P01,       2,          1,         33,     X12033,2,         33,2,20070726,       1120,    42.8893,   145.5183,        354,   149.5,2,   1.9101,2,  33.3164,2,  33.3239,2,   241.69,2,  243.66,2,   59.92,2,   28.58,2,    0.14,2,   2.270,2,   4.420,6,   2.312,6,   0.324,6,  2199.3,2,  2265.4,2,   7.5497,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.91016,2,       0.25,       0.11,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.9026,    26.6302
49NZ20070724,        P01,       2,          1,         32,     X12038,2,         32,2,20070726,       1120,    42.8893,   145.5183,        354,   199.5,2,   1.9843,2,  33.4135,2,  33.4138,2,   209.18,2,  212.16,2,   68.31,2,   31.66,2,    0.12,2,   2.459,2,   4.032,2,   2.101,2,   0.296,2,  2222.0,2,  2270.7,2,   7.5037,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.98654,2,       0.27,       0.12,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.9741,    26.7026
49NZ20070724,        P01,       2,          1,         31,     X12003,2,         31,2,20070726,       1120,    42.8893,   145.5183,        354,   249.8,2,   2.0969,2,  33.4735,2,  33.4797,2,   191.73,2,  193.78,2,   73.20,2,   33.14,2,    0.12,2,   2.544,2,   3.828,2,   1.989,2,   0.278,2,  2233.9,2,  2276.0,2,   7.4788,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.09646,2,       0.28,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.0837,    26.7423
49NZ20070724,        P01,       2,          1,         30,     X12008,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         29,     X12035,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         28,     X12034,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         27,     X12049,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         26,     X12032,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         25,     X12043,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         24,     X12030,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         23,     X12027,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         22,     X12028,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         21,     X12009,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         20,     X12026,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         19,     X12025,9,         19,2,20070726,       1120,    42.8893,   145.5183,        354,   352.9,2,   2.3299,2,  33.6123,2,-999.0000,9,   153.29,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.33014,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.3102,    26.8356
49NZ20070724,        P01,       2,          1,         18,     X12024,9,         18,2,20070726,       1120,    42.8893,   145.5183,        354,     9.7,2,   9.7924,2,  32.7937,2,-999.0000,9,   306.16,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   9.74202,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   9.7913,    25.2640
49NZ20070724,        P01,       2,          1,         17,     X12023,9,         17,2,20070726,       1120,    42.8893,   145.5183,        354,    49.4,2,   2.8200,2,  33.0385,2,-999.0000,9,   318.68,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.82354,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.8172,    26.3352
49NZ20070724,        P01,       2,          1,         16,     X12022,9,         16,2,20070726,       1120,    42.8893,   145.5183,        354,   100.0,2,   1.7534,2,  33.1855,2,-999.0000,9,   279.04,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.75327,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.7486,    26.5365
49NZ20070724,        P01,       2,          1,         15,     X12021,9,         15,2,20070726,       1120,    42.8893,   145.5183,        354,   149.7,2,   1.9109,2,  33.3146,2,-999.0000,9,   241.89,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.91057,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.9034,    26.6287
49NZ20070724,        P01,       2,          1,         14,     X12020,9,         14,2,20070726,       1120,    42.8893,   145.5183,        354,   199.5,2,   1.9832,2,  33.4132,2,-999.0000,9,   209.28,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.98447,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.9730,    26.7024
49NZ20070724,        P01,       2,          1,         13,     X12019,9,         13,2,20070726,       1120,    42.8893,   145.5183,        354,   249.9,2,   2.0952,2,  33.4724,2,-999.0000,9,   192.40,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.09507,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.0820,    26.7416
49NZ20070724,        P01,       2,          1,         12,     X12040,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         11,     X12047,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,         10,     X12010,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          9,     X12015,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          8,     X12046,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          7,     X12044,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          6,     X12048,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          5,     X12017,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          4,     X12928,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          3,     X12931,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          2,     X12930,9,     -999.0,9,20070726,       1120,    42.8893,   145.5183,        354,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,       2,          1,          1,     X12929,2,          1,2,20070726,       1120,    42.8893,   145.5183,        354,   352.6,2,   2.3403,2,  33.6148,2,  33.6139,6,   152.57,2,  154.38,2,   83.26,2,   35.65,2,    0.06,2,   2.694,2,   3.304,2,   1.694,2,   0.236,2,  2264.6,2,  2288.3,2,   7.4253,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.33805,2,       0.30,       0.13,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.3206,    26.8368
