BOTTLE,20131017PRINUNIVRMK
# 10/28/2013 Initialized README file  
# Data source: CCHDO 10/17/13 
# SHIP: Aurora Australis 
# Cruise: I09S 
# Region: South of Australia on 117E 
# EXPOCODE: 09AR20120105 
# DATES: 1/5 - 2/12/2012 
# Chief Scientist: S. Rintoul 
# 88 stations with 24 place Rosette 
# Hydro: Who - S.Rintoul; Status - final 
# 	Notes: 	 
# Nuts: Who - S.Rintoul; Status - final  
# 	Notes: nitrate is really NO3+NO2 
# O2: Who - S.Rintoul; Status - final 
# 	Notes: 
# TCO2: Who - ; Status - 
# 	Notes:  
# Other: CTD values for fluorescence, par and transmiss.  
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,%TRANS,,VOLTS,,VOLTS,
  09AR20120105,  I09S,     4,  1,      4,      4,2,20120111,0310,-67.1453, 145.5600,  899,    450.4,  -1.8883,  34.4989,2,  34.4984,2,    308.5,2,    306.6,2,    76.30,2,    30.57,2,     2.10,2,    96.56,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,     4,  1,      3,      3,2,20120111,0310,-67.1453, 145.5600,  899,    600.5,  -1.9081,  34.5452,2,  34.5463,2,    311.4,2,    311.2,2,    75.70,2,    30.43,2,     2.09,2,    96.57,2,   -0.165,2,    0.000,2
  09AR20120105,  I09S,     4,  1,      2,      2,2,20120111,0310,-67.1453, 145.5600,  899,    749.8,  -1.8884,  34.5622,2,  34.5622,2,    312.8,2,    313.2,2,    75.40,2,    30.35,2,     2.08,2,    96.57,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     4,  1,      1,      1,2,20120111,0310,-67.1453, 145.5600,  899,    906.0,  -1.8852,  34.5791,2,  34.5815,2,    312.3,2,    313.3,2,    76.60,2,    30.43,2,     2.09,2,    96.65,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     24,     24,2,20120111,0617,-67.0493, 145.1780, 1319,      5.4,  -0.8857,  33.9297,2,  33.9298,2,    408.6,2,    407.2,2,    67.70,2,    13.46,2,     1.19,2,    63.89,2,   27.957,2,   35.550,2
  09AR20120105,  I09S,     5,  1,     23,     23,2,20120111,0617,-67.0493, 145.1780, 1319,      5.4,  -0.8861,  33.9298,2,-999.0000,9,    408.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    64.53,2,   31.382,2,   36.570,2
  09AR20120105,  I09S,     5,  1,     22,     22,2,20120111,0617,-67.0493, 145.1780, 1319,      5.4,  -0.8870,  33.9298,2,-999.0000,9,    408.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    64.11,2,   29.140,2,   36.660,2
  09AR20120105,  I09S,     5,  1,     21,     21,2,20120111,0617,-67.0493, 145.1780, 1319,      5.4,  -0.8836,  33.9296,2,-999.0000,9,    408.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    63.93,2,   30.325,2,   36.740,2
  09AR20120105,  I09S,     5,  1,     20,     20,2,20120111,0617,-67.0493, 145.1780, 1319,     26.1,  -0.9506,  33.9343,2,  33.9339,2,    403.7,2,    405.3,2,    67.30,2,    13.64,2,     1.18,2,    64.84,2,   33.981,2,    0.052,2
  09AR20120105,  I09S,     5,  1,     19,     19,2,20120111,0617,-67.0493, 145.1780, 1319,     50.9,  -1.0292,  33.9791,2,  34.0181,2,    384.8,2,    391.5,2,    69.40,2,    16.37,2,     1.36,2,    66.65,2,   33.141,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     18,     18,2,20120111,0617,-67.0493, 145.1780, 1319,     60.9,  -1.4005,  34.1840,2,  34.1955,2,    359.0,2,    351.3,2,    71.90,2,    23.26,2,     1.76,2,    77.02,2,   17.939,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     17,     17,2,20120111,0617,-67.0493, 145.1780, 1319,     75.3,  -1.6784,  34.3439,2,  34.3511,2,    321.6,2,    318.9,2,    74.30,2,    28.91,2,     2.01,2,    90.33,2,    7.051,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     16,     16,2,20120111,0617,-67.0493, 145.1780, 1319,    101.0,  -1.7565,  34.3869,2,  34.3927,4,    307.0,2,    307.1,2,    75.20,2,    30.23,2,     2.05,2,    96.58,2,    0.144,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     15,     15,2,20120111,0617,-67.0493, 145.1780, 1319,    125.8,  -1.7523,  34.3966,2,  34.3988,2,    305.5,2,    303.9,2,    75.40,2,    30.34,2,     2.05,2,    96.57,2,   -0.107,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     14,     14,2,20120111,0617,-67.0493, 145.1780, 1319,    201.5,  -1.7570,  34.4126,2,  34.4145,2,    301.8,2,    302.8,2,    75.40,2,    30.38,2,     2.06,2,    96.56,2,   -0.096,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     13,     13,2,20120111,0617,-67.0493, 145.1780, 1319,    350.6,  -1.7920,  34.4523,2,  34.4531,2,    300.7,2,    301.3,2,    76.50,2,    30.49,2,     2.08,2,    96.55,2,   -0.170,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     12,     12,2,20120111,0617,-67.0493, 145.1780, 1319,    498.4,  -1.9310,  34.5038,2,-999.0000,9,    307.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.55,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     11,     11,2,20120111,0617,-67.0493, 145.1780, 1319,    498.8,  -1.9310,  34.5038,2,-999.0000,9,    307.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.56,2,   -0.159,2,    0.000,2
  09AR20120105,  I09S,     5,  1,     10,     10,2,20120111,0617,-67.0493, 145.1780, 1319,    499.0,  -1.9303,  34.5046,2,-999.0000,9,    307.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.56,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      9,      9,2,20120111,0617,-67.0493, 145.1780, 1319,    499.4,  -1.9306,  34.5047,2,  34.5071,2,    307.7,2,    309.2,2,    75.70,2,    30.41,2,     2.06,2,    96.56,2,   -0.155,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      8,      8,2,20120111,0617,-67.0493, 145.1780, 1319,    655.6,  -1.8952,  34.5429,2,  34.5429,2,    308.8,2,   -999.0,9,    75.70,2,    30.35,2,     2.08,2,    96.57,2,   -0.171,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      7,      7,2,20120111,0617,-67.0493, 145.1780, 1319,    799.9,  -1.8822,  34.5565,2,-999.0000,9,    311.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.57,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      6,      6,2,20120111,0617,-67.0493, 145.1780, 1319,    800.1,  -1.8821,  34.5564,2,-999.0000,9,    311.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.57,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      5,      5,2,20120111,0617,-67.0493, 145.1780, 1319,    800.2,  -1.8822,  34.5564,2,-999.0000,9,    311.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.58,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      4,      4,2,20120111,0617,-67.0493, 145.1780, 1319,    800.5,  -1.8822,  34.5565,2,  34.5553,2,    311.0,2,    312.7,2,    75.50,2,    30.33,2,     2.07,2,    96.58,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      3,      3,2,20120111,0617,-67.0493, 145.1780, 1319,    996.9,  -1.8785,  34.5642,2,  34.5641,2,    312.5,2,    312.9,2,    75.50,2,    30.35,2,     2.07,2,    96.59,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      2,      2,2,20120111,0617,-67.0493, 145.1780, 1319,   1200.7,  -1.8793,  34.5789,2,  34.5781,2,    313.2,2,    312.9,2,    76.20,2,    30.38,2,     2.07,2,    96.60,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,     5,  1,      1,      1,2,20120111,0617,-67.0493, 145.1780, 1319,   1333.1,  -1.8792,  34.5892,2,  34.5877,2,    312.7,2,    311.7,2,    76.90,2,    30.45,2,     2.08,2,    96.65,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     24,     24,2,20120111,0907,-66.9023, 144.7440, 1014,      5.0,  -0.9689,  33.9959,2,  33.9998,2,    393.9,2,    393.3,2,    66.60,2,    16.41,2,     1.33,2,    72.03,2,   23.171,2,   12.140,2
  09AR20120105,  I09S,     6,  1,     23,     23,2,20120111,0907,-66.9023, 144.7440, 1014,      4.9,  -0.9711,  33.9963,2,-999.0000,9,    393.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    72.04,2,   24.117,2,   12.300,2
  09AR20120105,  I09S,     6,  1,     22,     22,2,20120111,0907,-66.9023, 144.7440, 1014,      4.9,  -0.9727,  33.9973,2,-999.0000,9,    393.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    72.59,2,   20.492,2,   12.450,2
  09AR20120105,  I09S,     6,  1,     21,     21,2,20120111,0907,-66.9023, 144.7440, 1014,      4.9,  -0.9723,  33.9977,2,-999.0000,9,    393.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    72.19,2,   22.641,2,   12.450,2
  09AR20120105,  I09S,     6,  1,     20,     20,2,20120111,0907,-66.9023, 144.7440, 1014,     24.6,  -1.0176,  34.0146,2,  34.0268,2,    388.3,2,    389.4,2,    67.40,2,    17.06,2,     1.38,2,    72.89,2,   27.698,2,    0.039,2
  09AR20120105,  I09S,     6,  1,     19,     19,2,20120111,0907,-66.9023, 144.7440, 1014,     39.8,  -1.1148,  34.0358,2,  34.0841,2,    384.2,2,    377.2,2,    68.70,2,    19.11,2,     1.49,2,    74.72,2,   26.514,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     18,     18,2,20120111,0907,-66.9023, 144.7440, 1014,     60.2,  -1.3541,  34.1721,2,-999.0000,9,    379.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    81.28,2,   18.372,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     17,     17,2,20120111,0907,-66.9023, 144.7440, 1014,     60.2,  -1.3423,  34.1669,2,  34.1868,2,    379.4,2,    351.7,2,    70.70,2,    22.44,2,     1.69,2,    80.48,2,   19.515,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     16,     16,2,20120111,0907,-66.9023, 144.7440, 1014,     75.4,  -1.5981,  34.3067,2,  34.3194,2,    354.7,2,    327.0,2,    73.30,2,    27.68,2,     1.96,2,    88.12,2,    9.320,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     15,     15,2,20120111,0907,-66.9023, 144.7440, 1014,     99.4,  -1.7509,  34.3791,2,  34.3834,2,    317.0,2,    312.5,2,    74.40,2,    29.71,2,     2.04,2,    96.59,2,    0.872,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     14,     14,2,20120111,0907,-66.9023, 144.7440, 1014,    124.9,  -1.7607,  34.3909,2,  34.3902,2,    309.2,2,    309.6,2,    74.90,2,    29.99,2,     2.05,2,    96.57,2,    0.452,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     13,     13,2,20120111,0907,-66.9023, 144.7440, 1014,    200.8,  -1.7785,  34.4128,2,  34.4130,2,    305.2,2,    305.4,2,    75.20,2,    30.29,2,     2.06,2,    96.55,2,   -0.123,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     12,     12,2,20120111,0907,-66.9023, 144.7440, 1014,    349.7,  -1.8466,  34.4528,2,-999.0000,9,    302.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.170,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     11,     11,2,20120111,0907,-66.9023, 144.7440, 1014,    349.7,  -1.8525,  34.4521,2,-999.0000,9,    302.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.55,2,   -0.168,2,    0.000,2
  09AR20120105,  I09S,     6,  1,     10,     10,2,20120111,0907,-66.9023, 144.7440, 1014,    349.7,  -1.8523,  34.4520,2,-999.0000,9,    302.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.171,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      9,      9,2,20120111,0907,-66.9023, 144.7440, 1014,    349.9,  -1.8474,  34.4523,2,  34.4511,2,    302.7,2,    304.4,2,    76.00,2,    30.41,2,     2.07,2,    96.54,2,   -0.172,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      8,      8,2,20120111,0907,-66.9023, 144.7440, 1014,    450.4,  -1.9942,  34.4812,2,  34.4813,2,    308.2,2,    310.2,2,    75.80,2,    30.42,2,     2.07,2,    96.54,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      7,      7,2,20120111,0907,-66.9023, 144.7440, 1014,    599.6,  -2.0099,  34.4999,2,-999.0000,9,    309.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      6,      6,2,20120111,0907,-66.9023, 144.7440, 1014,    599.6,  -2.0103,  34.5000,2,-999.0000,9,    309.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      5,      5,2,20120111,0907,-66.9023, 144.7440, 1014,    599.6,  -2.0104,  34.5001,2,-999.0000,9,    309.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      4,      4,2,20120111,0907,-66.9023, 144.7440, 1014,    599.7,  -2.0106,  34.5001,2,  34.4996,2,    309.6,2,    311.4,2,    76.00,2,    30.42,2,     2.07,2,    96.54,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      3,      3,2,20120111,0907,-66.9023, 144.7440, 1014,    751.7,  -1.9381,  34.5351,2,  34.5355,2,    311.4,2,    311.0,2,    75.80,2,    30.38,2,     2.08,2,    96.56,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      2,      2,2,20120111,0907,-66.9023, 144.7440, 1014,    901.7,  -1.8994,  34.5591,2,  34.5587,2,    313.8,2,    312.5,2,    75.80,2,    30.35,2,     2.07,2,    96.57,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,     6,  1,      1,      1,2,20120111,0907,-66.9023, 144.7440, 1014,   1023.2,  -1.8854,  34.5801,2,  34.5795,2,    315.4,3,   -999.0,9,    76.40,2,    30.38,2,     2.09,2,    96.64,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     24,     24,2,20120111,1146,-66.7652, 144.3170,  927,      5.4,  -1.1083,  33.9975,2,  34.0028,2,    386.8,2,    389.8,2,    68.80,2,    17.58,2,     1.39,2,    74.34,2,   21.442,2,    1.057,2
  09AR20120105,  I09S,     7,  1,     23,     23,2,20120111,1146,-66.7652, 144.3170,  927,      5.3,  -1.1078,  33.9998,2,-999.0000,9,    386.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    75.13,2,   21.791,2,    1.070,2
  09AR20120105,  I09S,     7,  1,     22,     22,2,20120111,1146,-66.7652, 144.3170,  927,      5.4,  -1.1080,  33.9986,2,-999.0000,9,    386.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    75.38,2,   21.659,2,    1.070,2
  09AR20120105,  I09S,     7,  1,     21,     21,2,20120111,1146,-66.7652, 144.3170,  927,      5.3,  -1.1094,  33.9975,2,  33.9985,2,    386.8,2,    390.7,2,    68.40,2,    17.27,2,     1.38,2,    74.72,2,   22.403,2,    1.071,2
  09AR20120105,  I09S,     7,  1,     20,     20,2,20120111,1146,-66.7652, 144.3170,  927,     25.2,  -1.0646,  34.0312,2,  34.0524,2,    386.4,2,    384.6,2,    67.30,2,    19.20,2,     1.47,2,    74.87,2,   23.080,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     19,     19,2,20120111,1146,-66.7652, 144.3170,  927,     51.4,  -1.2314,  34.1066,2,  34.1373,2,    371.5,2,    365.6,2,    67.80,2,    20.84,2,     1.58,2,    75.98,2,   22.514,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     18,     18,2,20120111,1146,-66.7652, 144.3170,  927,     75.0,  -1.5270,  34.2952,2,-999.0000,9,    342.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    91.31,2,    4.751,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     17,     17,2,20120111,1146,-66.7652, 144.3170,  927,     75.1,  -1.5285,  34.2955,2,-999.0000,9,    340.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    91.46,2,    5.550,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     16,     16,2,20120111,1146,-66.7652, 144.3170,  927,     75.1,  -1.5308,  34.2963,2,  34.3114,2,    340.6,2,    338.3,2,    71.60,2,    26.19,2,     1.92,2,    92.06,2,    5.228,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     15,     15,2,20120111,1146,-66.7652, 144.3170,  927,    100.5,  -1.6980,  34.3406,2,  34.3501,2,    326.7,2,    327.7,2,    72.10,2,    27.77,2,     1.98,2,    95.31,2,    3.439,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     14,     14,2,20120111,1146,-66.7652, 144.3170,  927,    125.2,  -1.7380,  34.3760,2,  34.3782,2,    319.2,2,    317.8,2,    72.60,2,    29.08,2,     2.03,2,    96.54,2,    1.327,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     13,     13,2,20120111,1146,-66.7652, 144.3170,  927,    250.2,  -1.7967,  34.4182,2,  34.4172,2,    305.9,2,    306.7,2,    74.40,2,    30.25,2,     2.06,2,    96.55,2,   -0.139,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     12,     12,2,20120111,1146,-66.7652, 144.3170,  927,    349.1,  -1.8678,  34.4450,2,-999.0000,9,    305.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.158,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     11,     11,2,20120111,1146,-66.7652, 144.3170,  927,    348.2,  -1.8672,  34.4451,2,-999.0000,9,    305.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.161,2,    0.000,2
  09AR20120105,  I09S,     7,  1,     10,     10,2,20120111,1146,-66.7652, 144.3170,  927,    347.7,  -1.8697,  34.4451,2,-999.0000,9,    305.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.54,2,   -0.150,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      9,      9,2,20120111,1146,-66.7652, 144.3170,  927,    347.9,  -1.8741,  34.4438,2,  34.4425,2,    305.3,2,    308.3,2,    74.70,2,    30.28,2,     2.07,2,    96.54,2,   -0.156,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      8,      8,2,20120111,1146,-66.7652, 144.3170,  927,    474.8,  -1.9112,  34.4925,2,  34.4938,2,    305.0,2,    307.6,2,    75.30,2,    30.44,2,     2.08,2,    96.54,2,   -0.171,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      7,      7,2,20120111,1146,-66.7652, 144.3170,  927,    580.6,  -1.9003,  34.5209,2,-999.0000,9,    306.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.55,2,   -0.167,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      6,      6,2,20120111,1146,-66.7652, 144.3170,  927,    580.6,  -1.9004,  34.5207,2,-999.0000,9,    306.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.55,2,   -0.163,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      5,      5,2,20120111,1146,-66.7652, 144.3170,  927,    580.5,  -1.9005,  34.5209,2,-999.0000,9,    306.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.55,2,   -0.170,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      4,      4,2,20120111,1146,-66.7652, 144.3170,  927,    580.5,  -1.9007,  34.5209,2,  34.5211,2,    306.3,2,    302.7,2,    75.00,2,    30.41,2,     2.07,2,    96.55,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      3,      3,2,20120111,1146,-66.7652, 144.3170,  927,    703.6,  -1.8856,  34.5480,2,  34.5472,2,    310.3,2,    311.2,2,    74.90,2,    30.44,2,     2.06,2,    96.56,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      2,      2,2,20120111,1146,-66.7652, 144.3170,  927,    849.2,  -1.8820,  34.5686,2,  34.5671,2,    312.8,2,    313.2,2,    75.00,2,    30.49,2,     2.06,2,    96.60,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,     7,  1,      1,      1,2,20120111,1146,-66.7652, 144.3170,  927,    933.1,  -1.8781,  34.5735,2,  34.5726,2,    313.5,2,    312.9,2,    76.10,2,    30.49,2,     2.08,2,    96.66,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,     8,  1,     24,     24,2,20120120,1159,-65.3737, 112.9210,  704,     26.0,  -1.5974,  33.5789,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.68,2,    5.068,2,    1.866,2
  09AR20120105,  I09S,     8,  1,     23,     23,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5977,  33.5794,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.72,2,    4.916,2,    1.870,2
  09AR20120105,  I09S,     8,  1,     22,     22,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5976,  33.5792,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.70,2,    5.282,2,    1.874,2
  09AR20120105,  I09S,     8,  1,     21,     21,2,20120120,1159,-65.3737, 112.9210,  704,     26.0,  -1.5967,  33.5763,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.48,2,    5.176,2,    1.902,2
  09AR20120105,  I09S,     8,  1,     20,     20,2,20120120,1159,-65.3737, 112.9210,  704,     26.0,  -1.6006,  33.5943,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.64,2,    5.353,2,    1.913,2
  09AR20120105,  I09S,     8,  1,     19,     19,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6022,  33.6039,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.96,2,    5.447,2,    1.917,2
  09AR20120105,  I09S,     8,  1,     18,     18,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6037,  33.6134,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    89.11,2,    5.005,2,    1.931,2
  09AR20120105,  I09S,     8,  1,     17,     17,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6061,  33.6334,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    89.11,2,    4.761,2,    1.949,2
  09AR20120105,  I09S,     8,  1,     16,     16,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6089,  33.6503,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    89.80,2,    5.613,2,    1.942,2
  09AR20120105,  I09S,     8,  1,     15,     15,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6100,  33.6555,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    89.44,2,    5.043,2,    1.921,2
  09AR20120105,  I09S,     8,  1,     14,     14,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6056,  33.6263,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.86,2,    5.604,2,    1.931,2
  09AR20120105,  I09S,     8,  1,     13,     13,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.6021,  33.6031,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.73,2,    5.486,2,    1.966,2
  09AR20120105,  I09S,     8,  1,     12,     12,2,20120120,1159,-65.3737, 112.9210,  704,     26.0,  -1.6000,  33.5896,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.67,2,    5.300,2,    1.986,2
  09AR20120105,  I09S,     8,  1,     11,     11,2,20120120,1159,-65.3737, 112.9210,  704,     26.0,  -1.5963,  33.5752,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.77,2,    4.704,2,    1.982,2
  09AR20120105,  I09S,     8,  1,     10,     10,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5925,  33.5635,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.45,2,    4.959,2,    1.986,2
  09AR20120105,  I09S,     8,  1,      9,      9,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5905,  33.5565,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.37,2,    5.409,2,    1.998,2
  09AR20120105,  I09S,     8,  1,      8,      8,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5877,  33.5475,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.58,2,    4.980,2,    2.002,2
  09AR20120105,  I09S,     8,  1,      7,      7,2,20120120,1159,-65.3737, 112.9210,  704,     25.8,  -1.5843,  33.5384,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.62,2,    4.909,2,    2.009,2
  09AR20120105,  I09S,     8,  1,      6,      6,2,20120120,1159,-65.3737, 112.9210,  704,     25.9,  -1.5835,  33.5357,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.69,2,    4.983,2,    2.012,2
  09AR20120105,  I09S,     8,  1,      5,      5,2,20120120,1159,-65.3737, 112.9210,  704,     25.8,  -1.5722,  33.5069,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    88.23,2,    5.221,2,    2.018,2
  09AR20120105,  I09S,     8,  1,      4,      4,2,20120120,1159,-65.3737, 112.9210,  704,     25.8,  -1.5720,  33.5056,2,-999.0000,9,   -999.0,5,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    87.91,2,    5.044,2,    2.024,2
