EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,PH,PH_FLAG_W,ALKALI,ALKALI_FLAG_W,TCARBN,TCARBN_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,BARIUM,BARIUM_FLAG_W,CALCIUM,CALCIUM_FLAG_W,CHLORA,CHLORA_FLAG_W,TOC,TOC_FLAG_W,CU,CU_FLAG_W,NI,NI_FLAG_W,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,MMOL/KG,,UG/KG,,UMOL/L,,UMOL/L,,UMOL/L,,ITS-90,KG/M^3
   49NZ199905_1,   P01C,92,1,14,14,2,19990908,354,47.0008,-145.8058,4804,500.2,2,4.2061,2,34.0721,2,34.0739,2,-999,9,52.62,2,93.56,2,42.3,2,0,2,2.86,2,0.623,2,0.369,2,0.029,2,0,2,7.353,2,-999,9,-999,9,-999,1,-126.4,2,2.4,76.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.1697,27.032
   49NZ199905_1,   P01C,92,1,13,13,2,19990908,354,47.0008,-145.8058,4804,600.4,2,3.9049,2,34.1511,2,34.1515,2,-999,9,35.35,2,104.94,2,43.92,2,0,2,2.96,2,0.307,2,0.2,2,0.014,2,0,2,7.336,2,2351.4,4,2335.4,2,-999,1,-150.4,2,3,80.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.8621,27.1253
   49NZ199905_1,   P01C,92,2,12,12,2,19990908,533,46.9957,-145.8055,4779,800.7,2,3.3924,2,34.2674,2,34.2666,2,-999,9,19,2,124.14,2,45.45,2,0,2,3.08,2,0.089,2,0.029,2,0,2,0,2,7.321,2,-999,9,2363.5,2,-999,1,-180.5,2,2.7,93.1,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.3371,27.2684
   49NZ199905_1,   P01C,92,2,11,11,2,19990908,533,46.9957,-145.8055,4779,999.9,2,3.0079,2,34.3543,2,34.3543,6,-999,9,15.65,2,138.02,2,45.91,2,0,2,3.12,2,0.05,2,0.012,2,0,2,0,2,7.316,2,2366.2,2,2379.9,2,-999,1,-207.6,2,2.6,104.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.9402,27.3751
   49NZ199905_1,   P01C,92,2,10,10,2,19990908,533,46.9957,-145.8055,4779,1249.2,2,2.6295,2,34.442,2,34.4428,2,-999,9,14.26,2,151.56,2,46.25,2,0,2,3.12,2,0.009,2,0,2,0,2,0.0014,2,7.33,2,2381,2,2398.8,2,-999,1,-223.1,2,2.6,112.2,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.546,27.4805
   49NZ199905_1,   P01C,92,2,9,9,2,19990908,533,46.9957,-145.8055,4779,1500.1,2,2.3344,2,34.501,2,34.5027,2,-999,9,21.43,2,160.35,2,46.05,2,0,2,3.07,2,0.009,2,0,2,0,2,0.0077,2,7.346,2,2393.3,2,2402.8,2,-999,1,-231.7,2,3,121.5,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.2344,27.5545
   49NZ199905_1,   P01C,92,2,8,8,2,19990908,533,46.9957,-145.8055,4779,1750.8,2,2.1209,2,34.5467,2,34.5466,2,-999,9,36.38,2,166.59,2,45.17,6,0,2,3.02,2,0,2,0,2,0,2,0,2,7.372,2,-999,9,-999,9,-999,1,-242.5,2,3,127.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.0035,27.6082
   49NZ199905_1,   P01C,92,2,7,7,2,19990908,533,46.9957,-145.8055,4779,2001.2,2,1.9432,2,34.5833,2,34.5826,2,-999,9,53.72,2,168.71,2,43.99,2,0.01,2,2.94,2,0.007,2,0.003,2,0,2,0,2,7.404,2,2402.1,2,2393.6,2,-999,1,-243.1,2,2.5,130.6,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.8077,27.6523
   49NZ199905_1,   P01C,92,2,6,6,2,19990908,533,46.9957,-145.8055,4779,2500.2,2,1.7051,2,34.6294,2,34.6293,6,-999,9,84.78,2,169.44,2,41.92,2,0.01,2,2.79,2,0.004,2,0.007,2,0,2,-999,9,7.461,2,-999,9,-999,9,-999,1,-242.8,2,2.2,135.3,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.5304,27.7105
   49NZ199905_1,   P01C,92,2,5,5,2,19990908,533,46.9957,-145.8055,4779,3000,2,1.5642,2,34.6566,2,34.6584,4,-999,9,110.59,2,168.45,3,40.26,3,0.01,3,2.68,3,0.007,4,0,4,0.002,4,-999,9,7.507,2,2413,3,2352.4,3,-999,1,-238.8,2,2.2,142,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.346,27.7471
   49NZ199905_1,   P01C,92,2,4,4,2,19990908,533,46.9957,-145.8055,4779,3501.4,2,1.497,2,34.6728,2,34.6716,2,-999,9,128.71,2,166.34,2,38.87,2,0.01,2,2.57,2,0,2,0.003,2,0,2,-999,9,7.536,2,-999,9,-999,9,-999,1,-238,2,2.9,144.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.2308,27.7658
   49NZ199905_1,   P01C,92,2,3,3,2,19990908,533,46.9957,-145.8055,4779,4000.3,2,1.492,2,34.6811,2,34.6781,4,-999,9,137.97,2,166.92,3,38.29,3,0.01,3,2.52,3,0.006,4,0,4,0,4,-999,9,7.554,2,2416,3,2345.7,3,-999,1,-225.7,2,2.5,147.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1733,27.775
   49NZ199905_1,   P01C,92,2,2,2,2,19990908,533,46.9957,-145.8055,4779,4501.3,2,1.5312,2,34.6846,2,34.6851,2,-999,9,140.7,2,169.63,2,38.3,2,0,2,2.52,2,0,2,0.005,2,0,2,-999,9,7.569,2,-999,9,-999,9,-999,1,-225.8,2,3.4,152.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.155,27.7819
   49NZ199905_1,   P01C,92,2,1,1,2,19990908,533,46.9957,-145.8055,4779,4882.2,2,1.5684,2,34.686,2,34.686,6,-999,9,141.66,2,170.66,2,38.19,2,0.02,2,2.51,2,0.013,3,0,2,0,2,-999,9,7.573,2,-999,9,-999,9,-999,1,-216.6,2,2.6,153,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1461,27.7832
END_DATA
