BOTTLE,20130222PRINUNIVRMK
# 2/9/2012 Initialized README file  
# Data source: T.Tanhua 2/9/12; R.Steinfeldt 2/15/13 
# SHIP: Maria S. Merian 
# Cruise: MSM12_3 
# Region: NW Atlantic; Lab Sea and Irminger Sea. Similar area to A1W and AR07W 
# EXPOCODE: 06M220090714 
# DATES: 7/14 - 8/22/2009 
# Chief Scientist: M. Rhein 
# 89 stations with 24 place Rosette 
# Hydro: Who - ; Status -  final 
# 	Notes: 	Final salt and oxygen flag edits from R.Steinfeldt 2/15/13 
# 	Bottom depths approximated from global topography 
# Nuts: Who - F. Malien; Status - final 
# 	Notes: Not up to WOCE standards 
# 	Frozen, measured ashore 
# 	Silicate: probably about 10% too low 
# 	Nitrate - no systematic bias detected 
# 	Phosphate: no systematic bias detected 
# O2: Who - I.Stendardo; Status - final 
# 	Notes: 
# TCO2: Who - T.Tanhua; Status - final 
# 	Notes:  
# TA: Who - T.Tanhua; Status - final 
# 	Notes:  
# CFC: Who - M. Rhein; Status - no data yet 
# 	Notes:  SF6 also measured 
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  06M220090714,  AR07,   661,  4,   4021,     21,2,20090717,0815, 59.8750, -37.1930, 3159,     99.4,   5.7349,  35.0089,2,-999.0000,9,    280.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4020,     20,2,20090717,0815, 59.8750, -37.1930, 3159,    247.7,   4.9591,  34.9741,2,-999.0000,9,    282.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4019,     19,2,20090717,0815, 59.8750, -37.1930, 3159,    396.1,   4.4011,  34.9369,2,  34.9329,2,    291.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4018,     18,2,20090717,0815, 59.8750, -37.1930, 3159,    675.8,   4.0644,  34.9149,2,-999.0000,9,    297.8,2,    297.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4017,     17,2,20090717,0815, 59.8750, -37.1930, 3159,    798.3,   3.9541,  34.9018,2,-999.0000,9,    298.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4016,     16,2,20090717,0815, 59.8750, -37.1930, 3159,    947.7,   3.9596,  34.9064,2,  34.9042,2,    299.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4015,     15,2,20090717,0815, 59.8750, -37.1930, 3159,   1098.3,   3.7273,  34.8802,2,-999.0000,9,    286.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4014,     14,2,20090717,0815, 59.8750, -37.1930, 3159,   1274.1,   3.5953,  34.8732,2,-999.0000,9,    287.0,2,    286.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4013,     13,2,20090717,0815, 59.8750, -37.1930, 3159,   1399.4,   3.6438,  34.8907,2,-999.0000,9,    282.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4012,     12,2,20090717,0815, 59.8750, -37.1930, 3159,   1545.4,   3.6768,  34.9113,2,-999.0000,9,    276.2,2,    275.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4011,     11,2,20090717,0815, 59.8750, -37.1930, 3159,   1686.5,   3.5934,  34.9194,2,-999.0000,9,    275.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4010,     10,2,20090717,0815, 59.8750, -37.1930, 3159,   1845.4,   3.4859,  34.9200,2,  34.9231,2,    275.8,2,    275.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4009,      9,2,20090717,0815, 59.8750, -37.1930, 3159,   1998.8,   3.3679,  34.9165,2,-999.0000,9,    277.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4008,      8,2,20090717,0815, 59.8750, -37.1930, 3159,   2153.3,   3.2948,  34.9205,2,-999.0000,9,    277.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4007,      7,2,20090717,0815, 59.8750, -37.1930, 3159,   2296.1,   3.2117,  34.9222,2,-999.0000,9,    277.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4006,      6,2,20090717,0815, 59.8750, -37.1930, 3159,   2448.7,   3.1190,  34.9260,2,-999.0000,9,    277.7,2,    277.3,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4005,      5,2,20090717,0815, 59.8750, -37.1930, 3159,   2598.3,   3.0400,  34.9278,2,-999.0000,9,    277.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4004,      4,2,20090717,0815, 59.8750, -37.1930, 3159,   2745.8,   2.9212,  34.9274,2,-999.0000,9,    277.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4003,      3,2,20090717,0815, 59.8750, -37.1930, 3159,   2893.3,   2.7913,  34.9233,2,  34.9252,2,    279.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   661,  4,   4002,      2,2,20090717,0815, 59.8750, -37.1930, 3159,   3148.8,   1.9483,  34.8989,2,-999.0000,9,    294.1,2,    295.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5022,     22,2,20090717,1619, 59.0360, -38.7100, 3145,     15.6,   8.6598,  34.8284,2,  34.8312,2,    299.1,2,    298.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5021,     21,2,20090717,1619, 59.0360, -38.7100, 3145,     97.3,   4.3924,  34.8893,2,-999.0000,9,    299.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5020,     20,2,20090717,1619, 59.0360, -38.7100, 3145,    267.5,   3.9777,  34.8992,2,-999.0000,9,    298.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5019,     19,2,20090717,1619, 59.0360, -38.7100, 3145,    372.3,   3.8922,  34.8936,2,-999.0000,9,    298.5,2,    297.9,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5018,     18,2,20090717,1619, 59.0360, -38.7100, 3145,    674.5,   3.9012,  34.9020,2,-999.0000,9,    298.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5017,     17,2,20090717,1619, 59.0360, -38.7100, 3145,    799.4,   3.6824,  34.8755,2,-999.0000,9,    288.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5016,     16,2,20090717,1619, 59.0360, -38.7100, 3145,    924.7,   3.6256,  34.8758,2,-999.0000,9,    287.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5015,     15,2,20090717,1619, 59.0360, -38.7100, 3145,   1147.5,   3.5587,  34.8775,2,  34.8788,2,    286.3,2,    285.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5014,     14,2,20090717,1619, 59.0360, -38.7100, 3145,   1296.3,   3.6312,  34.9033,2,-999.0000,9,    279.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5013,     13,2,20090717,1619, 59.0360, -38.7100, 3145,   1448.9,   3.5978,  34.9143,2,-999.0000,9,    275.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5012,     12,2,20090717,1619, 59.0360, -38.7100, 3145,   1600.8,   3.4790,  34.9133,2,-999.0000,9,    276.5,2,    276.1,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5011,     11,2,20090717,1619, 59.0360, -38.7100, 3145,   1750.0,   3.3771,  34.9137,2,-999.0000,9,    277.2,2,    277.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5010,     10,2,20090717,1619, 59.0360, -38.7100, 3145,   1898.9,   3.2684,  34.9123,2,-999.0000,9,    278.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5009,      9,2,20090717,1619, 59.0360, -38.7100, 3145,   2046.6,   3.1655,  34.9118,2,-999.0000,9,    278.7,2,    278.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5008,      8,2,20090717,1619, 59.0360, -38.7100, 3145,   2196.4,   3.0943,  34.9161,2,-999.0000,9,    278.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5007,      7,2,20090717,1619, 59.0360, -38.7100, 3145,   2349.8,   3.0111,  34.9193,2,-999.0000,9,    278.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5006,      6,2,20090717,1619, 59.0360, -38.7100, 3145,   2501.1,   2.9335,  34.9268,2,  34.9274,2,    277.6,2,    241.6,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5005,      5,2,20090717,1619, 59.0360, -38.7100, 3145,   2647.7,   2.8255,  34.9262,2,-999.0000,9,    278.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5004,      4,2,20090717,1619, 59.0360, -38.7100, 3145,   2798.4,   2.7031,  34.9255,2,-999.0000,9,    279.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5003,      3,2,20090717,1619, 59.0360, -38.7100, 3145,   2948.6,   2.3780,  34.9048,2,-999.0000,9,    288.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5002,      2,2,20090717,1619, 59.0360, -38.7100, 3145,   3105.6,   1.6356,  34.8914,2,-999.0000,9,    301.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   662,  5,   5001,      1,2,20090717,1619, 59.0360, -38.7100, 3145,   3134.9,   1.4962,  34.8924,2,  34.8928,2,    302.9,2,    302.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6022,     22,2,20090718,0004, 58.1920, -40.2590, 3215,     14.0,   7.7845,  34.7540,2,-999.0000,9,    308.2,2,    308.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6021,     21,2,20090718,0004, 58.1920, -40.2590, 3215,    228.6,   3.7582,  34.8635,2,  34.8619,2,    304.7,2,    303.3,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6020,     20,2,20090718,0004, 58.1920, -40.2590, 3215,    349.3,   3.6791,  34.8620,2,-999.0000,9,    302.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6019,     19,2,20090718,0004, 58.1920, -40.2590, 3215,    499.2,   3.5490,  34.8480,2,-999.0000,9,    302.2,2,    302.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6018,     18,2,20090718,0004, 58.1920, -40.2590, 3215,    577.8,   3.5336,  34.8459,2,-999.0000,9,    301.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6017,     17,2,20090718,0004, 58.1920, -40.2590, 3215,    763.3,   3.5442,  34.8516,2,-999.0000,4,    295.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6016,     16,2,20090718,0004, 58.1920, -40.2590, 3215,    895.1,   3.5565,  34.8600,2,-999.0000,9,    291.5,2,    290.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6015,     15,2,20090718,0004, 58.1920, -40.2590, 3215,    999.8,   3.5459,  34.8626,2,-999.0000,9,    291.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6014,     14,2,20090718,0004, 58.1920, -40.2590, 3215,   1108.5,   3.5362,  34.8663,2,-999.0000,9,    289.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6013,     13,2,20090718,0004, 58.1920, -40.2590, 3215,   1247.8,   3.5189,  34.8684,2,-999.0000,9,    289.2,2,    288.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6012,     12,2,20090718,0004, 58.1920, -40.2590, 3215,   1404.0,   3.5901,  34.8919,2,-999.0000,9,    282.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6011,     11,2,20090718,0004, 58.1920, -40.2590, 3215,   1521.5,   3.5721,  34.9018,2,-999.0000,9,    276.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6010,     10,2,20090718,0004, 58.1920, -40.2590, 3215,   1694.1,   3.4751,  34.9067,2,-999.0000,9,    276.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6009,      9,2,20090718,0004, 58.1920, -40.2590, 3215,   1940.2,   3.2813,  34.9034,2,-999.0000,9,    278.8,2,    278.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6008,      8,2,20090718,0004, 58.1920, -40.2590, 3215,   2094.6,   3.1844,  34.9054,2,-999.0000,9,    279.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6007,      7,2,20090718,0004, 58.1920, -40.2590, 3215,   2282.5,   3.0886,  34.9102,2,  34.9087,2,    278.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6006,      6,2,20090718,0004, 58.1920, -40.2590, 3215,   2397.8,   3.0150,  34.9119,2,-999.0000,9,    278.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6005,      5,2,20090718,0004, 58.1920, -40.2590, 3215,   2550.1,   2.9097,  34.9159,2,-999.0000,9,    279.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6004,      4,2,20090718,0004, 58.1920, -40.2590, 3215,   2696.9,   2.8182,  34.9262,2,-999.0000,9,    278.2,2,    277.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6003,      3,2,20090718,0004, 58.1920, -40.2590, 3215,   2847.1,   2.5808,  34.9152,2,-999.0000,9,    281.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6002,      2,2,20090718,0004, 58.1920, -40.2590, 3215,   3006.4,   2.1564,  34.8989,2,-999.0000,9,    292.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   663,  6,   6001,      1,2,20090718,0004, 58.1920, -40.2590, 3215,   3205.2,   1.3466,  34.8897,2,  34.8882,2,    305.0,2,    305.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7022,     22,2,20090718,0757, 57.3500, -41.8080, 3337,     14.3,   7.5952,  34.7721,2,-999.0000,9,    305.6,2,    305.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7021,     21,2,20090718,0757, 57.3500, -41.8080, 3337,     99.3,   4.3192,  34.8716,2,-999.0000,9,    301.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7020,     20,2,20090718,0757, 57.3500, -41.8080, 3337,    222.9,   3.9278,  34.8756,2,  34.8818,4,    299.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7019,     19,2,20090718,0757, 57.3500, -41.8080, 3337,    407.4,   3.8906,  34.8876,2,-999.0000,9,    295.0,2,    294.2,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7018,     18,2,20090718,0757, 57.3500, -41.8080, 3337,    550.7,   3.7657,  34.8770,2,-999.0000,9,    297.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7017,     17,2,20090718,0757, 57.3500, -41.8080, 3337,    645.2,   3.7088,  34.8710,2,-999.0000,9,    296.2,2,    294.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7016,     16,2,20090718,0757, 57.3500, -41.8080, 3337,    806.2,   3.6388,  34.8700,2,  34.8688,2,    288.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7015,     15,2,20090718,0757, 57.3500, -41.8080, 3337,    954.6,   3.5732,  34.8663,2,-999.0000,9,    289.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7014,     14,2,20090718,0757, 57.3500, -41.8080, 3337,   1099.6,   3.5622,  34.8731,2,-999.0000,9,    286.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7013,     13,2,20090718,0757, 57.3500, -41.8080, 3337,   1197.8,   3.5557,  34.8770,2,-999.0000,9,    286.1,2,    283.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7012,     12,2,20090718,0757, 57.3500, -41.8080, 3337,   1347.4,   3.6085,  34.9001,2,-999.0000,9,    278.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7011,     11,2,20090718,0757, 57.3500, -41.8080, 3337,   1501.2,   3.5388,  34.9066,2,-999.0000,9,    275.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7010,     10,2,20090718,0757, 57.3500, -41.8080, 3337,   1648.3,   3.4486,  34.9088,2,-999.0000,9,    276.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7009,      9,2,20090718,0757, 57.3500, -41.8080, 3337,   1807.1,   3.3265,  34.9062,2,-999.0000,9,    278.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7008,      8,2,20090718,0757, 57.3500, -41.8080, 3337,   2006.1,   3.2189,  34.9076,2,-999.0000,9,    278.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7007,      7,2,20090718,0757, 57.3500, -41.8080, 3337,   2145.5,   3.1444,  34.9112,2,-999.0000,9,    278.8,2,    277.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7006,      6,2,20090718,0757, 57.3500, -41.8080, 3337,   2309.0,   3.0571,  34.9137,2,  34.9136,2,    278.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7005,      5,2,20090718,0757, 57.3500, -41.8080, 3337,   2469.3,   2.9875,  34.9192,2,-999.0000,9,    278.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7004,      4,2,20090718,0757, 57.3500, -41.8080, 3337,   2610.5,   2.9186,  34.9235,2,-999.0000,9,    277.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7003,      3,2,20090718,0757, 57.3500, -41.8080, 3337,   2753.7,   2.8644,  34.9334,2,-999.0000,9,    276.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7002,      2,2,20090718,0757, 57.3500, -41.8080, 3337,   2900.5,   2.7925,  34.9330,2,-999.0000,9,    276.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   664,  7,   7001,      1,2,20090718,0757, 57.3500, -41.8080, 3337,   3327.0,   2.2961,  34.9101,2,  34.9097,2,    285.4,2,    284.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   665,  8,   8022,     22,2,20090718,1200, 57.6760, -42.1860, 3361,     15.2,   7.0824,  34.7083,2,  34.7111,2,    313.8,2,    315.4,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   665,  8,   8021,     21,2,20090718,1200, 57.6760, -42.1860, 3361,    200.1,   3.7138,  34.8592,2,-999.0000,9,    305.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   665,  8,   8020,     20,2,20090718,1200, 57.6760, -42.1860, 3361,    400.5,   3.6550,  34.8609,2,-999.0000,9,    302.0,2,    303.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
