,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,14C_DIC,14C_DIC_FLAG_W,OXY_18,OXY_18_FLAG_W,SIG0,SIGMA-1,SIGMA-2,SIGMA-3,SIGMA-4,CCL4,CCL4_FLAG_W
35,33RO20131223,       A16S,80.0,1.0,13.0,13.0,2.0,20140119.0,2324.0,-45.4912,-31.1853,       5094,    1123,   2.6518,  34.5666,2.0,  34.5660,2.0,    173.5,2.0,   171.8,2.0,    66.2,2.0,    33.0,2.0,    0.00,2.0,   2.269,2.0,   0.551,2.0,   0.269,2.0,   0.144,2.0,  2249.3,6.0,  2334.9,2.0,-999.0000,9.0, -999.00,7.5525,2.0,       25,-999.000,9.0,   2.6519,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1123.0,     22.254,2.0,     34.729,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.575,32.214,36.748000000000005,41.18,45.511,     -999.0,9.0
36,33RO20131223,       A16S,80.0,1.0,12.0,12.0,2.0,20140119.0,2319.0,-45.4912,-31.1853,       5094,  1349.3,   2.5373,  34.6458,2.0,  34.6453,2.0,    173.8,2.0,   173.1,2.0,    71.0,2.0,    32.1,2.0,    0.00,2.0,   2.206,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2252.1,2.0, 2343.67,6.0,-999.0000,9.0, -999.00,7.5627,2.0,       25,-999.000,9.0,   2.5371,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1349.3,     -999.0,9.0,    34.8087,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.65,32.291,36.828,41.263000000000005,45.597,     -999.0,9.0
37,33RO20131223,       A16S,80.0,1.0,11.0,11.0,2.0,20140119.0,2315.0,-45.4912,-31.1853,       5094,  1567.5,   2.5608,  34.7195,2.0,  34.7181,2.0,    183.5,2.0,   183.8,2.0,    68.7,2.0,    30.2,2.0,    0.00,2.0,   2.066,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2242.9,2.0, 2344.38,2.0,-999.0000,9.0, -999.00,7.5946,2.0,       25,-999.000,9.0,   2.5605,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1567.5,     -999.0,9.0,    34.8818,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.708,32.349000000000004,36.885,41.318999999999996,45.652,     -999.0,9.0
38,33RO20131223,       A16S,80.0,1.0,10.0,10.0,2.0,20140119.0,2309.0,-45.4912,-31.1853,       5094,  1847.8,   2.3491,  34.7519,2.0,  34.7523,2.0,    191.4,2.0,   190.4,2.0,    73.2,2.0,    29.4,2.0,    0.00,2.0,   2.014,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2243.1,2.0, 2355.15,4.0,-999.0000,9.0, -999.00,7.6048,2.0,       25,-999.000,9.0,   2.3493,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1847.8,     -999.0,9.0,    34.9162,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.754,32.400999999999996,36.943000000000005,41.382,45.721000000000004,     -999.0,9.0
39,33RO20131223,       A16S,80.0,1.0,9.0,9.0,2.0,20140119.0,2303.0,-45.4912,-31.1853,       5094,  2147.4,   2.2381,  34.7837,2.0,  34.7826,2.0,      202,2.0,   201.8,2.0,    71.1,2.0,    27.9,2.0,    0.00,2.0,   1.915,2.0,   0.133,2.0,   0.063,2.0,   0.032,2.0,  2234.9,2.0, 2348.54,2.0,-999.0000,9.0, -999.00,7.6278,2.0,       25,-999.000,9.0,    2.238,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2147.4,     18.138,2.0,    34.9466,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.79,32.44,36.986,41.428999999999995,45.771,     -999.0,9.0
40,33RO20131223,       A16S,80.0,1.0,8.0,8.0,2.0,20140119.0,2257.0,-45.4912,-31.1853,       5094,  2447.7,   1.9139,  34.7774,2.0,  34.7771,2.0,    208.8,2.0,   206.7,2.0,    78.6,2.0,    28.2,2.0,    0.00,2.0,   1.931,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.9137,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2447.7,     -999.0,9.0,    34.9411,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.813,32.472,37.028,41.48,45.831,     -999.0,9.0
41,33RO20131223,       A16S,80.0,1.0,7.0,7.0,2.0,20140119.0,2249.0,-45.4912,-31.1853,       5094,  2847.9,   1.3108,  34.7244,2.0,  34.7238,2.0,    199.4,2.0,     200,2.0,   101.8,2.0,    30.6,2.0,    0.00,2.0,   2.114,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2256.6,2.0, 2361.54,2.0,-999.0000,9.0, -999.00,7.5978,2.0,       25,-999.000,9.0,   1.3104,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2847.9,     -999.0,9.0,    34.8876,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.815,32.493,37.066,41.536,45.903,     -999.0,9.0
42,33RO20131223,       A16S,80.0,1.0,6.0,6.0,2.0,20140119.0,2241.0,-45.4912,-31.1853,       5094,  3247.7,   0.9414,  34.7055,2.0,  34.7056,2.0,    205.1,2.0,   205.4,2.0,   110.1,2.0,    31.2,2.0,    0.00,2.0,   2.155,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.9414,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3247.7,     -999.0,9.0,    34.8692,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.826,32.516,37.1,41.58,45.958999999999996,     -999.0,9.0
43,33RO20131223,       A16S,80.0,1.0,5.0,5.0,2.0,20140119.0,2234.0,-45.4912,-31.1853,       5094,  3647.2,   0.5975,  34.6883,2.0,  34.6885,2.0,    212.9,2.0,     212,2.0,   118.0,2.0,    31.6,2.0,    0.00,2.0,   2.189,2.0,   0.406,2.0,   0.198,2.0,   0.121,2.0,  2260.8,2.0, 2361.11,6.0,-999.0000,9.0, -999.00,7.5909,2.0,       25,-999.000,9.0,   0.5978,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3647.2,     18.573,2.0,     34.852,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.835,32.536,37.131,41.622,46.01,     -999.0,9.0
44,33RO20131223,       A16S,80.0,1.0,4.0,4.0,2.0,20140119.0,2226.0,-45.4912,-31.1853,       5094,  4047.5,   0.3900,  34.6781,2.0,  34.6773,2.0,      217,2.0,     217,2.0,   121.7,6.0,    31.8,6.0,    0.00,6.0,   2.203,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,     0.39,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4047.5,     -999.0,9.0,    34.8408,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.84,32.548,37.15,41.648,46.043,     -999.0,9.0
45,33RO20131223,       A16S,80.0,1.0,3.0,3.0,2.0,20140119.0,2218.0,-45.4912,-31.1853,       5094,  4448.4,   0.2878,  34.6721,2.0,  34.6722,2.0,    217.8,2.0,   219.5,2.0,   124.5,6.0,    31.9,6.0,    0.00,6.0,   2.212,6.0,   0.469,2.0,   0.224,2.0,   0.061,2.0,  2262.9,2.0, 2365.03,2.0,-999.0000,9.0, -999.00,7.5902,6.0,       25,-999.000,9.0,    0.288,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4448.4,     18.266,2.0,    34.8357,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.843,32.555,37.162,41.663999999999994,46.062,     -999.0,9.0
46,33RO20131223,       A16S,80.0,1.0,2.0,2.0,2.0,20140119.0,2211.0,-45.4912,-31.1853,       5094,  4847.7,   0.2583,  34.6687,2.0,  34.6697,2.0,    220.7,2.0,     221,2.0,   125.6,6.0,    32.0,6.0,    0.00,6.0,   2.218,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    0.258,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4847.7,     -999.0,9.0,    34.8331,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.559,37.167,41.67100000000001,46.071999999999996,     -999.0,9.0
47,33RO20131223,       A16S,80.0,1.0,1.0,1.0,2.0,20140119.0,2204.0,-45.4912,-31.1853,       5094,  5180.2,   0.2539,  34.6663,2.0,  34.6673,2.0,    223.1,2.0,   223.6,2.0,   125.9,6.0,    32.0,6.0,    0.01,6.0,   2.218,6.0,   0.607,6.0,   0.291,2.0,   0.145,6.0,  2264.6,6.0, 2364.44,2.0,-999.0000,9.0, -999.00,7.5894,2.0,       25,-999.000,9.0,   0.2537,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  5180.2,     18.208,6.0,    34.8308,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.56,37.17,41.675,46.077,     -999.0,9.0
48,33RO20131223,       A16S,81.0,2.0,24.0,24.0,2.0,20140120.0,847.0,-45.9991,-31.513,       5262,     5.6,   7.2339,  33.9964,2.0,  33.9964,2.0,    291.7,2.0,   294.8,2.0,     2.4,2.0,    18.8,2.0,    0.18,2.0,   1.340,2.0,   4.149,2.0,   2.316,2.0,   2.427,2.0,  2108.3,6.0, 2274.58,2.0,   635.54,2.0,      20,7.7912,2.0,       25,-999.000,9.0,   7.2343,2.0,    1.75,2.0,   -28.8,2.0,     2.9,  48.83450079,2.0,        22.76,2.0,     5.6,     11.840,2.0,    34.1567,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     26.595,31.119,35.542,39.867,44.095,     -999.0,9.0
49,33RO20131223,       A16S,81.0,2.0,23.0,23.0,2.0,20140120.0,845.0,-45.9991,-31.513,       5262,    17.9,   7.2360,  33.9961,2.0,  33.9956,2.0,    292.2,2.0,   294.7,2.0,     2.4,2.0,    18.8,2.0,    0.18,2.0,   1.341,2.0,   4.141,2.0,   2.319,2.0,   2.445,2.0,  2108.1,2.0,  2277.3,2.0,    636.1,2.0,      20,7.7903,6.0,       25,-999.000,9.0,   7.2357,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   48.9162406,2.0,        22.72,2.0,    17.9,     11.811,2.0,    34.1559,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.594,31.119,35.542,39.867,44.095,     -999.0,9.0
50,33RO20131223,       A16S,81.0,2.0,22.0,22.0,2.0,20140120.0,843.0,-45.9991,-31.513,       5262,    47.6,   7.0473,  34.1166,2.0,  34.1089,2.0,    285.5,2.0,   286.2,2.0,     2.6,2.0,    18.9,2.0,    0.22,2.0,   1.363,2.0,   4.159,2.0,   2.314,2.0,   2.392,2.0,  2118.1,2.0,  2277.8,6.0,   670.64,2.0,      20,7.7717,2.0,       25,-999.000,9.0,    7.048,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   48.4852489,2.0,        23.05,2.0,    47.6,     12.331,2.0,    34.2698,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.712,31.24,35.667,39.995,44.226000000000006,     -999.0,9.0
51,33RO20131223,       A16S,81.0,2.0,21.0,21.0,2.0,20140120.0,841.0,-45.9991,-31.513,       5262,    73.5,   5.9969,  34.1939,2.0,  34.1929,2.0,      276,2.0,   273.4,2.0,     4.4,2.0,    21.6,2.0,    0.08,2.0,   1.515,2.0,   4.245,2.0,   2.343,2.0,   2.261,2.0,  2136.9,2.0, 2277.05,2.0,   761.19,2.0,      20,7.7244,2.0,       25,-999.000,9.0,   6.0065,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  47.92050116,2.0,        24.91,2.0,    73.5,     12.968,2.0,    34.3542,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.914,31.467,35.918,40.269,44.522,     -999.0,9.0
52,33RO20131223,       A16S,81.0,2.0,20.0,20.0,2.0,20140120.0,839.0,-45.9991,-31.513,       5262,    97.9,   5.0452,  34.1131,2.0,  34.1150,2.0,    281.8,2.0,     280,2.0,     6.6,2.0,    23.6,2.0,    0.04,2.0,   1.652,2.0,   4.468,6.0,   2.458,2.0,   2.410,6.0,  2142.8,2.0,  2274.2,2.0,   803.83,2.0,      20,7.6988,2.0,       25,-999.000,9.0,   5.0448,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  47.47464768,2.0,        26.95,2.0,    97.9,     13.044,6.0,    34.2759,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.967,31.544,36.019,40.393,44.669,     -999.0,9.0
53,33RO20131223,       A16S,81.0,2.0,19.0,19.0,2.0,20140120.0,837.0,-45.9991,-31.513,       5262,   147.8,   4.4419,  34.1029,2.0,  34.1020,2.0,    281.7,2.0,   282.4,2.0,     9.2,2.0,    24.8,2.0,    0.02,2.0,   1.720,2.0,   4.467,2.0,   2.443,2.0,   2.353,2.0,  2148.2,2.0, 2275.77,2.0,  829.955,2.0,      20,7.6868,2.0,       25,-999.000,9.0,   4.4429,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  47.02136331,2.0,        28.41,2.0,   147.8,     13.538,2.0,    34.2628,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.026,31.619,36.109,40.498000000000005,44.788000000000004,     -999.0,9.0
54,33RO20131223,       A16S,81.0,2.0,18.0,18.0,2.0,20140120.0,835.0,-45.9991,-31.513,       5262,   219.3,   4.0336,  34.1047,2.0,  34.1078,2.0,      284,2.0,   282.8,2.0,    11.8,2.0,    25.6,2.0,    0.02,2.0,   1.771,2.0,   4.470,2.0,   2.419,2.0,   2.287,2.0,  2153.6,2.0, 2279.64,2.0,   845.01,6.0,      20,7.6817,2.0,       25,-999.000,9.0,   4.0339,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  45.55747771,2.0,        28.72,2.0,   219.3,     14.153,2.0,    34.2686,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.071,31.674,36.174,40.573,44.873000000000005,     -999.0,9.0
55,33RO20131223,       A16S,81.0,2.0,17.0,17.0,2.0,20140120.0,832.0,-45.9991,-31.513,       5262,     299,   3.5768,  34.0940,2.0,  34.0922,2.0,    284.1,2.0,   283.1,2.0,    14.6,2.0,    26.5,2.0,    0.01,2.0,   1.830,2.0,   4.413,2.0,   2.377,2.0,   2.158,2.0,  2159.4,2.0, 2280.04,2.0, 865.7925,6.0,      20,7.6721,2.0,       25,-999.000,9.0,   3.5783,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  44.04900677,2.0,        29.58,2.0,   299.0,     14.776,2.0,    34.2529,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.108,31.723000000000003,36.236,40.646,44.957,     -999.0,9.0
56,33RO20131223,       A16S,81.0,2.0,16.0,16.0,2.0,20140120.0,829.0,-45.9991,-31.513,       5262,   409.1,   3.3330,  34.1287,2.0,  34.1267,2.0,    263.4,2.0,   263.8,2.0,    20.1,2.0,    28.3,2.0,    0.01,2.0,   1.950,2.0,   4.016,2.0,   2.135,2.0,   1.822,2.0,  2173.6,2.0, 2283.77,2.0,   931.61,2.0,      20,7.6432,2.0,       25,-999.000,9.0,   3.3338,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  43.35793388,2.0,        31.15,2.0,   409.1,     16.191,2.0,    34.2876,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.16,31.781999999999996,36.301,40.717,45.034,     -999.0,9.0
57,33RO20131223,       A16S,81.0,2.0,15.0,15.0,2.0,20140120.0,825.0,-45.9991,-31.513,       5262,   587.9,   3.1243,  34.2452,2.0,  34.2439,2.0,    223.1,2.0,   223.6,2.0,    33.8,2.0,    31.1,2.0,    0.01,2.0,   2.146,2.0,   2.873,2.0,   1.470,2.0,   0.977,2.0,  2202.9,2.0, 2297.37,2.0,  1060.99,2.0,      20,7.5933,2.0,       25,-999.000,9.0,   3.1242,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  42.08725146,2.0,        33.78,2.0,   587.9,     19.362,2.0,    34.4054,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.273,31.901,36.424,40.845,45.167,     -999.0,9.0
58,33RO20131223,       A16S,81.0,2.0,14.0,14.0,2.0,20140120.0,821.0,-45.9991,-31.513,       5262,   796.7,   2.9137,  34.3719,2.0,  34.3704,2.0,    193.7,2.0,   193.4,2.0,    49.3,2.0,    33.1,2.0,    0.00,2.0,   2.281,2.0,   1.698,2.0,   0.846,2.0,   0.466,2.0,  2228.5,2.0, 2316.44,2.0,  1156.66,2.0,      20,7.5583,2.0,       25,-999.000,9.0,   2.9136,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.72739834,2.0,        35.69,2.0,   796.7,     21.511,2.0,    34.5324,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.395,32.027,36.555,40.981,45.306999999999995,     -999.0,9.0
59,33RO20131223,       A16S,81.0,2.0,13.0,13.0,2.0,20140120.0,816.0,-45.9991,-31.513,       5262,  1046.1,   2.7421,  34.5169,2.0,  34.5147,2.0,    174.7,2.0,   176.1,2.0,    61.2,2.0,    33.3,2.0,    0.00,2.0,   2.296,2.0,   0.740,6.0,   0.363,2.0,   0.156,6.0,  2245.2,2.0, 2329.58,2.0,  1191.52,2.0,      20,7.5509,2.0,       25,-999.000,9.0,   2.7423,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.95458564,2.0,        36.01,2.0,  1046.1,     22.415,6.0,    34.6775,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.528,32.164,36.696,41.126000000000005,45.455,     -999.0,9.0
60,33RO20131223,       A16S,81.0,2.0,12.0,12.0,2.0,20140120.0,810.0,-45.9991,-31.513,       5262,  1297.4,   2.6784,  34.6270,2.0,  34.6268,2.0,    172.8,2.0,     176,2.0,    65.7,2.0,    32.1,2.0,    0.00,2.0,   2.212,2.0,   0.377,2.0,   0.184,2.0,   0.083,2.0,  2247.2,6.0, 2338.76,2.0,   1154.8,2.0,      20,7.5622,2.0,       25,-999.000,9.0,   2.6788,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.36328467,2.0,        34.68,2.0,  1297.4,     21.630,2.0,    34.7901,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.623,32.26,36.793,41.225,45.555,     -999.0,9.0
61,33RO20131223,       A16S,81.0,2.0,11.0,11.0,2.0,20140120.0,804.0,-45.9991,-31.513,       5262,  1597.6,   2.5870,  34.7104,2.0,  34.7094,2.0,    179.3,2.0,   183.3,2.0,    68.0,2.0,    30.6,2.0,    0.00,2.0,   2.092,2.0,   0.236,2.0,   0.112,2.0,   0.059,2.0,  2245.1,2.0, 2340.85,6.0,  1094.84,2.0,      20,7.5861,2.0,       25,-999.000,9.0,   2.5867,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.90573974,2.0,        33.11,2.0,  1597.6,     20.399,2.0,    34.8731,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.699,32.339,36.875,41.308,45.641000000000005,     -999.0,9.0
62,33RO20131223,       A16S,81.0,2.0,10.0,10.0,2.0,20140120.0,758.0,-45.9991,-31.513,       5262,  1898.5,   2.5407,  34.7748,2.0,  34.7739,2.0,    199.5,2.0,   197.4,2.0,    64.7,2.0,    28.3,2.0,    0.00,2.0,   1.940,2.0,   0.170,2.0,   0.083,2.0,   0.021,2.0,  2233.6,2.0, 2342.11,2.0,  1011.35,2.0,      20,7.6195,2.0,       25,-999.000,9.0,   2.5385,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.38131678,2.0,        31.01,2.0,  1898.5,     18.791,2.0,    34.9379,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.757,32.398,36.935,41.37,45.70399999999999,     -999.0,9.0
63,33RO20131223,       A16S,81.0,2.0,9.0,9.0,2.0,20140120.0,752.0,-45.9991,-31.513,       5262,  2197.6,   2.3792,  34.8052,2.0,  34.8042,2.0,    209.5,2.0,   209.1,2.0,    63.8,2.0,    27.0,2.0,    0.00,2.0,   1.846,2.0,   0.127,2.0,   0.060,2.0,   0.025,2.0,    2227,2.0, 2341.44,2.0,   957.15,2.0,      20,7.6421,2.0,       25,-999.000,9.0,   2.3792,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.06921934,2.0,        29.68,2.0,  2197.6,     17.683,2.0,    34.9683,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.797,32.443000000000005,36.985,41.424,45.763000000000005,     -999.0,9.0
64,33RO20131223,       A16S,81.0,2.0,8.0,8.0,2.0,20140120.0,745.0,-45.9991,-31.513,       5262,  2596.8,   1.7986,  34.7583,2.0,  34.7574,2.0,    200.6,2.0,   201.1,2.0,    85.3,2.0,    29.3,2.0,    0.00,2.0,   2.019,2.0,   0.139,6.0,   0.067,2.0,   0.028,6.0,    2245,2.0, 2356.23,2.0,  1025.43,6.0,      20,7.6137,2.0,       25,-999.000,9.0,   1.7989,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.27411397,2.0,        32.03,2.0,  2596.8,     18.669,6.0,    34.9213,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.807,32.471,37.029,41.485,45.839,     -999.0,9.0
65,33RO20131223,       A16S,81.0,2.0,7.0,7.0,2.0,20140120.0,737.0,-45.9991,-31.513,       5262,  3003.2,   1.3322,  34.7259,2.0,  34.7247,2.0,    202.2,2.0,   200.3,2.0,   101.3,2.0,    30.7,2.0,    0.00,2.0,   2.125,2.0,   0.204,2.0,   0.101,2.0,   0.073,2.0,  2256.2,2.0, 2358.66,2.0,  1069.07,2.0,      20,7.597,2.0,       25,-999.000,9.0,    1.332,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   39.9917401,2.0,        33.32,2.0,  3003.2,     19.106,2.0,    34.8885,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.816,32.494,37.067,41.536,45.903,     -999.0,9.0
66,33RO20131223,       A16S,81.0,2.0,6.0,6.0,2.0,20140120.0,729.0,-45.9991,-31.513,       5262,  3396.5,   1.0014,  34.7098,2.0,  34.7082,2.0,    206.8,2.0,   206.4,2.0,   109.0,2.0,    31.2,2.0,    0.01,2.0,   2.158,2.0,   0.285,2.0,   0.143,2.0,   0.062,2.0,  2257.7,2.0, 2361.88,2.0,  1085.59,2.0,      20,-999.0,5.0,       25,-999.000,9.0,    1.001,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.59047197,2.0,        33.85,2.0,  3396.5,     18.880,2.0,    34.8719,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.827,32.515,37.098,41.577,45.95399999999999,     -999.0,9.0
67,33RO20131223,       A16S,81.0,2.0,5.0,5.0,2.0,20140120.0,721.0,-45.9991,-31.513,       5262,  3797.3,   0.6015,  34.6882,2.0,  34.6866,2.0,    213.8,2.0,   212.4,2.0,   117.4,6.0,    31.8,6.0,    0.00,6.0,   2.201,6.0,   0.406,2.0,   0.201,2.0,   0.106,2.0,  2260.4,2.0, 2359.84,2.0,  1093.39,2.0,      20,7.5883,6.0,       25,-999.000,9.0,   0.6014,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.96201654,2.0,        34.55,2.0,  3797.3,     18.831,2.0,    34.8502,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.835,32.536,37.132,41.623000000000005,46.012,     -999.0,9.0
68,33RO20131223,       A16S,81.0,2.0,4.0,4.0,2.0,20140120.0,714.0,-45.9991,-31.513,       5262,  4197.6,   0.4113,  34.6787,2.0,  34.6772,2.0,    216.6,2.0,   216.6,2.0,   121.3,6.0,    32.0,6.0,    0.01,6.0,   2.218,6.0,   0.424,2.0,   0.207,2.0,   0.072,2.0,  2262.5,2.0, 2362.42,6.0,  1098.82,2.0,      20,7.5888,2.0,       25,-999.000,9.0,    0.411,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.85798406,2.0,        34.67,2.0,  4197.6,     18.613,2.0,    34.8407,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.84,32.548,37.15,41.648,46.043,     -999.0,9.0
69,33RO20131223,       A16S,81.0,2.0,3.0,3.0,2.0,20140120.0,706.0,-45.9991,-31.513,       5262,  4597.8,   0.3023,  34.6721,2.0,  34.6709,2.0,      221,2.0,   219.8,2.0,   124.4,6.0,    32.2,6.0,    0.01,6.0,   2.230,6.0,   0.467,2.0,   0.226,2.0,   0.097,2.0,  2262.9,2.0, 2365.93,2.0,  1094.28,2.0,      20,7.5908,2.0,       25,-999.000,9.0,   0.3019,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.79853693,2.0,        34.84,2.0,  4597.8,     18.500,2.0,    34.8344,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.843,32.556,37.162,41.663999999999994,46.063,     -999.0,9.0
70,33RO20131223,       A16S,81.0,2.0,2.0,2.0,2.0,20140120.0,659.0,-45.9991,-31.513,       5262,    4994,   0.2677,  34.6685,2.0,  34.6671,2.0,    222.3,2.0,   221.5,2.0,   126.0,6.0,    32.2,6.0,    0.01,6.0,   2.234,6.0,   0.544,2.0,   0.264,2.0,   0.087,2.0,  2262.9,2.0, 2365.01,2.0,  1093.77,6.0,      20,7.5933,2.0,       25,-999.000,9.0,   0.2677,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.80596782,2.0,        34.74,2.0,  4994.0,     18.417,2.0,    34.8305,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.559,37.168,41.672,46.073,     -999.0,9.0
