,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
824,  09AR20030103,  I08S,36.0,1.0,16.0,16.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,    799.7,   1.4492,  34.7239,2.0,  34.7245,2.0,    196.7,2.0,  1.4061,    198.2,2.0,    95.10,2.0,    30.13,2.0,     2.01,2.0
825,  09AR20030103,  I08S,36.0,1.0,15.0,15.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,    999.8,   1.3698,  34.7354,2.0,  34.7376,2.0,    198.8,2.0,  1.3147,    200.8,2.0,    99.20,2.0,    29.81,2.0,     1.99,2.0
826,  09AR20030103,  I08S,36.0,1.0,12.0,12.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   1249.9,   1.0740,  34.7229,2.0,-999.0000,9.0,    201.4,2.0,  1.0054,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
827,  09AR20030103,  I08S,36.0,1.0,14.0,14.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   1250.1,   1.0741,  34.7229,2.0,  34.7235,2.0,    201.4,2.0,  1.0054,    203.1,2.0,   108.70,2.0,    30.31,2.0,     2.03,2.0
828,  09AR20030103,  I08S,36.0,1.0,13.0,13.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   1250.1,   1.0740,  34.7228,2.0,-999.0000,9.0,    201.4,2.0,  1.0053,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
829,  09AR20030103,  I08S,36.0,1.0,11.0,11.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   1501.6,   0.8684,  34.7132,2.0,  34.7139,2.0,    204.2,2.0,  0.7851,    205.1,2.0,   115.70,2.0,    30.78,2.0,     2.05,2.0
830,  09AR20030103,  I08S,36.0,1.0,10.0,10.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   1749.7,   0.6906,  34.7047,2.0,  34.7052,2.0,    206.8,2.0,  0.5924,    207.2,2.0,   122.00,2.0,    31.13,2.0,     2.08,2.0
831,  09AR20030103,  I08S,36.0,1.0,9.0,9.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   2000.3,   0.4931,  34.6934,2.0,  34.6929,2.0,    210.1,2.0,  0.3797,    209.8,2.0,   126.40,2.0,    31.02,2.0,     2.08,2.0
832,  09AR20030103,  I08S,36.0,1.0,8.0,8.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   2501.5,   0.2577,  34.6846,2.0,  34.6848,2.0,    217.3,2.0,  0.1100,    217.4,2.0,   131.20,2.0,    31.28,2.0,     2.13,2.0
833,  09AR20030103,  I08S,36.0,1.0,7.0,7.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   3001.0,   0.0990,  34.6795,2.0,  34.6796,2.0,    223.7,2.0, -0.0867,    223.7,2.0,   133.00,2.0,    31.58,2.0,     2.12,2.0
834,  09AR20030103,  I08S,36.0,1.0,6.0,6.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   3300.0,   0.0451,  34.6773,2.0,  34.6776,2.0,    226.5,2.0, -0.1657,    226.3,2.0,   133.00,2.0,    30.78,3.0,     2.11,2.0
835,  09AR20030103,  I08S,36.0,1.0,5.0,5.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   3600.2,  -0.0073,  34.6750,2.0,  34.6756,2.0,    229.0,2.0, -0.2445,    228.8,2.0,   134.40,2.0,    31.18,3.0,     2.11,2.0
836,  09AR20030103,  I08S,36.0,1.0,4.0,4.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   3851.3,  -0.0245,  34.6734,2.0,  34.6737,2.0,    230.5,2.0, -0.2853,    230.2,2.0,   133.80,2.0,    31.52,2.0,     2.11,2.0
837,  09AR20030103,  I08S,36.0,1.0,3.0,3.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   4102.3,  -0.0266,  34.6721,2.0,  34.6725,2.0,    231.4,2.0, -0.3123,    231.0,2.0,   133.40,2.0,    31.62,2.0,     2.11,2.0
838,  09AR20030103,  I08S,36.0,1.0,2.0,2.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   4299.5,  -0.0437,  34.6704,2.0,  34.6705,2.0,    232.1,2.0, -0.3491,    232.3,2.0,   135.60,2.0,    31.44,2.0,     2.11,2.0
839,  09AR20030103,  I08S,36.0,1.0,1.0,1.0,2.0,20030217.0,1659.0,-57.642,83.649,4277.0,-999.0,   4413.0,  -0.0353,  34.6702,2.0,  34.6699,2.0,    232.1,2.0, -0.3528,    232.2,2.0,   136.40,2.0,    31.34,2.0,     2.12,2.0
840,  09AR20030103,  I08S,37.0,1.0,24.0,24.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,      8.2,   2.0476,  33.7897,2.0,  33.7907,2.0,    330.5,2.0,  2.0477,    333.2,2.0,    25.80,2.0,    23.17,2.0,     1.26,2.0
841,  09AR20030103,  I08S,37.0,1.0,22.0,22.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,      8.2,   2.0510,  33.7898,2.0,-999.0000,9.0,    330.5,2.0,  2.0511,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
842,  09AR20030103,  I08S,37.0,1.0,23.0,23.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,      8.3,   2.0593,  33.7903,2.0,-999.0000,9.0,    330.5,2.0,  2.0594,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
843,  09AR20030103,  I08S,37.0,1.0,21.0,21.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,     35.7,   1.9891,  33.7871,2.0,  33.7880,2.0,    335.1,2.0,  1.9878,    332.5,2.0,    26.20,2.0,    23.14,2.0,     1.27,2.0
844,  09AR20030103,  I08S,37.0,1.0,20.0,20.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,     86.8,  -0.5868,  34.1096,2.0,  34.1073,2.0,    284.7,2.0, -0.5895,    284.3,2.0,    61.30,2.0,    29.55,2.0,     2.04,2.0
845,  09AR20030103,  I08S,37.0,1.0,19.0,19.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,    150.4,   0.8317,  34.4195,2.0,  34.4199,2.0,    231.9,2.0,  0.8254,    206.3,2.0,    76.60,2.0,    32.97,2.0,     2.26,2.0
846,  09AR20030103,  I08S,37.0,1.0,18.0,18.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,    400.4,   1.4290,  34.6398,2.0,  34.6389,2.0,    183.8,2.0,  1.4091,    192.8,2.0,    87.60,2.0,    31.84,2.0,     2.10,2.0
847,  09AR20030103,  I08S,37.0,1.0,17.0,17.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,    599.2,   1.3391,  34.6806,2.0,  34.6799,2.0,    191.4,2.0,  1.3084,    199.8,2.0,    90.30,2.0,    30.95,2.0,     2.03,2.0
848,  09AR20030103,  I08S,37.0,1.0,16.0,16.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,    798.5,   1.4629,  34.7248,2.0,  34.7237,2.0,    198.8,2.0,  1.4198,    198.8,2.0,    94.60,2.0,    30.15,2.0,     2.00,2.0
849,  09AR20030103,  I08S,37.0,1.0,15.0,15.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,    998.3,   1.3850,  34.7380,2.0,  34.7382,2.0,    201.6,2.0,  1.3299,    200.8,2.0,    99.80,2.0,    29.72,2.0,     1.99,2.0
850,  09AR20030103,  I08S,37.0,1.0,12.0,12.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   1247.7,   1.1594,  34.7297,2.0,-999.0000,9.0,    203.9,2.0,  1.0901,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
851,  09AR20030103,  I08S,37.0,1.0,14.0,14.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   1247.8,   1.1619,  34.7298,2.0,  34.7286,2.0,    203.9,2.0,  1.0925,    202.8,2.0,   107.40,2.0,    30.02,2.0,     2.01,2.0
852,  09AR20030103,  I08S,37.0,1.0,13.0,13.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   1248.0,   1.1612,  34.7299,2.0,-999.0000,9.0,    203.9,2.0,  1.0918,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
853,  09AR20030103,  I08S,37.0,1.0,11.0,11.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   1500.8,   0.8930,  34.7147,2.0,  34.7133,2.0,    205.7,2.0,  0.8095,    205.2,2.0,   115.00,2.0,    31.05,2.0,     2.05,2.0
854,  09AR20030103,  I08S,37.0,1.0,10.0,10.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   1750.5,   0.7184,  34.7063,2.0,  34.7068,2.0,    207.6,2.0,  0.6197,    207.3,2.0,   122.30,2.0,    31.32,2.0,     2.09,2.0
855,  09AR20030103,  I08S,37.0,1.0,9.0,9.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   2000.3,   0.5298,  34.6964,2.0,  34.6953,2.0,    210.3,2.0,  0.4158,    210.1,2.0,   126.50,2.0,    31.64,2.0,     2.11,2.0
856,  09AR20030103,  I08S,37.0,1.0,8.0,8.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   2498.7,   0.3099,  34.6854,2.0,  34.6844,2.0,    216.2,2.0,  0.1615,    216.2,2.0,   131.40,2.0,    31.31,2.0,     2.13,2.0
857,  09AR20030103,  I08S,37.0,1.0,7.0,7.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   2998.7,   0.1283,  34.6788,2.0,-999.0000,9.0,    223.3,2.0, -0.0579,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
858,  09AR20030103,  I08S,37.0,1.0,6.0,6.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   3501.5,   0.0221,  34.6758,2.0,  34.6754,2.0,    228.5,2.0, -0.2066,    228.1,2.0,   132.50,2.0,    31.64,2.0,     2.11,2.0
859,  09AR20030103,  I08S,37.0,1.0,5.0,5.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   3749.9,  -0.0149,  34.6736,2.0,  34.6725,2.0,    230.7,2.0, -0.2661,    230.1,2.0,   131.80,2.0,    31.61,2.0,     2.11,2.0
860,  09AR20030103,  I08S,37.0,1.0,4.0,4.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   3999.6,  -0.0391,  34.6720,2.0,  34.6707,2.0,    232.3,2.0, -0.3141,    232.1,2.0,   132.70,2.0,    31.61,2.0,     2.11,2.0
861,  09AR20030103,  I08S,37.0,1.0,3.0,3.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   4247.0,  -0.0562,  34.6701,2.0,  34.6699,2.0,    233.3,2.0, -0.3558,    232.8,2.0,   133.80,2.0,    31.68,2.0,     2.11,2.0
862,  09AR20030103,  I08S,37.0,1.0,2.0,2.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   4378.8,  -0.0506,  34.6696,2.0,  34.6692,2.0,    233.4,2.0, -0.3640,    233.3,2.0,   134.90,2.0,    31.73,2.0,     2.11,2.0
863,  09AR20030103,  I08S,37.0,1.0,1.0,1.0,2.0,20030218.0,1349.0,-57.5403,83.8742,-999.0,-999.0,   4501.4,  -0.0491,  34.6689,2.0,  34.6688,2.0,    233.0,2.0, -0.3755,    232.7,2.0,   136.60,2.0,    31.78,2.0,     2.11,2.0
864,  09AR20030103,  I08S,38.0,1.0,24.0,24.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,     10.6,   3.0013,  33.8391,2.0,  33.8406,2.0,    322.4,2.0,  3.0014,    322.0,2.0,    18.50,2.0,    24.67,2.0,     1.52,2.0
865,  09AR20030103,  I08S,38.0,1.0,22.0,22.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,     10.8,   3.0000,  33.8389,2.0,-999.0000,9.0,    322.4,2.0,  3.0001,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
866,  09AR20030103,  I08S,38.0,1.0,23.0,23.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,     10.9,   3.0005,  33.8390,2.0,-999.0000,9.0,    322.4,2.0,  3.0006,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
867,  09AR20030103,  I08S,38.0,1.0,21.0,21.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,    100.5,   1.0624,  33.9363,2.0,  33.9362,2.0,    322.7,2.0,  1.0583,    321.3,2.0,    30.70,2.0,    27.55,2.0,     1.81,2.0
868,  09AR20030103,  I08S,38.0,1.0,20.0,20.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,    300.7,   1.5660,  34.4597,2.0,  34.4564,2.0,    210.1,2.0,  1.5512,    197.4,2.0,    74.60,2.0,    33.41,2.0,     2.25,2.0
869,  09AR20030103,  I08S,38.0,1.0,19.0,19.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,    501.8,   2.1131,  34.6581,2.0,  34.6593,2.0,    180.1,2.0,  2.0849,    175.3,2.0,    83.70,2.0,    32.04,2.0,     2.15,2.0
870,  09AR20030103,  I08S,38.0,1.0,18.0,18.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,    701.1,   1.9996,  34.7115,2.0,  34.7117,2.0,    183.2,2.0,  1.9595,    184.1,2.0,    86.30,2.0,    30.34,3.0,     2.05,2.0
871,  09AR20030103,  I08S,38.0,1.0,17.0,17.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,    901.1,   1.8391,  34.7389,2.0,  34.7392,2.0,    190.9,2.0,  1.7870,    192.3,2.0,    89.40,2.0,    30.34,2.0,     1.98,2.0
872,  09AR20030103,  I08S,38.0,1.0,16.0,16.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1101.2,   1.6613,  34.7409,2.0,  34.7412,2.0,    194.9,2.0,  1.5972,    196.0,2.0,    93.00,2.0,    29.93,2.0,     1.98,2.0
873,  09AR20030103,  I08S,38.0,1.0,15.0,15.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1350.9,   1.4257,  34.7402,2.0,  34.7410,2.0,    199.5,2.0,  1.3466,    200.3,2.0,   100.90,2.0,    29.67,2.0,     1.99,2.0
874,  09AR20030103,  I08S,38.0,1.0,12.0,12.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1603.0,   1.1661,  34.7270,2.0,-999.0000,9.0,    202.4,2.0,  1.0721,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
875,  09AR20030103,  I08S,38.0,1.0,14.0,14.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1603.4,   1.1660,  34.7270,2.0,  34.7280,2.0,    202.4,2.0,  1.0720,    202.8,2.0,   108.10,2.0,    30.74,2.0,     2.02,2.0
876,  09AR20030103,  I08S,38.0,1.0,13.0,13.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1603.4,   1.1660,  34.7271,2.0,-999.0000,9.0,    202.4,2.0,  1.0720,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
877,  09AR20030103,  I08S,38.0,1.0,11.0,11.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   1850.9,   0.9936,  34.7197,2.0,  34.7204,2.0,    205.3,2.0,  0.8838,    204.7,2.0,   114.40,2.0,    31.09,2.0,     2.04,2.0
878,  09AR20030103,  I08S,38.0,1.0,10.0,10.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   2202.1,   0.7442,  34.7053,2.0,  34.7054,2.0,    208.2,2.0,  0.6114,    207.4,2.0,   121.60,2.0,    31.33,2.0,     2.08,2.0
879,  09AR20030103,  I08S,38.0,1.0,9.0,9.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   2601.0,   0.4725,  34.6914,2.0,  34.6921,2.0,    213.0,2.0,  0.3126,    212.5,2.0,   128.50,2.0,    31.59,2.0,     2.11,2.0
880,  09AR20030103,  I08S,38.0,1.0,8.0,8.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   3101.3,   0.2447,  34.6817,2.0,  34.6821,2.0,    219.8,2.0,  0.0469,    219.9,2.0,   132.30,2.0,    31.56,2.0,     2.12,2.0
881,  09AR20030103,  I08S,38.0,1.0,7.0,7.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   3402.6,   0.1585,  34.6779,2.0,  34.6782,2.0,    223.4,2.0, -0.0645,    223.1,2.0,   133.00,2.0,    32.07,2.0,     2.11,2.0
882,  09AR20030103,  I08S,38.0,1.0,6.0,6.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   3651.9,   0.1004,  34.6756,2.0,  34.6760,2.0,    226.1,2.0, -0.1445,    225.6,2.0,   133.40,2.0,    32.00,2.0,     2.11,2.0
883,  09AR20030103,  I08S,38.0,1.0,5.0,5.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   3901.4,   0.0612,  34.6736,2.0,  34.6740,2.0,    228.3,2.0, -0.2069,    227.6,2.0,   132.30,2.0,    31.86,2.0,     2.10,2.0
884,  09AR20030103,  I08S,38.0,1.0,4.0,4.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   4149.7,   0.0323,  34.6719,2.0,  34.6721,2.0,    230.0,2.0, -0.2599,    229.6,2.0,   132.40,2.0,    31.51,2.0,     2.12,2.0
885,  09AR20030103,  I08S,38.0,1.0,3.0,3.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   4351.5,   0.0127,  34.6704,2.0,  34.6709,2.0,    231.5,2.0, -0.2998,    230.8,2.0,   133.20,2.0,    32.07,2.0,     2.11,2.0
886,  09AR20030103,  I08S,38.0,1.0,2.0,2.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   4605.0,  -0.0072,  34.6684,2.0,  34.6692,2.0,    232.8,2.0, -0.3461,    232.3,2.0,   133.30,2.0,    31.66,2.0,     2.11,2.0
887,  09AR20030103,  I08S,38.0,1.0,1.0,1.0,2.0,20030219.0,140.0,-57.3145,84.3587,4631.0,-999.0,   4700.0,  -0.0143,  34.6675,2.0,  34.6682,2.0,    232.9,2.0, -0.3633,    233.0,2.0,   136.50,2.0,    31.34,2.0,     2.12,2.0
888,  09AR20030103,  I08S,39.0,1.0,22.0,22.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,      9.8,   3.0813,  33.8485,2.0,-999.0000,9.0,    316.4,2.0,  3.0815,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
889,  09AR20030103,  I08S,39.0,1.0,24.0,24.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,      9.9,   3.0826,  33.8486,2.0,  33.8486,2.0,    316.4,2.0,  3.0827,    318.9,2.0,    16.20,2.0,    24.33,2.0,     1.54,2.0
890,  09AR20030103,  I08S,39.0,1.0,23.0,23.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,      9.9,   3.0812,  33.8485,2.0,-999.0000,9.0,    316.4,2.0,  3.0814,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
891,  09AR20030103,  I08S,39.0,1.0,21.0,21.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,     70.3,   2.9061,  33.8587,2.0,  33.8566,2.0,    321.4,2.0,  2.9027,    318.4,2.0,    17.20,2.0,    24.03,2.0,     1.54,2.0
892,  09AR20030103,  I08S,39.0,1.0,20.0,20.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    136.2,   0.7635,  34.0814,2.0,  34.0815,2.0,    284.7,2.0,  0.7580,    287.1,2.0,    44.70,2.0,    29.77,2.0,     1.98,2.0
893,  09AR20030103,  I08S,39.0,1.0,19.0,19.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    198.9,   1.8070,  34.3233,2.0,  34.3212,2.0,    228.0,2.0,  1.7972,    215.6,2.0,    60.20,2.0,    33.24,2.0,     2.19,2.0
894,  09AR20030103,  I08S,39.0,1.0,18.0,18.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    401.1,   2.1177,  34.6001,2.0,  34.6001,2.0,    179.1,2.0,  2.0957,    174.7,2.0,    80.10,2.0,    32.73,2.0,     2.19,2.0
895,  09AR20030103,  I08S,39.0,1.0,17.0,17.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    599.9,   2.1279,  34.6935,2.0,  34.6933,2.0,    179.3,2.0,  2.0936,    180.9,2.0,    82.60,2.0,    31.40,2.0,     2.05,2.0
896,  09AR20030103,  I08S,39.0,1.0,16.0,16.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    800.1,   1.9440,  34.7173,2.0,  34.7168,2.0,    183.7,2.0,  1.8978,    185.6,2.0,    88.10,2.0,    30.98,2.0,     2.04,2.0
897,  09AR20030103,  I08S,39.0,1.0,15.0,15.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,    999.5,   1.8241,  34.7390,2.0,  34.7380,2.0,    190.6,2.0,  1.7655,    192.2,2.0,    89.70,2.0,    30.21,2.0,     1.98,2.0
898,  09AR20030103,  I08S,39.0,1.0,12.0,12.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   1250.4,   1.6120,  34.7441,2.0,-999.0000,9.0,    196.1,2.0,  1.5381,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
899,  09AR20030103,  I08S,39.0,1.0,13.0,13.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   1250.6,   1.6122,  34.7441,2.0,-999.0000,9.0,    196.1,2.0,  1.5383,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
900,  09AR20030103,  I08S,39.0,1.0,14.0,14.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   1250.9,   1.6122,  34.7442,2.0,  34.7439,2.0,    196.1,2.0,  1.5382,    197.1,2.0,    95.10,2.0,    30.02,2.0,     1.95,2.0
901,  09AR20030103,  I08S,39.0,1.0,11.0,11.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   1498.6,   1.3746,  34.7389,2.0,  34.7384,2.0,    200.2,2.0,  1.2856,    200.5,2.0,   102.50,2.0,    30.09,2.0,     1.98,2.0
902,  09AR20030103,  I08S,39.0,1.0,10.0,10.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   1749.7,   1.1721,  34.7293,2.0,  34.7286,2.0,    202.6,2.0,  1.0673,    203.0,2.0,   109.70,2.0,    30.64,2.0,     2.00,2.0
903,  09AR20030103,  I08S,39.0,1.0,9.0,9.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   2000.7,   0.9810,  34.7191,2.0,  34.7186,2.0,    205.1,2.0,  0.8600,    204.6,2.0,   114.50,2.0,    30.08,3.0,     2.04,2.0
904,  09AR20030103,  I08S,39.0,1.0,8.0,8.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   2501.1,   0.6224,  34.6985,2.0,  34.6978,2.0,    208.4,2.0,  0.4678,    209.4,2.0,   124.70,2.0,    31.35,2.0,     2.10,2.0
905,  09AR20030103,  I08S,39.0,1.0,7.0,7.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   3002.1,   0.3494,  34.6855,2.0,  34.6843,2.0,    215.0,2.0,  0.1580,    215.9,2.0,   130.20,2.0,    32.03,2.0,     2.12,2.0
906,  09AR20030103,  I08S,39.0,1.0,6.0,6.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   3499.0,   0.1826,  34.6790,2.0,  34.6784,2.0,    222.0,2.0, -0.0500,    222.2,2.0,   132.20,2.0,    31.29,3.0,     2.11,2.0
907,  09AR20030103,  I08S,39.0,1.0,5.0,5.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   3749.9,   0.1237,  34.6767,2.0,  34.6756,2.0,    224.6,2.0, -0.1313,    224.6,2.0,   132.60,2.0,    31.98,2.0,     2.11,2.0
908,  09AR20030103,  I08S,39.0,1.0,4.0,4.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   4000.1,   0.0826,  34.6746,2.0,  34.6731,2.0,    226.9,2.0, -0.1959,    226.7,2.0,   133.10,2.0,    31.98,2.0,     2.11,2.0
909,  09AR20030103,  I08S,39.0,1.0,3.0,3.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   4251.3,   0.0670,  34.6732,2.0,  34.6715,2.0,    228.2,2.0, -0.2367,    228.0,2.0,   133.50,2.0,    31.88,2.0,     2.11,2.0
910,  09AR20030103,  I08S,39.0,1.0,2.0,2.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   4500.4,   0.0569,  34.6718,2.0,  34.6688,2.0,    228.9,2.0, -0.2728,    229.5,2.0,   134.00,2.0,    31.89,2.0,     2.10,2.0
911,  09AR20030103,  I08S,39.0,1.0,1.0,1.0,2.0,20030221.0,901.0,-56.9825,84.787,4721.0,-999.0,   4703.5,   0.0498,  34.6706,2.0,  34.6680,2.0,    229.0,2.0, -0.3017,    230.3,2.0,   135.20,2.0,    31.97,2.0,     2.10,2.0
912,  09AR20030103,  I08S,40.0,1.0,24.0,24.0,2.0,20030221.0,1436.0,-56.8868,85.1437,4541.0,-999.0,     15.1,   2.8775,  33.8158,2.0,  33.8158,2.0,    320.9,2.0,  2.8773,    321.6,2.0,    24.50,2.0,    25.56,2.0,     1.54,2.0
913,  09AR20030103,  I08S,40.0,1.0,23.0,23.0,2.0,20030221.0,1436.0,-56.8868,85.1437,4541.0,-999.0,     15.1,   2.8777,  33.8158,2.0,-999.0000,9.0,    320.9,2.0,  2.8775,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
914,  09AR20030103,  I08S,40.0,1.0,22.0,22.0,2.0,20030221.0,1436.0,-56.8868,85.1437,4541.0,-999.0,     15.1,   2.8777,  33.8157,2.0,-999.0000,9.0,    320.9,2.0,  2.8775,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
915,  09AR20030103,  I08S,40.0,1.0,21.0,21.0,2.0,20030221.0,1436.0,-56.8868,85.1437,4541.0,-999.0,     60.1,   2.8833,  33.8155,2.0,  33.8163,2.0,    323.2,2.0,  2.8805,    321.5,2.0,    24.00,2.0,    25.44,2.0,     1.52,2.0
