,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
927,33RR20080204,       I06S,62.0,1.0,5.0,5.0,2.0,20080225.0,253.0,-57.9998,30.0003,       5438,  4853.1,  -0.2304,  34.6539,2.0,  34.6544,2.0,    242.8,2.0,   242.4,2.0,  130.53,2.0,   32.54,2.0,    0.00,2.0,    2.26,2.0,   0.427,2.0,   0.260,2.0,   0.031,2.0,  -999.0,9.0,  2359.9,2.0,7.7997,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.2305,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-58.0,30.0003,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
928,33RR20080204,       I06S,62.0,1.0,4.0,4.0,2.0,20080225.0,248.0,-57.9998,30.0003,       5438,  5057.2,  -0.2374,  34.6524,2.0,  34.6532,2.0,    243.9,2.0,   243.7,2.0,  131.12,2.0,   32.49,2.0,    0.00,2.0,    2.26,2.0,   0.441,2.0,   0.265,2.0,   0.029,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.2376,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-57.9999,30.0003,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
929,33RR20080204,       I06S,62.0,1.0,3.0,3.0,2.0,20080225.0,243.0,-57.9998,30.0003,       5438,  5262.9,  -0.2412,  34.6515,2.0,  34.6523,2.0,    244.9,2.0,   243.9,2.0,  131.70,2.0,   32.44,2.0,    0.00,2.0,    2.26,2.0,   0.467,2.0,   0.273,2.0,   0.029,2.0,  -999.0,9.0,  2353.4,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.2410,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-58.0,30.0003,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
930,33RR20080204,       I06S,62.0,1.0,2.0,2.0,2.0,20080225.0,240.0,-57.9998,30.0003,       5438,  5325.1,  -0.2407,  34.6515,2.0,  34.6517,2.0,    245.3,2.0,   244.4,2.0,  131.70,2.0,   32.48,2.0,    0.00,2.0,    2.26,2.0,   0.473,2.0,   0.270,2.0,   0.041,2.0,  -999.0,9.0,  2351.7,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.2403,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-57.9999,30.0003,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
931,33RR20080204,       I06S,62.0,1.0,1.0,1.0,2.0,20080225.0,235.0,-57.9998,30.0003,       5438,  5526.9,  -0.2474,  34.6499,2.0,  34.6507,2.0,    245.9,2.0,   245.9,2.0,  134.02,2.0,   32.48,2.0,    0.00,2.0,    2.26,2.0,   0.495,6.0,   0.294,6.0,   0.050,6.0,  -999.0,9.0,  2353.3,2.0,7.8006,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.2474,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0,   -0.26,2.0, -999.00,9.0, -999.00,9.0,-57.9998,30.0003,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
932,33RR20080204,       I06S,63.0,1.0,36.0,36.0,2.0,20080225.0,1152.0,-58.4994,29.9961,       5402,     4.2,   1.8444,  33.9282,2.0,  33.9303,2.0,    329.9,2.0,   330.3,2.0,   29.65,2.0,   25.62,2.0,    0.28,2.0,    1.72,2.0,   5.766,2.0,   3.198,2.0,   0.502,2.0,  2160.4,6.0,  2299.0,2.0,7.9092,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.8441,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   42.24,2.0, -999.00,1.0,-58.5077,29.9993,-999.0,9.0,   0.0239,2.0,   0.0805,2.0,   0.0103,4.0,   0.0509,2.0,   0.0073,2.0,   0.0190,3.0,-999.0,1.0,   0.0005,3.0,   0.0154,2.0,  -0.0025,4.0, -999.00,-999.000
933,33RR20080204,       I06S,63.0,1.0,35.0,35.0,2.0,20080225.0,1151.0,-58.4994,29.9961,       5402,    27.1,   1.8501,  33.9295,2.0,  33.9301,2.0,    331.4,2.0,   330.4,2.0,   29.65,2.0,   25.62,2.0,    0.28,2.0,    1.72,2.0,   5.849,2.0,   3.241,2.0,   0.500,2.0,  -999.0,9.0,  2296.4,2.0,7.9118,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.8482,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   41.27,2.0, -999.00,1.0,-58.5076,29.9994,-999.0,1.0,   0.0279,2.0,   0.0867,2.0,   0.0158,3.0,   0.0552,2.0,   0.0108,2.0,   0.0160,3.0,-999.0,1.0,   0.0031,2.0,   0.0195,2.0,  -0.0012,4.0, -999.00,-999.000
934,33RR20080204,       I06S,63.0,1.0,34.0,34.0,2.0,20080225.0,1149.0,-58.4994,29.9961,       5402,    53.2,   1.8552,  33.9306,2.0,  33.9318,2.0,    331.3,2.0,   330.3,2.0,   29.47,2.0,   25.62,2.0,    0.28,2.0,    1.71,2.0,   5.842,2.0,   3.201,2.0,   0.472,2.0,  2161.1,2.0,  2295.8,2.0,7.9124,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.8538,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   44.68,2.0, -999.00,1.0,-58.5074,29.9994,-999.0,1.0,   0.0292,2.0,   0.0907,2.0,   0.0162,3.0,   0.0589,2.0,   0.0110,2.0,   0.0165,3.0,-999.0,1.0,   0.0028,2.0,   0.0199,2.0,  -0.0014,4.0, -999.00,-999.000
935,33RR20080204,       I06S,63.0,1.0,33.0,33.0,2.0,20080225.0,1148.0,-58.4994,29.9961,       5402,    87.6,   1.6552,  33.9432,2.0,  33.9400,2.0,   -999.0,9.0,  -999.0,9.0,   30.75,2.0,   25.77,2.0,    0.28,2.0,    1.74,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.7459,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-58.5074,29.9993,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
936,33RR20080204,       I06S,63.0,1.0,32.0,32.0,2.0,20080225.0,1147.0,-58.4994,29.9961,       5402,   111.3,   0.4855,  34.1369,2.0,  34.0160,4.0,    306.6,2.0,   305.3,2.0,   53.91,2.0,   30.33,2.0,    0.20,2.0,    2.12,2.0,   5.292,6.0,   2.911,6.0,   0.463,6.0,  -999.0,9.0,  2306.0,2.0,7.8242,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.4859,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   42.44,2.0, -999.00,1.0,-58.5074,29.9993,-999.0,1.0,   0.0312,2.0,   0.0972,2.0,   0.0167,3.0,   0.0630,2.0,   0.0109,2.0,   0.0172,3.0,-999.0,9.0,   0.0022,2.0,   0.0212,2.0,  -0.0018,4.0, -999.00,-999.000
937,33RR20080204,       I06S,63.0,1.0,31.0,31.0,2.0,20080225.0,1146.0,-58.4994,29.9961,       5402,   161.9,   0.7419,  34.2819,2.0,  34.2789,2.0,    256.3,2.0,   265.3,2.0,   60.98,2.0,   32.42,2.0,    0.12,2.0,    2.25,2.0,   4.072,2.0,   2.226,2.0,   0.331,2.0,  2221.9,2.0,  2314.8,2.0,7.7882,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7370,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.02,2.0, -999.00,1.0,-58.5074,29.9995,-999.0,1.0,   0.0362,2.0,   0.1182,2.0,   0.0173,3.0,   0.0825,2.0,   0.0140,2.0,   0.0188,3.0,-999.0,1.0,   0.0028,2.0,   0.0247,2.0,  -0.0019,4.0, -999.00,-999.000
938,33RR20080204,       I06S,63.0,1.0,30.0,30.0,2.0,20080225.0,1144.0,-58.4994,29.9961,       5402,   213.2,   1.7239,  34.4792,2.0,  34.4654,2.0,    202.0,2.0,   200.2,2.0,   73.51,2.0,   34.38,2.0,    0.01,2.0,    2.37,2.0,   1.922,2.0,   1.003,2.0,   0.175,2.0,  -999.0,9.0,  2326.9,2.0,7.7437,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.6867,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   40.78,2.0, -999.00,1.0,-58.5073,29.9994,-999.0,1.0,   0.0398,2.0,   0.1208,2.0,   0.0166,3.0,   0.0803,2.0,   0.0148,2.0,   0.0168,3.0,-999.0,1.0,   0.0045,2.0,   0.0273,2.0,  -0.0006,4.0, -999.00,-999.000
939,33RR20080204,       I06S,63.0,1.0,29.0,29.0,2.0,20080225.0,1142.0,-58.4994,29.9961,       5402,   271.6,   1.9431,  34.5711,2.0,  34.5694,2.0,    181.6,2.0,   179.9,2.0,   78.75,2.0,   34.42,2.0,    0.01,2.0,    2.37,2.0,   1.021,2.0,   0.549,2.0,   0.078,2.0,  2256.1,2.0,  2336.3,2.0,7.7374,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.9441,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.22,2.0, -999.00,1.0,-58.5071,29.9995,-999.0,1.0,   0.0384,2.0,   0.1186,2.0,   0.0170,3.0,   0.0787,2.0,   0.0137,2.0,   0.0174,3.0,-999.0,1.0,   0.0036,2.0,   0.0258,2.0,  -0.0010,4.0, -999.00,-999.000
