,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
2166,  09AR20060102,  S04I,92.0,1.0,18.0,18.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,     70.8,  -1.7120,  34.2534,2.0,  34.2540,2.0,   303.92,2.0,   305.57,2.0,     58.4,2.0,    29.14,2.0,  -999.00,9.0,1.97,2.0,0.012,2.0,0.971,2.0
2167,  09AR20060102,  S04I,92.0,1.0,17.0,17.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,     80.0,  -1.7420,  34.2658,2.0,  34.2649,2.0,   300.16,2.0,   301.39,2.0,     59.8,2.0,    29.42,2.0,  -999.00,9.0,1.661,2.0,0.006999999999999999,2.0,0.9740000000000001,2.0
2168,  09AR20060102,  S04I,92.0,1.0,16.0,16.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    100.6,  -1.7781,  34.2813,2.0,  34.2806,2.0,   300.88,2.0,   300.80,2.0,     60.0,2.0,    29.76,2.0,  -999.00,9.0,0.473,2.0,0.002,2.0,0.985,2.0
2169,  09AR20060102,  S04I,92.0,1.0,15.0,15.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    150.1,  -1.2799,  34.3369,2.0,  34.3327,2.0,   286.52,2.0,   288.43,2.0,     65.7,2.0,    29.86,2.0,  -999.00,9.0,0.069,2.0,0.0,2.0,0.99,2.0
2170,  09AR20060102,  S04I,92.0,1.0,14.0,14.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    200.0,  -0.0902,  34.4809,2.0,  34.4809,2.0,   248.55,2.0,   244.43,2.0,     76.0,2.0,    30.90,2.0,  -999.00,9.0,0.009000000000000001,2.0,0.0,2.0,0.9890000000000001,2.0
2171,  09AR20060102,  S04I,92.0,1.0,13.0,13.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    299.8,   0.6571,  34.6185,2.0,  34.6181,2.0,   218.96,2.0,   218.53,2.0,     83.6,2.0,    30.53,2.0,  -999.00,9.0,-0.032,2.0,0.0,2.0,0.99,2.0
2172,  09AR20060102,  S04I,92.0,1.0,12.0,12.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    399.3,   0.5923,  34.6443,2.0,  34.6446,2.0,   218.33,2.0,   220.28,2.0,     88.4,2.0,    30.33,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.991,2.0
2173,  09AR20060102,  S04I,92.0,1.0,11.0,11.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    499.7,   0.8587,  34.6897,2.0,  34.6894,2.0,   209.40,2.0,   209.48,2.0,     94.5,2.0,    30.40,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.992,2.0
2174,  09AR20060102,  S04I,92.0,1.0,10.0,10.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    599.9,   0.8255,  34.6965,2.0,  34.6970,2.0,   208.16,2.0,   208.40,2.0,     98.9,2.0,    30.57,2.0,  -999.00,9.0,-0.039,2.0,0.0,2.0,0.992,2.0
2175,  09AR20060102,  S04I,92.0,1.0,9.0,9.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    700.1,   0.7449,  34.6985,2.0,  34.6988,2.0,   208.18,2.0,   208.11,2.0,    102.6,2.0,    30.78,2.0,  -999.00,9.0,-0.039,2.0,0.0,2.0,0.991,2.0
2176,  09AR20060102,  S04I,92.0,1.0,8.0,8.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,    799.3,   0.6728,  34.6975,2.0,  34.6978,2.0,   208.94,2.0,   208.89,2.0,    105.8,2.0,    30.70,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.992,2.0
2177,  09AR20060102,  S04I,92.0,1.0,7.0,7.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   1000.1,   0.5225,  34.6928,2.0,  34.6933,2.0,   210.94,2.0,   210.73,2.0,    110.6,2.0,    31.08,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.992,2.0
2178,  09AR20060102,  S04I,92.0,1.0,6.0,6.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   1499.9,   0.2122,  34.6818,2.0,  34.6817,2.0,   218.56,2.0,   218.91,2.0,    116.9,2.0,    31.06,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.992,2.0
2179,  09AR20060102,  S04I,92.0,1.0,5.0,5.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   2200.2,  -0.0003,  34.6742,2.0,  34.6743,2.0,   226.20,2.0,   226.10,2.0,    119.4,2.0,    31.16,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.992,2.0
2180,  09AR20060102,  S04I,92.0,1.0,4.0,4.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   2625.3,  -0.1025,  34.6704,2.0,  34.6697,2.0,   230.49,2.0,   230.29,2.0,    118.5,2.0,    31.05,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.991,2.0
2181,  09AR20060102,  S04I,92.0,1.0,3.0,3.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   2686.1,  -0.1711,  34.6656,2.0,  34.6648,2.0,   233.07,2.0,   233.01,2.0,    125.1,2.0,    30.98,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.991,2.0
2182,  09AR20060102,  S04I,92.0,1.0,2.0,2.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   2745.3,  -0.2530,  34.6616,2.0,  34.6611,2.0,   235.41,2.0,   235.54,2.0,    127.0,2.0,    31.26,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.9890000000000001,2.0
2183,  09AR20060102,  S04I,92.0,1.0,1.0,1.0,2.0,20060219.0,356.0,-65.5017,69.9963,2707.0,   2761.8,  -0.2752,  34.6589,2.0,  34.6582,2.0,   237.38,2.0,   237.00,2.0,    126.7,2.0,    31.16,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.988,2.0
2184,  09AR20060102,  S04I,93.0,1.0,24.0,24.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,      8.2,   0.2312,  33.9621,2.0,  33.9624,2.0,  -999.00,5.0,   339.35,2.0,     45.6,2.0,    26.58,2.0,  -999.00,9.0,0.993,2.0,0.049,2.0,0.929,2.0
2185,  09AR20060102,  S04I,93.0,1.0,23.0,23.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     19.4,   0.2334,  33.9618,2.0,-999.0000,9.0,   338.11,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.071,2.0,0.025,2.0,0.948,2.0
2186,  09AR20060102,  S04I,93.0,1.0,22.0,22.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     19.4,   0.2332,  33.9618,2.0,-999.0000,9.0,   338.11,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.0979999999999999,2.0,0.026000000000000002,2.0,0.9359999999999999,2.0
2187,  09AR20060102,  S04I,93.0,1.0,21.0,21.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     19.4,   0.2339,  33.9618,2.0,  33.9624,2.0,   338.11,2.0,   338.67,2.0,     46.1,2.0,    26.66,2.0,  -999.00,9.0,1.058,2.0,0.026000000000000002,2.0,0.9420000000000001,2.0
2188,  09AR20060102,  S04I,93.0,1.0,20.0,20.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     29.3,   0.2359,  33.9631,2.0,  33.9634,2.0,   338.02,2.0,   339.84,2.0,     45.9,2.0,    26.56,2.0,  -999.00,9.0,1.168,2.0,0.013999999999999999,2.0,0.941,2.0
2189,  09AR20060102,  S04I,93.0,1.0,19.0,19.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     39.3,   0.2189,  33.9638,2.0,  33.9671,2.0,   337.86,2.0,   338.77,2.0,     46.0,2.0,    26.56,2.0,  -999.00,9.0,1.3030000000000002,2.0,0.009000000000000001,2.0,0.9309999999999999,2.0
2190,  09AR20060102,  S04I,93.0,1.0,18.0,18.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     49.9,  -0.6968,  34.0897,2.0,  34.0876,2.0,   334.27,2.0,   332.49,2.0,     48.6,2.0,    27.07,2.0,  -999.00,9.0,2.066,2.0,0.005,2.0,0.934,2.0
2191,  09AR20060102,  S04I,93.0,1.0,17.0,17.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     59.7,  -1.4870,  34.2251,2.0,  34.2238,2.0,   330.28,2.0,   326.02,2.0,     54.1,2.0,    27.55,2.0,  -999.00,9.0,1.865,2.0,0.002,2.0,0.9590000000000001,2.0
2192,  09AR20060102,  S04I,93.0,1.0,16.0,16.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     69.7,  -1.7017,  34.2661,2.0,  34.2669,2.0,   327.44,2.0,   319.10,2.0,     57.7,2.0,    28.29,2.0,  -999.00,9.0,2.1790000000000003,2.0,0.001,2.0,0.971,2.0
2193,  09AR20060102,  S04I,93.0,1.0,15.0,15.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     85.0,  -1.7602,  34.2755,2.0,  34.2759,2.0,   318.12,2.0,   311.02,2.0,     59.5,2.0,    28.68,2.0,  -999.00,9.0,1.334,2.0,0.0,2.0,0.978,2.0
2194,  09AR20060102,  S04I,93.0,1.0,14.0,14.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,     99.9,  -1.7855,  34.2892,2.0,  34.2887,2.0,   308.75,2.0,   306.34,2.0,     60.7,2.0,    29.28,2.0,  -999.00,9.0,0.389,2.0,0.0,2.0,0.986,2.0
2195,  09AR20060102,  S04I,93.0,1.0,13.0,13.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    120.3,  -1.7905,  34.3022,2.0,  34.3014,2.0,   306.88,2.0,   308.29,2.0,     60.5,2.0,    29.11,2.0,  -999.00,9.0,0.18600000000000003,2.0,0.0,2.0,0.988,2.0
2196,  09AR20060102,  S04I,93.0,1.0,12.0,12.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    150.2,  -1.7308,  34.3171,2.0,  34.3155,2.0,   307.96,2.0,   308.87,2.0,     61.1,2.0,    29.07,2.0,  -999.00,9.0,0.040999999999999995,2.0,0.0,2.0,0.981,2.0
2197,  09AR20060102,  S04I,93.0,1.0,11.0,11.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    199.1,  -1.6521,  34.3476,2.0,  34.3472,2.0,   300.68,2.0,   307.11,2.0,     62.4,2.0,    29.22,2.0,  -999.00,9.0,-0.006999999999999999,2.0,0.0,2.0,0.991,2.0
2198,  09AR20060102,  S04I,93.0,1.0,10.0,10.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    299.8,  -0.1794,  34.5373,2.0,  34.5373,2.0,   252.37,2.0,   249.58,2.0,     78.5,2.0,    30.03,2.0,  -999.00,9.0,-0.046,2.0,0.0,2.0,0.991,2.0
2199,  09AR20060102,  S04I,93.0,1.0,9.0,9.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    400.5,   0.0244,  34.5883,2.0,  34.5875,2.0,   243.88,2.0,   241.69,2.0,     83.1,2.0,    30.13,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.991,2.0
2200,  09AR20060102,  S04I,93.0,1.0,8.0,8.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    500.7,   0.6694,  34.6693,2.0,  34.6701,2.0,   217.19,2.0,   216.09,2.0,     91.6,2.0,    30.03,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.991,2.0
2201,  09AR20060102,  S04I,93.0,1.0,7.0,7.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    599.5,   0.7434,  34.6887,2.0,  34.6886,2.0,   210.65,2.0,   211.71,2.0,     97.6,2.0,    30.28,2.0,  -999.00,9.0,-0.042,2.0,0.0,2.0,0.991,2.0
2202,  09AR20060102,  S04I,93.0,1.0,6.0,6.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,    699.8,   0.7412,  34.6967,2.0,  34.6968,2.0,   207.67,2.0,   209.08,2.0,    101.0,2.0,    30.34,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.991,2.0
2203,  09AR20060102,  S04I,93.0,1.0,5.0,5.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,   1099.9,   0.4428,  34.6890,2.0,  34.6890,2.0,   212.15,2.0,   212.97,2.0,    114.0,2.0,    30.72,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.992,2.0
2204,  09AR20060102,  S04I,93.0,1.0,4.0,4.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,   1500.9,   0.2347,  34.6824,2.0,  34.6825,2.0,   217.94,2.0,   217.93,2.0,    117.7,2.0,    30.98,2.0,  -999.00,9.0,-0.045,2.0,0.0,2.0,0.992,2.0
2205,  09AR20060102,  S04I,93.0,1.0,3.0,3.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,   1997.8,   0.0632,  34.6765,2.0,  34.6756,2.0,   224.04,2.0,   223.87,2.0,    119.6,2.0,    30.78,2.0,  -999.00,9.0,-0.046,2.0,0.0,2.0,0.992,2.0
2206,  09AR20060102,  S04I,93.0,1.0,2.0,2.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,   2399.2,  -0.0888,  34.6710,2.0,  34.6701,2.0,   229.62,2.0,   229.60,2.0,    120.9,2.0,    30.88,2.0,  -999.00,9.0,-0.051,2.0,0.0,2.0,0.991,2.0
2207,  09AR20060102,  S04I,93.0,1.0,1.0,1.0,2.0,20060219.0,1135.0,-66.0007,69.9963,2409.0,   2450.1,  -0.1377,  34.6697,2.0,  34.6692,2.0,   229.86,2.0,   229.90,2.0,    123.9,2.0,    30.97,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.9890000000000001,2.0
2208,  09AR20060102,  S04I,94.0,1.0,24.0,24.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,      9.4,   0.1965,  33.9752,2.0,  33.9749,2.0,   340.30,2.0,   339.93,2.0,     45.2,2.0,    26.19,2.0,  -999.00,9.0,1.127,2.0,0.0,2.0,0.95,2.0
2209,  09AR20060102,  S04I,94.0,1.0,23.0,23.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,      9.3,   0.1968,  33.9751,2.0,-999.0000,9.0,   340.30,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.163,2.0,0.0,2.0,0.9420000000000001,2.0
2210,  09AR20060102,  S04I,94.0,1.0,22.0,22.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,      9.3,   0.1971,  33.9751,2.0,-999.0000,9.0,   340.30,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.143,2.0,0.0,2.0,0.9490000000000001,2.0
2211,  09AR20060102,  S04I,94.0,1.0,21.0,21.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     20.6,   0.1981,  33.9756,2.0,  33.9755,2.0,   340.33,2.0,   340.32,2.0,     45.2,2.0,    26.36,2.0,  -999.00,9.0,1.061,2.0,0.0,2.0,0.95,2.0
2212,  09AR20060102,  S04I,94.0,1.0,20.0,20.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     30.1,   0.1971,  33.9757,2.0,  33.9763,2.0,   340.12,2.0,   340.03,2.0,     44.6,2.0,    26.26,2.0,  -999.00,9.0,1.089,2.0,0.0,2.0,0.951,2.0
2213,  09AR20060102,  S04I,94.0,1.0,19.0,19.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     40.1,   0.1652,  33.9800,2.0,  33.9810,2.0,   340.10,2.0,   340.32,2.0,     45.6,2.0,    26.43,2.0,  -999.00,9.0,1.401,2.0,0.0,2.0,0.938,2.0
2214,  09AR20060102,  S04I,94.0,1.0,18.0,18.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     49.1,  -1.4749,  34.2157,2.0,  34.1984,2.0,   336.37,2.0,   329.43,2.0,     52.5,2.0,    27.44,2.0,  -999.00,9.0,1.7690000000000001,2.0,0.0,2.0,0.961,2.0
2215,  09AR20060102,  S04I,94.0,1.0,17.0,17.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     59.8,  -1.6939,  34.2548,2.0,  34.2528,2.0,   332.32,2.0,   319.88,2.0,     56.0,2.0,    28.22,2.0,  -999.00,9.0,2.211,2.0,0.0,2.0,0.968,2.0
2216,  09AR20060102,  S04I,94.0,1.0,16.0,16.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     69.3,  -1.7608,  34.2705,2.0,  34.2693,2.0,   315.42,2.0,   305.76,2.0,     59.8,2.0,    29.23,2.0,  -999.00,9.0,1.089,2.0,0.0,2.0,0.978,2.0
2217,  09AR20060102,  S04I,94.0,1.0,15.0,15.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     78.8,  -1.7894,  34.2813,2.0,  34.2812,2.0,   306.33,2.0,   302.84,2.0,     60.9,2.0,    29.47,2.0,  -999.00,9.0,0.374,2.0,0.0,2.0,0.985,2.0
2218,  09AR20060102,  S04I,94.0,1.0,14.0,14.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,     89.8,  -1.7847,  34.2854,2.0,  34.2841,2.0,   304.76,2.0,   302.74,2.0,     60.7,2.0,    29.62,2.0,  -999.00,9.0,0.336,2.0,0.0,2.0,0.9840000000000001,2.0
2219,  09AR20060102,  S04I,94.0,1.0,13.0,13.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    121.0,  -1.6958,  34.3047,2.0,  34.3031,2.0,   302.10,2.0,   303.71,2.0,     61.0,2.0,    29.31,2.0,  -999.00,9.0,0.07200000000000001,2.0,0.0,2.0,0.983,2.0
2220,  09AR20060102,  S04I,94.0,1.0,12.0,12.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    150.0,  -1.6493,  34.3218,2.0,  34.3192,2.0,   301.65,2.0,   304.39,2.0,     61.2,2.0,    29.43,2.0,  -999.00,9.0,0.032,2.0,0.0,2.0,0.987,2.0
2221,  09AR20060102,  S04I,94.0,1.0,11.0,11.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    200.4,  -1.1036,  34.3933,2.0,  34.3913,2.0,   283.81,2.0,   285.21,2.0,     67.2,2.0,    29.77,2.0,  -999.00,9.0,-0.027000000000000003,2.0,0.0,2.0,0.9890000000000001,2.0
2222,  09AR20060102,  S04I,94.0,1.0,10.0,10.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    299.2,  -0.6235,  34.4862,2.0,  34.4862,2.0,   267.92,2.0,   266.80,2.0,     73.8,2.0,    29.98,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.9890000000000001,2.0
2223,  09AR20060102,  S04I,94.0,1.0,9.0,9.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    400.0,  -0.0432,  34.5700,2.0,  34.5715,2.0,   242.43,2.0,   244.51,2.0,     79.9,2.0,    30.12,2.0,  -999.00,9.0,-0.046,2.0,0.0,2.0,0.99,2.0
2224,  09AR20060102,  S04I,94.0,1.0,8.0,8.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    598.6,   0.5943,  34.6700,2.0,  34.6693,2.0,   217.23,2.0,   217.94,2.0,     93.7,2.0,    30.17,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.991,2.0
2225,  09AR20060102,  S04I,94.0,1.0,7.0,7.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,    800.1,   0.6530,  34.6934,2.0,  34.6927,2.0,   212.37,2.0,   211.13,2.0,    105.7,2.0,    30.35,2.0,  -999.00,9.0,-0.04,2.0,0.0,2.0,0.991,2.0
2226,  09AR20060102,  S04I,94.0,1.0,6.0,6.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   1001.3,   0.5085,  34.6909,2.0,  34.6907,2.0,   213.31,2.0,   212.39,2.0,    111.1,2.0,    30.71,2.0,  -999.00,9.0,-0.042,2.0,0.0,2.0,0.991,2.0
2227,  09AR20060102,  S04I,94.0,1.0,5.0,5.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   1301.3,   0.3090,  34.6852,2.0,  34.6847,2.0,   216.19,2.0,   216.67,2.0,    115.9,2.0,    30.84,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.991,2.0
2228,  09AR20060102,  S04I,94.0,1.0,4.0,4.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   1601.4,   0.1745,  34.6810,2.0,  34.6794,2.0,   220.11,2.0,   219.49,2.0,    116.5,2.0,    30.75,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.992,2.0
2229,  09AR20060102,  S04I,94.0,1.0,3.0,3.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   1901.4,   0.0622,  34.6767,2.0,  34.6760,2.0,   223.88,2.0,   224.06,2.0,    117.7,2.0,    30.83,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.992,2.0
2230,  09AR20060102,  S04I,94.0,1.0,2.0,2.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   2299.1,  -0.1087,  34.6710,2.0,  34.6692,2.0,   228.64,2.0,   228.34,2.0,    121.6,2.0,    30.79,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.9890000000000001,2.0
2231,  09AR20060102,  S04I,94.0,1.0,1.0,1.0,2.0,20060219.0,1543.0,-66.2498,69.9948,2291.0,   2321.0,  -0.1569,  34.6695,2.0,  34.6682,2.0,   229.53,2.0,   230.09,2.0,    123.9,2.0,    31.06,2.0,  -999.00,9.0,-0.051,2.0,0.0,2.0,0.988,2.0
2232,  09AR20060102,  S04I,95.0,1.0,24.0,24.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,      9.6,  -0.0352,  34.0071,2.0,  34.0080,2.0,   341.06,2.0,   341.18,2.0,     47.3,2.0,    26.78,2.0,  -999.00,9.0,0.8640000000000001,2.0,0.0,2.0,0.961,2.0
2233,  09AR20060102,  S04I,95.0,1.0,23.0,23.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     29.2,  -0.0306,  34.0075,2.0,-999.0000,9.0,   340.85,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.867,2.0,0.0,2.0,0.9620000000000001,2.0
2234,  09AR20060102,  S04I,95.0,1.0,22.0,22.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     29.3,  -0.0316,  34.0081,2.0,-999.0000,9.0,   340.85,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.887,2.0,0.0,2.0,0.963,2.0
2235,  09AR20060102,  S04I,95.0,1.0,21.0,21.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     29.1,  -0.0336,  34.0076,2.0,  34.0091,2.0,   340.85,2.0,   341.77,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.877,2.0,0.0,2.0,0.9620000000000001,2.0
2236,  09AR20060102,  S04I,95.0,1.0,20.0,20.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     49.2,  -1.4998,  34.2520,2.0,  34.2546,2.0,   334.40,2.0,   324.16,2.0,     56.7,2.0,    28.70,2.0,  -999.00,9.0,1.4909999999999999,2.0,0.0,2.0,0.963,2.0
2237,  09AR20060102,  S04I,95.0,1.0,19.0,19.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     69.0,  -1.7914,  34.3026,2.0,  34.3020,2.0,   314.85,2.0,   312.18,2.0,     61.1,2.0,    29.84,2.0,  -999.00,9.0,0.789,2.0,0.0,2.0,0.982,2.0
2238,  09AR20060102,  S04I,95.0,1.0,18.0,18.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     79.6,  -1.8040,  34.3083,2.0,  34.3074,2.0,   312.58,2.0,   312.76,2.0,     61.3,2.0,    29.95,2.0,  -999.00,9.0,0.389,2.0,0.0,2.0,0.986,2.0
2239,  09AR20060102,  S04I,95.0,1.0,17.0,17.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     88.4,  -1.8002,  34.3117,2.0,  34.3114,2.0,   312.21,2.0,   312.76,2.0,     61.3,2.0,    29.91,2.0,  -999.00,9.0,0.349,2.0,0.0,2.0,0.986,2.0
2240,  09AR20060102,  S04I,95.0,1.0,16.0,16.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,     99.8,  -1.7938,  34.3156,2.0,  34.3149,2.0,   311.86,2.0,   312.95,2.0,     61.4,2.0,    30.15,2.0,  -999.00,9.0,0.27699999999999997,2.0,0.0,2.0,0.988,2.0
2241,  09AR20060102,  S04I,95.0,1.0,15.0,15.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    129.2,  -1.8033,  34.3306,2.0,  34.3304,2.0,   312.23,2.0,   312.66,2.0,     61.6,2.0,    30.06,2.0,  -999.00,9.0,0.094,2.0,0.0,2.0,0.9890000000000001,2.0
2242,  09AR20060102,  S04I,95.0,1.0,14.0,14.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    150.1,  -1.7975,  34.3378,2.0,  34.3372,2.0,   311.98,2.0,   313.24,2.0,     62.0,2.0,    30.06,2.0,  -999.00,9.0,0.046,2.0,0.0,2.0,0.991,2.0
2243,  09AR20060102,  S04I,95.0,1.0,13.0,13.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    199.9,  -1.7455,  34.3517,2.0,  34.3507,2.0,   313.18,2.0,  -999.00,9.0,     62.3,2.0,    30.10,2.0,  -999.00,9.0,-0.006,2.0,0.0,2.0,0.991,2.0
2244,  09AR20060102,  S04I,95.0,1.0,12.0,12.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    299.7,  -1.0992,  34.4256,2.0,  34.4250,2.0,   287.07,2.0,   286.18,2.0,     70.1,2.0,    30.63,2.0,  -999.00,9.0,-0.051,2.0,0.0,2.0,0.991,2.0
2245,  09AR20060102,  S04I,95.0,1.0,11.0,11.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    401.0,   0.0075,  34.5628,2.0,  34.5589,2.0,   250.87,2.0,   243.83,2.0,     80.4,2.0,    31.29,2.0,  -999.00,9.0,-0.042,2.0,0.0,2.0,0.99,2.0
2246,  09AR20060102,  S04I,95.0,1.0,10.0,10.0,2.0,20060219.0,2028.0,-66.5063,69.9998,1984.0,    499.1,   0.8167,  34.6681,2.0,  34.6682,2.0,   212.86,2.0,   213.27,2.0,     89.5,2.0,    31.14,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.991,2.0
